lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windgustdir,windspdms_avg5m,winddir_avg5m,windgustms_5m,windgustdir_5m,humidity,tempc,rainhourmm,raindailymm,rainindicate,rain5min,pressure,batt_lvl,light_lvl
80.428047,8.381307,101.20,9,2017-08-12,08:20:00,0,0.0,2.5,135,0.7,135,1.7,135,119.0,17.3,0.000,21.234,0,0.000,99782.75,4.12,0.12,
80.428039,8.381374,85.30,10,2017-08-12,08:25:00,180,0.0,2.5,135,0.5,149,1.0,90,119.0,16.7,0.000,21.234,0,0.000,99786.75,4.09,0.08,
80.428009,8.381340,89.60,10,2017-08-12,08:30:01,135,0.0,2.5,135,0.4,154,0.7,90,119.0,17.2,0.000,21.234,0,0.000,99776.50,4.08,0.07,
80.428077,8.381388,84.20,10,2017-08-12,08:35:01,225,0.0,2.5,135,0.3,181,0.6,225,119.0,16.8,0.000,21.234,0,0.000,99770.75,4.09,0.08,
80.428031,8.381365,82.00,10,2017-08-12,08:40:00,0,0.0,2.5,135,0.2,7,0.6,0,119.0,16.7,0.000,21.234,0,0.000,99768.25,4.04,0.11,
80.428047,8.381391,82.80,9,2017-08-12,08:45:00,0,0.0,2.5,135,0.3,0,0.5,0,119.0,16.5,0.000,21.234,0,0.000,99761.00,4.04,0.09,
80.428039,8.381366,86.10,9,2017-08-12,08:50:00,0,0.0,2.5,135,0.2,0,0.5,0,119.0,16.3,0.000,21.234,0,0.000,99748.75,4.11,0.10,
80.428009,8.381373,82.00,11,2017-08-12,08:55:01,0,0.0,2.5,135,0.5,24,0.7,0,119.0,16.0,0.000,21.234,0,0.000,99728.50,4.11,0.07,
80.428054,8.381397,84.30,11,2017-08-12,09:05:01,0,0.0,2.5,135,0.7,61,1.9,0,119.0,15.8,0.000,21.234,0,0.000,99728.00,4.08,0.02,
80.428001,8.381353,76.60,10,2017-08-12,09:10:00,0,0.0,2.5,135,0.9,21,1.9,0,119.0,15.5,0.279,21.514,1,0.279,99731.50,4.08,0.01,
80.427993,8.381335,79.40,10,2017-08-12,09:15:00,0,0.0,2.5,135,1.4,18,2.5,0,119.0,14.3,3.353,24.587,1,3.073,99724.75,4.10,0.00,
80.428039,8.381375,85.10,10,2017-08-12,09:20:00,0,0.0,2.5,135,0.9,37,2.1,225,119.0,14.5,7.264,28.499,1,3.912,99792.50,4.07,0.00,
80.427993,8.381354,81.90,10,2017-08-12,09:25:01,0,4.9,2.5,135,0.9,22,1.6,0,119.0,14.4,9.220,30.455,1,1.956,99799.25,4.07,0.00,
80.428039,8.381351,95.10,10,2017-08-12,09:30:01,270,0.0,2.5,135,1.0,43,2.1,0,119.0,14.8,10.058,31.293,1,0.838,99804.75,4.10,0.00,
80.428047,8.381363,99.30,9,2017-08-12,09:35:00,225,0.0,2.8,135,1.4,24,2.8,135,119.0,14.7,12.014,33.249,1,1.956,99814.50,4.10,0.00,
80.428047,8.381360,95.20,10,2017-08-12,09:40:00,0,0.0,2.8,135,0.7,112,1.7,270,119.0,14.9,13.970,35.204,1,1.956,99790.00,4.08,0.00,
80.428031,8.381362,92.80,10,2017-08-12,09:45:00,180,0.0,2.8,135,0.8,117,2.1,325,119.0,13.5,15.367,36.601,1,1.397,99811.75,4.10,0.00,
80.428031,8.381370,91.50,10,2017-08-12,09:50:01,180,0.0,2.8,135,0.5,163,1.1,90,119.0,13.4,15.646,36.881,1,0.279,99805.50,4.10,0.00,
80.428062,8.381364,102.60,10,2017-08-12,09:55:01,180,0.0,2.8,135,1.0,176,1.5,325,119.0,13.1,16.205,37.440,1,0.559,99830.50,4.04,0.00,
80.428039,8.381392,84.10,10,2017-08-12,10:05:00,180,0.0,2.8,135,0.6,128,1.7,325,119.0,13.3,1.397,40.792,1,3.353,99829.50,4.09,0.00,
80.428100,8.381374,100.20,11,2017-08-12,10:10:00,180,0.0,2.8,135,0.5,165,0.8,180,119.0,13.3,2.515,41.910,1,1.118,99831.00,4.07,0.00,
80.428070,8.381395,91.20,11,2017-08-12,10:15:00,325,0.0,2.8,135,0.4,189,0.8,180,119.0,13.7,3.353,42.748,1,0.838,99812.00,4.09,0.00,
80.428054,8.381402,93.10,11,2017-08-12,10:20:01,135,0.0,2.8,135,0.6,148,0.9,180,119.0,13.8,4.470,43.866,1,1.118,99810.00,4.09,0.00,
80.428092,8.381403,98.10,11,2017-08-12,10:25:01,180,0.0,2.8,135,0.6,159,1.1,135,119.0,13.7,5.029,44.425,1,0.559,99816.75,4.09,0.00,
80.428070,8.381381,87.40,11,2017-08-12,10:30:00,135,0.0,2.8,135,0.4,182,0.9,225,119.0,13.4,5.588,44.983,1,0.559,99814.50,4.08,0.00,
80.428062,8.381422,87.40,10,2017-08-12,10:35:00,90,3.4,2.8,135,0.4,136,1.0,135,119.0,13.3,5.867,45.263,1,0.279,99816.25,4.09,0.00,
80.428062,8.381383,86.30,11,2017-08-12,10:40:00,135,0.0,2.8,135,0.4,145,0.7,135,119.0,12.8,6.147,45.542,1,0.279,99835.50,4.09,0.00,
80.428047,8.381396,87.70,11,2017-08-12,10:45:01,180,0.0,2.8,135,0.4,144,0.6,180,119.0,12.3,6.147,45.542,0,0.000,99841.50,4.07,0.00,
80.428039,8.381368,84.60,10,2017-08-12,10:50:01,180,0.0,2.8,135,0.3,201,0.6,225,119.0,12.1,6.147,45.542,0,0.000,99827.25,4.07,0.00,
80.428054,8.381416,76.80,11,2017-08-12,10:55:00,225,0.0,2.8,135,0.1,231,0.5,270,119.0,12.1,6.147,45.542,0,0.000,99820.00,4.10,0.00,
80.428031,8.381392,71.60,11,2017-08-12,11:05:00,0,0.0,2.8,135,0.1,92,0.4,90,119.0,12.6,0.000,45.542,0,0.000,99814.75,4.09,0.00,
80.428077,8.381397,82.80,12,2017-08-12,11:10:00,0,0.0,2.8,135,0.3,0,0.5,0,119.0,12.6,0.000,45.542,0,0.000,99826.50,4.08,0.00,
80.428031,8.381366,82.50,10,2017-08-12,11:15:01,135,3.3,2.8,135,0.2,115,0.6,135,119.0,12.7,0.279,45.822,1,0.279,99794.50,4.06,0.00,
80.428031,8.381328,89.30,11,2017-08-12,11:20:01,135,6.0,2.8,135,0.2,138,0.5,180,119.0,12.3,0.279,45.822,0,0.000,99779.75,4.07,0.00,
80.428001,8.381333,87.80,11,2017-08-12,11:25:00,135,0.0,2.8,135,0.2,192,0.6,180,119.0,12.5,0.279,45.822,0,0.000,99799.50,4.07,0.00,
80.428009,8.381346,86.90,11,2017-08-12,11:30:00,90,0.0,2.8,135,0.2,108,0.9,90,119.0,12.5,0.279,45.822,0,0.000,99853.75,4.07,0.00,
80.428031,8.381355,88.90,11,2017-08-12,11:35:00,90,0.0,2.8,135,0.3,75,0.6,0,119.0,12.0,0.279,45.822,0,0.000,99883.00,4.07,0.00,
80.428031,8.381347,87.00,11,2017-08-12,11:40:01,225,0.0,2.8,135,0.2,150,0.5,90,119.0,12.0,0.559,46.101,1,0.279,99893.00,4.08,0.00,
80.428024,8.381359,82.30,11,2017-08-12,11:45:01,325,0.0,2.8,135,0.2,210,0.4,225,119.0,12.4,0.559,46.101,0,0.000,99864.75,4.07,0.00,
80.427993,8.381371,90.40,11,2017-08-12,11:50:00,225,0.0,2.8,135,0.3,183,0.5,225,119.0,12.2,0.559,46.101,0,0.000,99855.50,4.08,0.00,
80.428070,8.381361,98.20,11,2017-08-12,11:55:00,0,0.0,2.8,135,0.2,60,0.4,0,119.0,12.5,0.559,46.101,0,0.000,99862.75,4.05,0.00,
80.428047,8.381350,85.00,10,2017-08-12,12:05:01,90,0.0,2.8,135,0.1,97,0.6,225,119.0,12.6,0.000,46.101,0,0.000,99836.25,4.08,0.00,
80.428039,8.381395,82.80,10,2017-08-12,12:10:01,135,0.0,2.8,135,0.2,111,0.5,90,119.0,12.7,0.000,46.101,0,0.000,99842.75,4.10,0.00,
80.428039,8.381362,81.10,9,2017-08-12,12:15:01,90,0.0,2.8,135,0.0,132,0.7,90,119.0,12.1,0.000,46.101,0,0.000,99894.25,4.07,0.00,
80.428039,8.381371,83.20,10,2017-08-12,12:20:00,225,0.0,2.8,135,0.2,145,0.6,90,119.0,12.8,0.000,46.101,0,0.000,99897.50,4.06,0.00,
80.428009,8.381373,83.90,10,2017-08-12,12:25:00,225,0.0,2.8,135,0.2,225,0.5,225,119.0,12.5,0.000,46.101,0,0.000,99867.50,4.09,0.00,
80.428054,8.381410,83.70,8,2017-08-12,12:30:01,225,0.0,2.8,135,0.1,225,0.3,225,119.0,11.9,0.000,46.101,0,0.000,99853.50,4.07,0.00,
80.428031,8.381348,78.10,8,2017-08-12,12:35:01,225,0.0,2.8,135,0.1,225,0.3,225,119.0,12.3,0.000,46.101,0,0.000,99869.00,4.09,0.00,
80.428031,8.381368,89.40,9,2017-08-12,12:40:01,225,0.0,2.8,135,0.1,220,0.3,180,119.0,12.7,0.000,46.101,0,0.000,99868.00,4.05,0.00,
80.428016,8.381398,86.50,9,2017-08-12,12:45:00,135,0.0,2.8,135,0.3,164,0.5,135,119.0,12.6,0.000,46.101,0,0.000,99845.75,4.09,0.00,
80.428039,8.381394,88.90,8,2017-08-12,12:50:00,90,2.9,2.8,135,0.3,168,0.8,135,119.0,12.9,0.000,46.101,0,0.000,99845.25,4.09,0.00,
80.428016,8.381387,76.50,9,2017-08-12,12:55:01,135,0.0,2.8,135,0.2,165,0.6,135,119.0,13.0,0.000,46.101,0,0.000,99864.00,4.06,0.00,
80.428024,8.381441,80.30,10,2017-08-12,13:05:01,90,0.0,2.8,135,0.1,89,0.7,135,119.0,12.5,0.000,46.101,0,0.000,99863.75,4.09,0.00,
80.428016,8.381372,93.50,11,2017-08-12,13:10:01,90,0.0,2.8,135,0.3,97,0.7,90,119.0,13.7,0.279,46.380,1,0.279,99860.00,4.07,0.00,
80.428039,8.381325,90.90,10,2017-08-12,13:15:00,135,0.0,2.8,135,0.4,115,1.1,135,119.0,12.9,0.279,46.380,0,0.000,99885.25,4.09,0.00,
80.428054,8.381364,84.50,11,2017-08-12,13:20:00,135,0.0,2.8,135,0.3,135,0.9,135,119.0,13.4,0.559,46.660,1,0.279,99909.75,4.09,0.00,
80.428054,8.381383,83.10,12,2017-08-12,13:25:01,0,0.0,2.8,135,0.3,67,1.1,135,119.0,12.7,0.838,46.939,1,0.279,99926.75,4.07,0.00,
80.428016,8.381400,88.80,9,2017-08-12,13:30:01,135,0.0,2.8,135,0.0,126,0.1,135,119.0,12.5,0.838,46.939,0,0.000,99928.00,4.05,0.00,
80.428039,8.381401,84.40,10,2017-08-12,13:35:01,0,0.0,2.8,135,0.1,9,0.2,0,119.0,13.6,0.838,46.939,0,0.000,99924.50,4.07,0.00,
80.428062,8.381416,82.30,10,2017-08-12,13:40:00,0,0.0,2.8,135,0.0,0,0.2,0,119.0,13.2,0.838,46.939,0,0.000,99937.00,4.07,0.00,
80.428054,8.381415,84.50,11,2017-08-12,13:45:00,225,0.0,2.8,135,0.2,211,0.4,225,119.0,13.9,0.838,46.939,0,0.000,99950.75,4.07,0.00,
80.428047,8.381379,82.90,10,2017-08-12,13:50:01,135,0.0,2.8,135,0.1,175,0.4,180,119.0,13.9,1.118,47.219,1,0.279,99953.75,4.09,0.00,
80.428031,8.381388,87.60,11,2017-08-12,13:55:01,135,0.0,2.8,135,0.3,133,1.1,135,119.0,14.0,1.118,47.219,0,0.000,99976.00,4.08,0.00,
80.428031,8.381381,86.50,11,2017-08-12,14:05:00,0,0.0,2.8,135,0.0,41,0.3,135,119.0,13.9,0.000,47.219,0,0.000,100001.50,4.10,0.00,
80.428062,8.381429,84.40,10,2017-08-12,14:10:01,180,0.0,2.8,135,0.2,93,0.6,135,119.0,13.6,0.000,47.219,0,0.000,100021.75,4.07,0.00,
80.428009,8.381370,87.80,9,2017-08-12,14:15:01,225,0.0,2.8,135,0.3,178,0.4,180,119.0,13.5,0.000,47.219,0,0.000,100047.75,4.07,0.00,
80.428039,8.381382,87.00,10,2017-08-12,14:20:00,180,0.0,2.8,135,0.2,192,0.5,180,119.0,13.7,0.000,47.219,0,0.000,100052.75,4.10,0.00,
80.428031,8.381393,81.20,11,2017-08-12,14:25:00,225,0.0,2.8,135,0.1,219,0.3,180,119.0,13.9,0.000,47.219,0,0.000,100026.50,4.10,0.00,
80.428024,8.381383,85.70,11,2017-08-12,14:30:01,225,0.0,2.8,135,0.0,225,0.2,225,119.0,13.3,0.000,47.219,0,0.000,100018.75,4.06,0.00,
80.428016,8.381377,96.90,9,2017-08-12,14:35:01,90,2.9,2.8,135,0.1,151,0.5,90,119.0,13.4,0.000,47.219,0,0.000,100022.25,4.07,0.00,
80.428009,8.381326,94.30,10,2017-08-12,14:40:01,90,0.0,2.8,135,0.1,147,0.4,135,119.0,14.0,0.000,47.219,0,0.000,100035.75,4.05,0.00,
80.428024,8.381363,102.70,10,2017-08-12,14:45:00,135,0.0,2.8,135,0.2,132,0.5,90,119.0,13.8,0.000,47.219,0,0.000,100033.75,4.07,0.00,
80.428016,8.381361,94.20,9,2017-08-12,14:50:00,135,0.0,2.8,135,0.2,136,0.5,180,119.0,13.5,0.000,47.219,0,0.000,100054.25,4.08,0.00,
80.428024,8.381389,99.90,8,2017-08-12,14:55:01,180,0.0,2.8,135,0.2,172,0.6,180,119.0,14.1,0.000,47.219,0,0.000,100073.25,4.07,0.00,
80.428047,8.381399,96.40,9,2017-08-12,15:05:01,180,0.0,2.8,135,0.1,115,0.6,180,119.0,14.5,0.000,47.219,0,0.000,100090.25,4.09,0.00,
80.428047,8.381389,82.70,9,2017-08-12,15:10:01,225,0.0,2.8,135,0.1,189,0.6,180,119.0,14.5,0.000,47.219,0,0.000,100108.25,4.02,0.00,
80.428031,8.381384,82.50,9,2017-08-12,15:15:00,180,0.0,2.8,135,0.3,202,0.9,325,119.0,14.6,0.000,47.219,0,0.000,100117.25,4.10,0.00,
80.428016,8.381391,91.30,7,2017-08-12,15:20:00,180,0.0,2.8,135,0.3,195,0.7,180,119.0,13.7,0.000,47.219,0,0.000,100128.50,4.07,0.00,
80.428047,8.381382,110.80,8,2017-08-12,15:25:01,180,0.0,2.8,135,0.4,193,0.7,180,119.0,13.7,0.000,47.219,0,0.000,100135.00,4.08,0.00,
80.428016,8.381379,79.90,9,2017-08-12,15:30:01,90,0.0,2.8,135,0.3,148,1.0,270,119.0,14.3,0.000,47.219,0,0.000,100154.00,4.09,0.00,
80.428024,8.381370,91.00,9,2017-08-12,15:35:01,225,2.9,2.8,135,0.3,174,0.6,225,119.0,14.5,0.000,47.219,0,0.000,100142.50,4.10,0.00,
80.428009,8.381386,92.60,9,2017-08-12,15:40:00,180,0.0,2.8,135,0.4,175,1.3,180,119.0,14.2,0.000,47.219,0,0.000,100144.75,4.08,0.00,
80.428024,8.381384,86.80,10,2017-08-12,15:45:00,180,0.0,2.8,135,0.3,178,0.7,180,119.0,14.1,0.000,47.219,0,0.000,100153.75,4.06,0.00,
80.428062,8.381375,91.70,9,2017-08-12,15:50:01,180,0.0,2.8,135,0.4,174,1.1,180,119.0,14.6,0.000,47.219,0,0.000,100157.75,4.05,0.00,
80.428047,8.381384,80.40,9,2017-08-12,15:55:01,225,0.0,2.8,135,0.3,211,0.6,225,119.0,14.2,0.000,47.219,0,0.000,100167.00,4.07,0.00,
80.428024,8.381361,95.90,8,2017-08-12,16:05:01,180,0.0,2.8,135,0.3,124,0.7,180,119.0,14.0,0.000,47.219,0,0.000,100171.50,4.08,0.00,
80.428024,8.381352,80.20,9,2017-08-12,16:10:01,180,0.0,2.8,135,0.5,195,0.9,180,119.0,13.8,0.000,47.219,0,0.000,100172.50,4.01,0.00,
80.428039,8.381361,83.30,9,2017-08-12,16:15:01,180,0.0,2.8,135,0.3,172,0.7,180,119.0,13.9,0.000,47.219,0,0.000,100181.00,4.02,0.00,
80.428047,8.381362,86.30,9,2017-08-12,16:20:00,135,0.0,2.8,135,0.3,179,0.9,180,119.0,14.5,0.000,47.219,0,0.000,100178.00,4.05,0.00,
80.428054,8.381359,85.60,9,2017-08-12,16:25:00,225,0.0,2.8,135,0.4,148,0.7,135,119.0,13.8,0.000,47.219,0,0.000,100169.75,4.07,0.00,
80.428085,8.381353,91.40,9,2017-08-12,16:30:01,180,0.0,2.8,135,0.5,180,0.9,180,119.0,13.3,0.000,47.219,0,0.000,100177.50,4.07,0.00,
80.428039,8.381333,95.60,9,2017-08-12,16:35:01,180,2.9,2.8,135,0.3,175,0.8,180,119.0,14.1,0.000,47.219,0,0.000,100187.75,4.09,0.00,
80.428062,8.381346,95.70,10,2017-08-12,16:40:01,180,6.1,2.8,135,0.4,181,0.7,180,119.0,13.8,0.000,47.219,0,0.000,100210.00,4.07,0.00,
80.428031,8.381343,93.70,8,2017-08-12,16:45:00,180,0.0,2.8,135,0.5,174,1.1,225,119.0,14.0,0.000,47.219,0,0.000,100213.75,4.10,0.00,
80.428077,8.381371,89.10,10,2017-08-12,16:50:00,180,3.4,2.8,135,0.4,180,1.1,225,119.0,13.8,0.000,47.219,0,0.000,100214.25,4.07,0.00,
80.428070,8.381358,93.20,10,2017-08-12,16:55:01,180,0.0,2.8,135,0.5,180,0.7,180,119.0,13.7,0.000,47.219,0,0.000,100207.00,4.10,0.00,
80.428062,8.381342,98.70,11,2017-08-12,17:05:01,135,0.0,2.8,135,0.4,130,1.2,325,119.0,14.4,0.000,47.219,0,0.000,100217.50,4.07,0.00,
80.428070,8.381363,90.10,11,2017-08-12,17:10:00,135,0.0,2.8,135,0.5,181,1.0,135,119.0,14.2,0.000,47.219,0,0.000,100241.50,4.09,0.00,
80.428062,8.381358,93.30,11,2017-08-12,17:15:00,180,0.0,2.8,135,0.5,177,0.8,90,119.0,14.3,0.000,47.219,0,0.000,100262.00,4.05,0.00,
80.428062,8.381380,89.30,11,2017-08-12,17:20:00,135,0.0,2.8,135,0.5,171,1.0,135,119.0,14.2,0.000,47.219,0,0.000,100258.25,4.05,0.00,
80.428092,8.381386,76.70,10,2017-08-12,17:25:01,90,0.0,2.8,135,0.5,172,1.4,90,119.0,14.2,0.000,47.219,0,0.000,100254.00,4.10,0.00,
80.428062,8.381381,79.80,12,2017-08-12,17:30:01,90,6.1,2.8,135,0.5,171,1.0,180,119.0,14.1,0.000,47.219,0,0.000,100247.75,4.08,0.00,
80.428062,8.381388,81.30,12,2017-08-12,17:35:00,180,0.0,2.8,135,0.5,178,1.1,180,119.0,14.5,0.000,47.219,0,0.000,100236.25,4.09,0.00,
80.428039,8.381361,81.50,12,2017-08-12,17:40:00,180,0.0,2.8,135,0.5,180,1.0,225,119.0,14.1,0.000,47.219,0,0.000,100227.00,4.06,0.00,
80.428054,8.381390,74.90,11,2017-08-12,17:45:00,225,0.0,2.8,135,0.6,183,1.1,135,119.0,14.5,0.000,47.219,0,0.000,100215.50,4.08,0.00,
80.428062,8.381418,73.10,11,2017-08-12,17:50:01,180,0.0,2.8,135,0.5,187,1.0,180,119.0,14.4,0.000,47.219,0,0.000,100204.50,4.09,0.00,
80.428016,8.381375,80.30,12,2017-08-12,17:55:01,180,0.0,2.8,135,0.7,172,1.2,135,119.0,14.2,0.000,47.219,0,0.000,100174.00,4.05,0.00,
80.428054,8.381380,79.60,12,2017-08-12,18:05:00,225,0.0,2.8,135,0.4,107,1.1,225,119.0,14.5,0.000,47.219,0,0.000,100159.75,4.05,0.00,
80.428016,8.381319,80.90,12,2017-08-12,18:10:00,180,0.0,2.8,135,0.7,174,1.1,225,119.0,14.6,0.000,47.219,0,0.000,100156.00,4.07,0.00,
80.428047,8.381360,83.10,12,2017-08-12,18:15:01,180,0.0,2.8,135,0.5,169,1.1,135,119.0,14.7,0.000,47.219,0,0.000,100154.00,4.05,0.00,
80.428024,8.381337,85.90,11,2017-08-12,18:20:01,180,0.0,2.8,135,0.4,159,0.8,135,119.0,14.6,0.000,47.219,0,0.000,100144.50,4.07,0.00,
80.428039,8.381362,85.70,11,2017-08-12,18:25:01,225,0.0,2.8,135,0.7,172,1.3,135,119.0,14.2,0.000,47.219,0,0.000,100144.75,4.04,0.00,
80.428039,8.381379,86.10,10,2017-08-12,18:30:00,325,0.0,2.8,135,0.6,176,0.9,180,119.0,14.3,0.000,47.219,0,0.000,100140.25,4.08,0.00,
80.428047,8.381381,77.10,10,2017-08-12,18:35:00,180,0.0,2.8,135,0.6,165,1.3,135,119.0,14.2,0.000,47.219,0,0.000,100142.00,4.07,0.00,
