lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windgustdir,windspdms_avg5m,winddir_avg5m,windgustms_5m,windgustdir_5m,humidity,tempc,rainhourmm,raindailymm,rainindicate,rain5min,pressure,batt_lvl,light_lvl
80.428016,8.381354,80.50,10,2017-10-30,11:50:00,0,0.0,2.5,225,0.4,9,1.3,0,86.6,28.6,0.000,0.000,0,0.000,99927.00,4.10,0.00,
80.427970,8.381329,88.90,10,2017-10-30,11:55:00,0,0.0,2.5,225,0.2,10,0.6,0,87.1,28.5,0.000,0.000,0,0.000,99940.25,4.09,0.00,
80.428031,8.381371,83.40,11,2017-10-30,12:05:01,0,0.0,2.5,225,0.2,29,0.9,0,87.6,28.5,0.000,0.000,0,0.000,99956.25,4.08,0.00,
80.427993,8.381375,88.40,12,2017-10-30,12:10:01,0,0.0,2.5,225,0.2,3,0.8,0,88.6,28.4,0.000,0.000,0,0.000,99958.25,4.12,0.00,
80.428016,8.381361,92.70,10,2017-10-30,12:15:01,0,0.0,2.5,225,0.0,0,0.2,0,88.7,28.4,0.000,0.000,0,0.000,99962.75,4.09,0.00,
80.428001,8.381373,86.10,9,2017-10-30,12:20:00,113,0.0,2.5,225,0.1,97,0.3,113,89.1,28.3,0.000,0.000,0,0.000,99970.25,4.10,0.00,
80.428016,8.381363,79.40,11,2017-10-30,12:25:00,113,0.0,2.5,225,0.0,113,0.2,113,89.8,28.3,0.000,0.000,0,0.000,99987.50,4.09,0.00,
80.428009,8.381401,90.20,11,2017-10-30,12:30:00,113,0.0,2.5,225,0.0,113,0.3,113,90.2,28.3,0.000,0.000,0,0.000,99987.75,4.12,0.00,
80.428062,8.381398,76.70,11,2017-10-30,12:35:00,0,0.0,2.5,225,0.2,79,0.7,0,90.8,28.2,0.000,0.000,0,0.000,99987.50,4.08,0.00,
80.428024,8.381352,86.30,11,2017-10-30,12:40:01,113,0.0,2.5,225,0.1,41,0.3,113,91.1,28.1,0.000,0.000,0,0.000,99990.00,4.11,0.00,
80.428039,8.381395,77.20,11,2017-10-30,12:45:01,0,0.0,2.5,225,0.1,32,0.4,180,91.4,28.1,0.000,0.000,0,0.000,99989.00,4.09,0.00,
80.428024,8.381371,82.00,11,2017-10-30,12:50:01,0,0.0,2.5,225,0.0,0,0.3,0,91.4,28.0,0.000,0.000,0,0.000,99987.00,4.10,0.00,
80.428016,8.381353,93.40,11,2017-10-30,12:55:00,0,0.0,2.5,225,0.0,0,0.1,0,91.9,28.0,0.000,0.000,0,0.000,99991.50,4.12,0.00,
80.428009,8.381370,79.10,11,2017-10-30,13:05:00,0,0.0,2.5,225,0.0,0,0.0,0,92.9,27.9,0.000,0.000,0,0.000,99995.25,4.12,0.00,
80.427993,8.381348,81.00,11,2017-10-30,13:10:00,0,0.0,2.5,225,0.0,0,0.0,0,93.0,27.9,0.000,0.000,0,0.000,99980.25,4.11,0.00,
80.428031,8.381352,74.00,11,2017-10-30,13:15:00,180,0.0,2.5,225,0.1,48,0.3,180,93.3,27.8,0.000,0.000,0,0.000,99989.50,4.07,0.00,
80.428024,8.381369,85.90,11,2017-10-30,13:20:01,180,0.0,2.5,225,0.0,180,0.2,180,94.3,27.8,0.000,0.000,0,0.000,99993.25,4.10,0.00,
80.428031,8.381374,73.40,11,2017-10-30,13:25:01,180,0.0,2.5,225,0.0,180,0.1,180,94.5,27.7,0.000,0.000,0,0.000,100001.25,4.11,0.00,
80.428039,8.381375,83.70,11,2017-10-30,13:30:01,180,0.0,2.5,225,0.0,180,0.1,180,94.5,27.6,0.000,0.000,0,0.000,100018.50,4.10,0.00,
80.428016,8.381369,82.90,10,2017-10-30,13:35:00,180,0.0,2.5,225,0.0,180,0.0,0,95.0,27.6,0.000,0.000,0,0.000,100029.00,4.09,0.00,
80.427986,8.381356,80.30,10,2017-10-30,13:40:00,180,0.0,2.5,225,0.0,180,0.0,0,95.1,27.6,0.000,0.000,0,0.000,100024.25,4.12,0.00,
80.428024,8.381356,83.90,11,2017-10-30,13:45:00,180,0.0,2.5,225,0.0,180,0.0,0,95.2,27.5,0.000,0.000,0,0.000,100034.25,4.12,0.00,
80.428016,8.381367,86.50,12,2017-10-30,13:50:00,180,0.0,2.5,225,0.0,180,0.0,0,95.5,27.5,0.000,0.000,0,0.000,100038.75,4.12,0.00,
80.427993,8.381368,84.80,12,2017-10-30,13:55:01,180,0.0,2.5,225,0.0,180,0.0,0,95.9,27.5,0.000,0.000,0,0.000,100045.25,4.11,0.00,
80.427986,8.381347,89.10,12,2017-10-30,14:05:01,180,0.0,2.5,225,0.0,110,0.0,0,96.3,27.4,0.000,0.000,0,0.000,100048.00,4.11,0.00,
80.427993,8.381339,89.70,12,2017-10-30,14:10:01,90,0.0,2.5,225,0.1,91,0.3,90,96.9,27.4,0.000,0.000,0,0.000,100054.00,4.07,0.00,
80.427932,8.381330,95.30,11,2017-10-30,14:15:00,180,0.0,2.5,225,0.0,159,0.2,90,96.6,27.4,0.000,0.000,0,0.000,100084.50,4.10,0.00,
80.427978,8.381339,88.20,10,2017-10-30,14:20:00,270,0.0,2.5,225,0.0,258,0.0,0,96.5,27.3,0.000,0.000,0,0.000,100097.00,4.10,0.00,
80.427970,8.381325,87.10,11,2017-10-30,14:25:00,270,0.0,2.5,225,0.0,270,0.0,0,96.9,27.3,0.000,0.000,0,0.000,100100.25,4.08,0.00,
80.427978,8.381326,84.60,12,2017-10-30,14:30:01,270,0.0,2.5,225,0.0,270,0.0,0,97.3,27.2,0.000,0.000,0,0.000,100102.50,4.07,0.00,
80.427986,8.381343,83.30,11,2017-10-30,14:35:01,180,0.0,2.5,225,0.0,253,0.3,180,97.7,27.2,0.000,0.000,0,0.000,100096.25,4.11,0.00,
80.427978,8.381327,75.70,12,2017-10-30,14:40:01,113,0.0,2.5,225,0.1,135,0.3,180,97.7,27.3,0.000,0.000,0,0.000,100095.75,4.12,0.00,
80.427978,8.381346,75.30,11,2017-10-30,14:45:01,113,0.0,2.5,225,0.0,113,0.0,0,97.7,27.2,0.000,0.000,0,0.000,100083.25,4.09,0.00,
80.428009,8.381355,86.20,11,2017-10-30,14:50:00,113,0.0,2.5,225,0.0,113,0.0,0,97.8,27.2,0.000,0.000,0,0.000,100087.25,4.12,0.00,
80.427978,8.381348,85.00,11,2017-10-30,14:55:00,90,0.0,2.5,225,0.1,109,0.5,113,98.4,27.2,0.000,0.000,0,0.000,100092.50,4.09,0.00,
80.428047,8.381328,91.30,12,2017-10-30,15:05:00,90,0.0,2.5,225,0.1,82,0.3,135,98.0,27.2,0.000,0.000,0,0.000,100093.25,4.08,0.00,
80.428016,8.381343,88.10,11,2017-10-30,15:10:01,113,0.0,2.5,225,0.1,96,0.5,113,98.1,27.2,0.000,0.000,0,0.000,100109.25,4.12,0.00,
80.428024,8.381344,91.50,10,2017-10-30,15:15:01,113,0.0,2.5,225,0.0,113,0.0,0,97.9,27.2,0.000,0.000,0,0.000,100111.50,4.09,0.00,
80.428047,8.381357,93.80,11,2017-10-30,15:20:01,113,0.0,2.5,225,0.0,113,0.0,0,98.2,27.1,0.000,0.000,0,0.000,100123.25,4.10,0.00,
80.428047,8.381346,87.10,10,2017-10-30,15:25:00,113,0.0,2.5,225,0.0,113,0.0,0,98.5,27.1,0.000,0.000,0,0.000,100130.25,4.09,0.00,
80.428031,8.381327,87.30,10,2017-10-30,15:30:00,113,0.0,2.5,225,0.0,113,0.0,0,98.7,27.1,0.000,0.000,0,0.000,100139.00,4.12,0.00,
80.427993,8.381326,93.30,10,2017-10-30,15:35:00,113,0.0,2.5,225,0.0,113,0.0,0,99.3,27.1,0.000,0.000,0,0.000,100151.75,4.09,0.00,
80.428039,8.381387,87.10,11,2017-10-30,15:40:01,180,0.0,2.5,225,0.0,114,0.1,113,99.4,27.1,0.000,0.000,0,0.000,100165.25,4.09,0.00,
80.428031,8.381347,85.10,12,2017-10-30,15:45:01,90,0.0,2.5,225,0.0,102,0.2,90,99.1,27.1,0.000,0.000,0,0.000,100166.25,4.08,0.00,
80.427955,8.381360,78.80,12,2017-10-30,15:50:01,90,0.0,2.5,225,0.0,90,0.0,0,99.0,27.2,0.000,0.000,0,0.000,100177.50,4.10,0.00,
80.427955,8.381352,83.30,12,2017-10-30,15:55:01,90,0.0,2.5,225,0.0,90,0.0,0,98.5,27.1,0.000,0.000,0,0.000,100196.75,4.10,0.00,
80.427947,8.381351,88.40,12,2017-10-30,16:00:00,90,0.0,2.5,225,0.0,90,0.0,0,98.4,27.1,0.000,0.000,0,0.000,100202.75,4.07,0.00,
80.427993,8.381377,87.60,11,2017-10-30,16:05:00,90,0.0,2.5,225,0.0,90,0.0,0,98.4,27.1,0.000,0.000,0,0.000,100199.50,4.09,0.00,
80.427970,8.381384,86.80,10,2017-10-30,16:10:00,113,0.0,2.5,225,0.0,105,0.0,0,98.7,27.1,0.000,0.000,0,0.000,100194.25,4.12,0.00,
80.427993,8.381361,93.60,11,2017-10-30,16:15:01,90,0.0,2.5,225,0.2,71,0.9,113,99.0,27.1,0.000,0.000,0,0.000,100207.50,4.09,0.00,
80.427978,8.381381,91.10,12,2017-10-30,16:20:01,135,0.0,2.5,225,0.1,135,0.5,135,99.2,27.1,0.000,0.000,0,0.000,100219.75,4.10,0.00,
80.428024,8.381372,87.10,10,2017-10-30,16:25:01,135,0.0,2.5,225,0.1,123,0.3,90,99.6,27.1,0.000,0.000,0,0.000,100218.25,4.10,0.00,
80.428024,8.381384,89.40,10,2017-10-30,16:30:00,90,0.0,2.5,225,0.0,112,0.1,113,99.1,27.1,2.540,2.540,1,2.540,100210.50,4.10,0.00,
80.428031,8.381402,82.70,10,2017-10-30,16:35:00,113,0.0,2.5,225,0.1,103,0.5,113,99.4,27.1,2.540,2.540,0,0.000,100213.25,4.10,0.00,
80.428062,8.381399,84.70,10,2017-10-30,16:40:00,113,0.0,2.5,225,0.0,113,0.1,113,99.5,27.1,2.540,2.540,0,0.000,100212.50,4.12,0.00,
80.427986,8.381390,81.50,10,2017-10-30,16:45:00,113,0.0,2.5,225,0.0,111,0.1,113,99.4,27.1,2.540,2.540,0,0.000,100205.50,4.09,0.00,
80.427978,8.381360,84.30,10,2017-10-30,16:50:01,113,0.0,2.5,225,0.0,113,0.0,0,99.6,27.1,2.540,2.540,0,0.000,100189.00,4.09,0.00,
80.427986,8.381370,83.50,11,2017-10-30,16:55:01,113,0.0,2.5,225,0.0,113,0.0,0,99.8,27.1,2.540,2.540,0,0.000,100183.75,4.12,0.00,
80.428009,8.381386,82.60,10,2017-10-30,17:05:01,90,0.0,2.5,225,0.0,71,0.2,90,100.0,27.1,0.000,2.540,0,0.000,100182.25,4.11,0.00,
80.427986,8.381385,86.40,10,2017-10-30,17:10:00,180,0.0,2.5,225,0.1,163,0.5,180,100.3,27.1,0.254,2.794,0,0.254,100175.75,4.07,0.00,
80.428016,8.381378,84.10,10,2017-10-30,17:15:00,180,0.0,2.5,225,0.0,180,0.0,0,100.4,27.1,2.286,4.826,1,2.032,100169.00,4.11,0.00,
80.427955,8.381381,81.40,11,2017-10-30,17:20:00,0,0.0,2.5,225,0.1,42,0.3,0,100.4,27.1,2.540,5.080,0,0.254,100176.25,4.08,0.00,
80.428009,8.381376,79.40,9,2017-10-30,17:25:01,0,0.0,2.5,225,0.0,0,0.1,0,100.8,27.1,10.414,12.954,1,7.874,100165.00,4.09,0.00,
80.427970,8.381378,78.90,10,2017-10-30,17:30:01,0,0.0,2.5,225,0.0,0,0.0,0,101.0,27.0,15.494,18.034,1,5.080,100148.75,4.09,0.00,
80.428016,8.381373,83.10,10,2017-10-30,17:35:01,0,0.0,2.5,225,0.0,0,0.0,0,101.4,27.0,15.748,18.288,1,0.254,100153.75,4.11,0.00,
80.428009,8.381354,83.10,10,2017-10-30,17:40:00,0,0.0,2.5,225,0.0,0,0.1,0,101.4,26.9,16.002,18.542,0,0.254,100135.25,4.10,0.00,
80.427993,8.381350,88.90,7,2017-10-30,17:45:00,0,0.0,2.5,225,0.0,0,0.0,0,101.5,26.9,16.256,18.796,0,0.254,100129.00,4.07,0.00,
80.428009,8.381362,85.60,10,2017-10-30,17:50:00,0,0.0,2.5,225,0.0,0,0.0,0,101.5,26.9,18.288,20.828,1,2.286,100129.50,4.11,0.00,
80.427993,8.381334,81.20,10,2017-10-30,17:55:00,0,0.0,2.5,225,0.0,0,0.0,0,101.5,26.8,18.796,21.336,0,0.254,100121.50,4.07,0.00,
80.427970,8.381322,83.20,10,2017-10-30,18:05:00,0,0.0,2.5,225,0.0,35,0.1,113,101.5,26.9,0.254,36.068,1,14.732,100128.50,4.10,0.00,
80.427978,8.381358,85.10,11,2017-10-30,18:10:00,0,0.0,2.5,225,0.0,0,0.0,0,101.7,26.9,0.762,36.576,1,0.508,100111.00,4.08,0.00,
80.428031,8.381375,83.50,12,2017-10-30,18:15:00,0,0.0,2.5,225,0.0,0,0.0,0,101.8,26.9,1.270,37.084,1,0.762,100103.00,4.08,0.00,
80.428031,8.381365,84.70,12,2017-10-30,18:20:01,0,0.0,2.5,225,0.0,0,0.0,0,101.4,26.9,5.842,41.656,1,4.318,100100.00,4.10,0.00,
80.428031,8.381354,80.00,11,2017-10-30,18:25:01,0,0.0,2.5,225,0.0,0,0.0,0,101.5,26.9,6.350,42.164,1,0.508,100088.25,4.10,0.00,
80.427986,8.381334,80.00,9,2017-10-30,18:30:01,0,0.0,2.5,225,0.0,0,0.0,0,101.6,26.9,7.112,42.926,1,0.762,100080.25,4.07,0.00,
80.428031,8.381349,80.60,10,2017-10-30,18:35:01,0,0.0,2.5,225,0.0,0,0.0,0,101.3,26.9,14.986,50.800,1,8.128,100082.50,4.11,0.00,
80.428039,8.381358,83.20,10,2017-10-30,18:40:00,0,0.0,2.5,225,0.0,41,0.0,0,101.3,26.9,18.796,54.610,1,3.556,100072.00,4.09,0.00,
80.428009,8.381368,76.50,10,2017-10-30,18:45:00,0,0.0,2.5,225,0.0,0,0.0,0,101.5,26.9,19.558,55.372,1,0.762,100067.75,4.11,0.00,
80.428039,8.381381,81.40,10,2017-10-30,18:50:00,0,0.0,2.5,225,0.0,0,0.0,0,101.3,27.0,26.924,62.738,1,7.620,100069.75,4.08,0.00,
80.428016,8.381381,88.50,10,2017-10-30,18:55:01,0,0.0,2.5,225,0.0,0,0.0,0,101.2,26.9,28.194,64.008,1,1.016,100061.75,4.10,0.00,
80.428024,8.381363,81.90,9,2017-10-30,19:05:01,0,0.0,2.5,225,0.0,0,0.0,0,101.1,26.9,0.254,64.516,1,0.508,100056.75,4.10,0.00,
80.428039,8.381364,82.40,9,2017-10-30,19:10:01,0,0.0,2.5,225,0.0,0,0.0,0,101.4,26.9,0.762,65.024,1,0.508,100051.25,4.10,0.00,
80.428009,8.381367,88.50,10,2017-10-30,19:15:01,0,0.0,2.5,225,0.1,3,0.5,0,101.1,26.9,1.270,65.532,1,0.508,100058.25,4.11,0.00,
80.428047,8.381353,94.10,11,2017-10-30,19:20:00,225,0.0,2.5,225,0.0,24,0.0,0,101.3,26.8,1.270,65.532,0,0.000,100045.75,4.10,0.00,
80.428039,8.381370,100.40,11,2017-10-30,19:25:00,0,0.0,2.5,225,0.0,31,0.0,0,101.6,26.8,1.270,65.532,0,0.000,100037.50,4.12,0.00,
80.427993,8.381356,85.80,10,2017-10-30,19:30:00,0,0.0,2.5,225,0.0,0,0.0,0,101.5,26.8,1.270,65.532,0,0.000,100031.00,4.09,0.00,
80.427970,8.381371,98.40,10,2017-10-30,19:35:00,0,0.0,2.5,225,0.0,0,0.0,0,101.2,26.8,1.270,65.532,0,0.000,100032.50,4.12,0.00,
80.427955,8.381332,94.60,10,2017-10-30,19:40:01,0,0.0,2.5,225,0.0,0,0.0,0,101.3,26.8,1.270,65.532,0,0.000,100029.50,4.08,0.00,
80.427993,8.381338,80.80,10,2017-10-30,19:45:01,113,0.0,2.5,225,0.0,26,0.0,0,101.5,26.8,1.270,65.532,0,0.000,100024.75,4.10,0.00,
80.427986,8.381348,81.30,10,2017-10-30,19:50:01,135,0.0,2.5,225,0.0,37,0.0,0,101.9,26.8,1.270,65.532,0,0.000,100018.75,4.08,0.00,
80.428047,8.381366,77.40,9,2017-10-30,19:55:00,135,0.0,2.5,225,0.0,135,0.0,0,101.7,26.8,1.270,65.532,0,0.000,100009.25,4.09,0.00,
80.428031,8.381370,75.00,9,2017-10-30,20:00:00,0,0.0,2.5,225,0.0,4,0.0,0,101.4,26.7,0.000,65.532,0,0.000,100001.25,4.10,0.00,
80.427970,8.381372,78.60,9,2017-10-30,20:05:00,0,0.0,2.5,225,0.0,0,0.0,0,101.2,26.7,0.000,65.532,0,0.000,99996.50,4.11,0.00,
80.428009,8.381372,81.90,9,2017-10-30,20:10:00,0,0.0,2.5,225,0.0,0,0.0,0,100.7,26.7,0.000,65.532,0,0.000,99993.75,4.10,0.00,
80.428024,8.381402,79.40,9,2017-10-30,20:15:01,0,0.0,2.5,225,0.0,0,0.0,0,100.8,26.6,0.000,65.532,0,0.000,99990.25,4.11,0.00,
80.427978,8.381432,65.10,9,2017-10-30,20:20:01,113,0.0,2.5,225,0.0,18,0.0,0,101.3,26.6,0.000,65.532,0,0.000,99980.50,4.12,0.00,
80.427993,8.381443,95.80,9,2017-10-30,20:25:01,135,0.0,2.5,225,0.0,132,0.1,135,101.6,26.7,0.000,65.532,0,0.000,99976.50,4.10,0.00,
80.428092,8.381291,108.90,9,2017-10-30,20:30:01,135,0.0,2.5,225,0.0,135,0.0,0,101.2,26.7,0.000,65.532,0,0.000,99972.25,4.10,0.00,
80.428077,8.381348,113.80,8,2017-10-30,20:35:00,135,0.0,2.5,225,0.0,135,0.0,0,100.9,26.6,0.000,65.532,0,0.000,99967.00,4.12,0.00,
80.428070,8.381418,99.30,10,2017-10-30,20:40:00,135,0.0,2.5,225,0.0,135,0.1,135,100.8,26.6,0.000,65.532,0,0.000,99957.75,4.13,0.00,
80.428062,8.381370,87.70,9,2017-10-30,20:45:00,135,0.0,2.5,225,0.0,135,0.0,0,100.8,26.6,1.270,66.802,1,1.270,99952.25,4.09,0.00,
80.428024,8.381296,91.00,10,2017-10-30,20:50:01,0,0.0,2.5,225,0.0,54,0.0,0,101.1,26.5,1.778,67.310,1,0.508,99951.25,4.10,0.00,
80.428054,8.381381,78.30,9,2017-10-30,20:55:01,135,0.0,2.5,225,0.1,102,0.3,135,101.3,26.4,2.286,67.818,1,0.508,99939.00,4.08,0.00,
80.428016,8.381347,80.60,11,2017-10-30,21:05:01,135,0.0,2.5,225,0.0,99,0.1,135,101.5,26.3,0.000,68.072,1,0.254,99934.00,4.12,0.00,
80.427993,8.381352,85.50,9,2017-10-30,21:10:01,135,0.0,2.5,225,0.0,135,0.0,0,101.8,26.3,0.000,68.072,0,0.000,99918.25,4.10,0.00,
80.428001,8.381353,84.70,11,2017-10-30,21:15:00,135,0.0,2.5,225,0.0,135,0.0,0,101.9,26.3,0.000,68.072,0,0.000,99906.25,4.11,0.00,
80.427978,8.381336,78.30,12,2017-10-30,21:20:00,90,0.0,2.5,225,0.0,114,0.0,0,101.9,26.3,0.000,68.072,0,0.000,99912.50,4.08,0.00,
80.428031,8.381341,91.10,10,2017-10-30,21:25:00,90,0.0,2.5,225,0.0,90,0.0,0,102.1,26.3,0.000,68.072,0,0.000,99907.25,4.10,0.00,
80.428077,8.381350,74.90,9,2017-10-30,21:30:00,180,0.0,2.5,225,0.0,120,0.0,0,102.2,26.3,0.000,68.072,0,0.000,99902.50,4.12,0.00,
80.428024,8.381350,82.30,10,2017-10-30,21:35:01,180,0.0,2.5,225,0.0,180,0.0,0,102.2,26.3,0.000,68.072,0,0.000,99893.00,4.09,0.00,
80.427986,8.381365,82.50,9,2017-10-30,21:40:01,135,0.0,2.5,225,0.0,174,0.0,0,102.4,26.3,0.000,68.072,0,0.000,99883.25,4.11,0.00,
80.427978,8.381334,86.40,9,2017-10-30,21:45:01,90,0.0,2.5,225,0.0,126,0.0,0,102.5,26.2,0.000,68.072,0,0.000,99889.50,4.07,0.00,
80.428016,8.381347,86.80,10,2017-10-30,21:50:00,90,0.0,2.5,225,0.0,90,0.0,0,102.5,26.2,0.000,68.072,0,0.000,99886.50,4.10,0.00,
80.428009,8.381341,80.80,9,2017-10-30,21:55:00,135,0.0,2.5,225,0.0,129,0.0,0,102.8,26.2,0.000,68.072,0,0.000,99884.50,4.07,0.00,
80.428016,8.381361,85.60,10,2017-10-30,22:05:00,135,0.0,2.5,225,0.0,82,0.0,0,102.7,26.3,0.000,68.072,0,0.000,99880.50,4.11,0.00,
80.428016,8.381353,80.60,8,2017-10-30,22:10:00,90,0.0,2.5,225,0.0,124,0.0,0,102.6,26.2,0.000,68.072,0,0.000,99901.25,4.11,0.00,
80.427993,8.381293,78.10,8,2017-10-30,22:15:01,113,0.0,2.5,225,0.0,129,0.0,0,102.6,26.2,0.000,68.072,0,0.000,99899.00,4.06,0.00,
80.428062,8.381319,77.30,9,2017-10-30,22:20:01,180,0.0,2.5,225,0.0,126,0.0,0,102.7,26.2,0.000,68.072,0,0.000,99902.25,4.12,0.00,
80.427993,8.381354,84.90,8,2017-10-30,22:25:01,113,0.0,2.5,225,0.0,133,0.0,0,102.8,26.1,0.254,68.326,0,0.254,99907.50,4.11,0.00,
80.427986,8.381356,86.80,8,2017-10-30,22:30:00,135,0.0,2.5,225,0.0,106,0.1,113,103.0,26.1,7.620,75.692,1,7.620,99914.00,4.10,0.00,
80.428009,8.381361,89.80,10,2017-10-30,22:35:00,135,0.0,2.5,225,0.1,129,0.5,113,103.0,26.1,8.128,76.200,0,0.254,99921.75,4.10,0.00,
80.427993,8.381377,82.80,10,2017-10-30,22:40:00,135,0.0,2.5,225,0.0,135,0.2,135,102.9,26.2,8.890,76.962,1,0.762,99923.50,4.10,0.00,
80.427993,8.381332,88.50,10,2017-10-30,22:45:01,135,0.0,2.5,225,0.0,135,0.0,0,102.9,26.2,9.144,77.216,1,0.254,99932.75,4.08,0.00,
80.428062,8.381357,95.40,8,2017-10-30,22:50:01,135,0.0,2.5,225,0.0,135,0.1,135,102.9,26.2,9.144,77.216,0,0.000,99947.50,4.09,0.00,
80.428031,8.381381,91.00,9,2017-10-30,22:55:01,135,0.0,2.5,225,0.0,135,0.1,135,102.9,26.3,11.684,79.756,1,2.540,99963.00,4.10,0.00,
