lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2016-10-29,12:38:30,180,nan,0.0,0,0.0,155,0.0,0,59.5,-999.0,0.28,0.28,0.00,1,0.00,12.07,0.00
0.000000,0.000000,0.00,0,2016-10-29,12:38:40,180,nan,0.0,0,0.0,260,0.0,0,58.5,30.4,0.28,0.28,0.00,1,99834.75,12.05,0.00
0.000000,0.000000,0.00,0,2016-10-29,12:38:50,225,0.0,0.0,0,0.0,66,0.0,0,57.6,30.6,0.28,0.28,0.00,1,99836.50,12.05,0.00
80.297836,8.157005,0.00,3,2016-10-29,12:39:00,248,nan,0.0,0,0.0,356,0.0,0,56.7,30.9,0.28,0.28,0.00,1,99843.25,12.07,0.00
80.298034,8.156510,0.00,3,2016-10-29,12:39:10,225,nan,0.0,0,0.0,449,0.0,0,55.9,31.2,0.28,0.28,0.00,1,99843.25,12.07,0.00
80.297981,8.156499,0.00,3,2016-10-29,12:39:20,225,0.0,0.0,0,0.0,384,0.0,0,55.2,31.5,0.28,0.28,0.00,1,99844.75,12.07,0.00
80.297966,8.156524,0.00,3,2016-10-29,12:39:30,180,nan,0.0,0,0.0,386,0.0,0,54.5,31.7,0.28,0.28,0.00,1,99854.50,12.07,0.00
80.297943,8.156532,0.00,3,2016-10-29,12:39:40,180,nan,0.0,0,0.0,387,0.0,0,53.9,32.0,0.28,0.28,0.00,1,99843.00,12.07,0.00
80.297943,8.156537,0.00,3,2016-10-29,12:39:50,180,nan,0.0,0,0.0,389,0.0,0,53.2,32.2,0.28,0.28,0.00,1,99845.75,12.07,0.00
80.298011,8.156576,0.00,3,2016-10-29,12:40:00,225,0.0,0.0,0,0.0,391,0.0,0,52.6,32.5,0.28,0.28,0.00,0,99845.50,12.07,0.00
80.298042,8.156574,0.00,3,2016-10-29,12:40:10,225,nan,0.0,0,0.0,393,1.0,225,52.0,32.7,0.28,0.28,0.00,0,99846.00,12.07,0.00
80.298042,8.156569,0.00,3,2016-10-29,12:40:20,225,0.0,0.0,0,0.1,394,1.1,225,51.5,32.9,0.28,0.28,0.00,0,99849.25,12.07,0.00
80.298034,8.156566,0.00,3,2016-10-29,12:40:30,180,nan,0.0,0,0.1,394,1.1,225,50.9,33.1,0.28,0.28,0.00,0,99853.50,12.05,0.00
80.298019,8.156559,0.00,3,2016-10-29,12:40:40,225,nan,0.0,0,0.1,395,1.2,225,50.5,33.3,0.28,0.28,0.00,0,99857.50,12.07,0.00
80.297988,8.156542,0.00,3,2016-10-29,12:40:50,225,0.0,0.0,0,0.1,395,1.6,225,50.0,33.5,0.28,0.28,0.00,0,99854.75,12.07,0.00
80.297981,8.156522,0.00,3,2016-10-29,12:41:00,225,nan,0.0,0,0.1,395,1.6,225,49.6,33.7,0.28,0.28,0.00,0,99848.25,12.10,0.00
80.297988,8.156519,0.00,3,2016-10-29,12:41:10,225,0.0,0.0,0,0.1,395,1.6,225,49.2,33.9,0.28,0.28,0.00,0,99853.50,12.07,0.00
80.297996,8.156529,0.00,3,2016-10-29,12:41:20,225,0.0,0.0,0,0.1,395,1.6,225,48.9,34.1,0.28,0.28,0.00,0,99855.00,12.07,0.00
80.298027,8.156544,0.00,3,2016-10-29,12:41:30,270,nan,0.0,0,0.1,395,1.6,225,48.5,34.2,0.28,0.28,0.00,0,99855.25,12.05,0.00
80.298049,8.156552,0.00,3,2016-10-29,12:41:40,225,nan,0.0,0,0.1,396,1.6,225,48.1,34.4,0.28,0.28,0.00,0,99854.75,12.08,0.00
80.298057,8.156547,0.00,3,2016-10-29,12:41:50,225,0.0,0.0,0,0.1,396,1.6,225,47.6,34.5,0.28,0.28,0.00,0,99860.00,12.10,0.00
80.298027,8.156536,0.00,3,2016-10-29,12:42:00,225,nan,0.0,0,0.1,396,1.6,225,47.4,34.6,0.28,0.28,0.00,0,99860.50,12.07,0.00
80.298027,8.156526,0.00,3,2016-10-29,12:42:10,225,nan,0.0,0,0.1,396,1.6,225,47.0,34.8,0.28,0.28,0.00,0,99861.00,12.05,0.00
80.298049,8.156530,0.00,3,2016-10-29,12:42:20,225,nan,0.0,0,0.1,396,1.6,225,46.7,34.9,0.28,0.28,0.00,0,99859.00,12.07,0.00
80.298057,8.156534,0.00,3,2016-10-29,12:42:30,225,nan,0.0,0,0.1,396,1.6,225,46.3,35.1,0.28,0.28,0.00,0,99861.75,12.08,0.00
80.298065,8.156539,0.00,3,2016-10-29,12:42:40,225,nan,0.0,0,0.1,396,1.6,225,46.1,35.2,0.28,0.28,0.00,0,99862.25,12.07,0.00
80.298065,8.156542,0.00,3,2016-10-29,12:42:50,180,nan,0.0,0,0.1,396,1.6,225,45.9,35.3,0.28,0.28,0.00,0,99864.25,12.08,0.00
80.298049,8.156544,0.00,3,2016-10-29,12:43:00,225,nan,0.0,0,0.0,396,1.6,225,45.6,35.4,0.28,0.28,0.00,0,99860.75,12.08,0.00
80.298034,8.156540,0.00,3,2016-10-29,12:43:10,225,0.0,0.0,0,0.0,396,1.6,225,45.4,35.6,0.28,0.28,0.00,0,99859.75,12.08,0.00
80.298042,8.156537,0.00,3,2016-10-29,12:43:20,270,nan,0.0,0,0.0,396,1.6,225,45.1,35.6,0.28,0.28,0.00,0,99854.50,12.07,0.00
80.298042,8.156536,0.00,3,2016-10-29,12:43:30,203,nan,0.0,0,0.0,396,1.6,225,44.8,35.7,0.28,0.28,0.00,0,99846.75,12.10,0.00
80.298049,8.156558,0.00,3,2016-10-29,12:43:40,180,nan,0.0,0,0.0,396,1.6,225,44.6,35.9,0.28,0.28,0.00,0,99851.25,12.07,0.00
80.298049,8.156570,0.00,3,2016-10-29,12:43:50,225,nan,0.0,0,0.0,396,1.6,225,44.4,35.9,0.28,0.28,0.00,0,99845.00,12.08,0.00
80.298049,8.156577,0.00,3,2016-10-29,12:44:00,225,nan,0.0,0,0.0,396,1.6,225,44.3,36.1,0.28,0.28,0.00,0,99843.25,12.10,0.00
80.298057,8.156573,0.00,3,2016-10-29,12:44:10,270,inf,0.0,0,0.0,396,1.6,225,44.1,36.1,0.28,0.28,0.00,0,99844.75,12.12,0.00
80.298065,8.156567,0.00,3,2016-10-29,12:44:20,225,nan,0.0,0,0.0,396,1.8,225,44.0,36.2,0.28,0.28,0.00,0,99841.25,12.08,0.00
80.298072,8.156558,0.00,3,2016-10-29,12:44:30,225,0.0,0.0,0,0.0,396,2.0,225,43.9,36.2,0.28,0.28,0.00,0,99844.75,12.05,0.00
80.298088,8.156552,0.00,3,2016-10-29,12:44:40,225,0.0,0.0,0,0.1,396,2.1,225,43.7,36.4,0.28,0.28,0.00,0,99845.00,12.10,0.00
