lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,1,0.1,225,55.6,-999.0,0.28,0.28,0.28,1,0.00,11.96,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,3,0.8,225,54.8,33.2,0.28,0.28,0.28,1,99713.50,11.96,0.00
0.000000,0.000000,0.00,0,2000-00-00,13:06:35,225,nan,0.0,0,0.0,5,0.8,225,54.1,33.5,0.28,0.28,0.28,1,99711.25,11.96,0.00
0.000000,0.000000,0.00,0,2000-00-00,13:06:45,270,nan,0.0,0,0.0,7,0.9,270,53.3,33.7,0.28,0.28,0.28,1,99723.00,11.96,0.00
0.000000,0.000000,0.00,0,2016-04-28,13:06:55,225,nan,0.0,0,0.0,9,1.3,225,52.7,34.1,0.28,0.28,0.28,1,99725.00,11.98,0.00
0.000000,0.000000,0.00,0,2016-04-28,13:07:05,225,nan,0.0,0,0.0,11,1.6,225,52.0,34.3,0.28,0.28,0.28,1,99726.25,11.96,0.00
0.000000,0.000000,0.00,0,2016-04-28,13:07:14,270,nan,0.0,0,0.0,13,1.6,225,51.4,34.6,0.28,0.28,0.28,1,99724.50,11.98,0.00
0.000000,0.000000,0.00,0,2016-04-28,13:07:25,270,0.0,0.0,0,0.0,16,1.6,225,50.8,34.8,0.28,0.28,0.28,1,99726.25,11.98,0.00
80.297950,8.156579,0.00,3,2016-04-28,13:07:35,270,nan,0.0,0,0.0,18,1.6,225,50.2,35.0,0.28,0.28,0.28,1,99716.75,12.01,0.00
80.297981,8.156567,0.00,3,2016-04-28,13:07:45,225,0.0,0.0,0,0.0,20,1.6,225,49.5,35.2,0.28,0.28,0.28,1,99711.00,11.99,0.00
80.297966,8.156569,0.00,3,2016-04-28,13:07:55,225,nan,0.0,0,0.0,22,1.6,225,49.0,35.4,0.28,0.28,0.28,1,99701.00,11.99,0.00
80.297950,8.156558,0.00,3,2016-04-28,13:08:05,225,nan,0.0,0,0.0,24,1.9,225,48.6,35.7,0.28,0.28,0.28,1,99707.25,11.99,0.00
80.297935,8.156562,0.00,3,2016-04-28,13:08:15,225,0.0,0.0,0,0.1,24,1.9,225,48.3,35.9,0.28,0.28,0.28,1,99718.00,12.01,0.00
80.297943,8.156562,0.00,3,2016-04-28,13:08:25,270,nan,0.0,0,0.1,24,1.9,225,47.8,36.1,0.28,0.28,0.28,1,99713.50,12.01,0.00
80.297966,8.156547,0.00,3,2016-04-28,13:08:35,270,nan,0.0,0,0.1,24,1.9,225,47.4,36.3,0.28,0.28,0.28,1,99708.75,12.01,0.00
80.297966,8.156533,0.00,3,2016-04-28,13:08:45,225,nan,0.0,0,0.1,24,1.9,225,46.8,36.5,0.28,0.28,0.28,1,99713.25,12.01,0.00
80.297935,8.156529,0.00,3,2016-04-28,13:08:55,270,0.0,0.0,0,0.1,24,1.9,225,46.4,36.7,0.28,0.28,0.28,1,99713.00,12.03,0.00
80.297904,8.156548,0.00,3,2016-04-28,13:09:05,225,nan,0.0,0,0.0,24,1.9,225,45.9,36.9,0.28,0.28,0.28,1,99711.50,12.04,0.00
80.297912,8.156554,0.00,3,2016-04-28,13:09:15,225,nan,0.0,0,0.0,24,1.9,225,45.6,37.1,0.28,0.28,0.28,1,99720.25,12.04,0.00
80.297912,8.156545,0.00,3,2016-04-28,13:09:25,225,nan,0.0,0,0.0,24,1.9,225,45.2,37.2,0.28,0.28,0.28,1,99722.25,12.05,0.00
80.297927,8.156539,0.00,3,2016-04-28,13:09:35,225,nan,0.0,0,0.0,23,1.9,225,44.8,37.4,0.28,0.28,0.28,1,99726.00,12.04,0.00
80.297950,8.156538,0.00,3,2016-04-28,13:09:45,225,nan,0.0,0,0.1,23,1.9,225,44.5,37.5,0.28,0.28,0.28,1,99725.25,12.08,0.00
80.297958,8.156536,0.00,3,2016-04-28,13:09:55,225,nan,0.0,0,0.1,23,1.9,225,44.2,37.7,0.28,0.28,0.28,1,99723.50,12.05,0.00
80.297966,8.156539,0.00,3,2016-04-28,13:10:05,225,nan,0.0,0,0.0,23,1.9,225,43.9,37.8,0.28,0.28,0.28,1,99710.75,12.08,0.00
