lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2017-03-14,13:02:21,180,nan,0.0,0,0.0,1,0.2,180,80.3,-999.0,0.28,0.28,0.28,1,0.00,12.10,0.00
0.000000,0.000000,0.00,0,2017-03-14,13:02:32,90,nan,0.0,0,0.0,2,0.6,90,79.2,30.6,0.28,0.28,0.28,1,99871.25,12.10,0.00
0.000000,0.000000,0.00,0,2017-03-14,13:02:42,90,nan,0.0,0,0.0,3,1.4,90,78.1,30.9,0.28,0.28,0.28,1,99875.25,12.10,0.00
0.000000,0.000000,0.00,4,2017-03-14,13:02:51,45,nan,0.0,0,0.0,3,1.4,90,77.1,31.2,0.28,0.28,0.28,1,99877.00,12.10,0.00
80.297958,8.156503,0.00,4,2017-03-14,13:03:02,45,0.0,0.0,0,0.0,3,1.4,90,76.1,31.5,0.28,0.28,0.28,1,99880.75,12.10,0.00
80.297943,8.156465,0.00,4,2017-03-14,13:03:12,90,0.0,0.0,0,0.0,4,1.4,90,75.2,31.7,0.28,0.28,0.28,1,99883.00,12.10,0.00
80.297920,8.156420,0.00,4,2017-03-14,13:03:22,90,nan,0.0,0,0.0,5,1.4,90,74.3,32.1,0.28,0.28,0.28,1,99878.50,12.12,0.00
80.297996,8.156479,0.00,4,2017-03-14,13:03:32,90,nan,0.0,0,0.0,6,1.4,90,73.4,32.3,0.28,0.28,0.28,1,99872.25,12.12,0.00
80.298034,8.156500,0.00,4,2017-03-14,13:03:42,0,0.0,0.0,0,0.0,6,1.4,90,72.7,32.6,0.28,0.28,0.28,1,99873.50,12.12,0.00
80.298019,8.156515,0.00,4,2017-03-14,13:03:52,135,nan,0.0,0,0.0,7,1.4,90,71.9,32.8,0.28,0.28,0.28,1,99876.75,12.10,0.00
80.298011,8.156524,0.00,4,2017-03-14,13:04:02,90,nan,0.0,0,0.0,7,1.4,90,71.2,33.0,0.28,0.28,0.28,1,99875.75,12.10,0.00
80.298027,8.156524,0.00,4,2017-03-14,13:04:12,113,nan,0.0,0,0.0,8,1.4,90,70.6,33.2,0.28,0.28,0.28,1,99878.50,12.10,0.00
80.298019,8.156531,0.00,4,2017-03-14,13:04:22,90,nan,0.0,0,0.0,8,1.4,90,70.0,33.4,0.28,0.28,0.28,1,99886.00,12.10,0.00
80.298019,8.156553,0.00,4,2017-03-14,13:04:32,90,0.0,0.0,0,0.0,8,1.4,90,69.3,33.7,0.28,0.28,0.28,1,99883.50,12.12,0.00
80.298027,8.156570,0.00,4,2017-03-14,13:04:42,45,nan,0.0,0,0.0,7,1.4,90,68.8,33.8,0.28,0.28,0.28,1,99877.50,12.12,0.00
80.298034,8.156585,0.00,4,2017-03-14,13:04:52,135,nan,0.0,0,0.0,8,1.4,90,68.3,34.0,0.28,0.28,0.28,1,99881.25,12.12,0.00
80.298027,8.156584,0.00,4,2017-03-14,13:05:02,135,nan,0.0,0,0.0,9,1.4,90,67.8,34.2,0.28,0.28,0.28,0,99876.75,12.12,0.00
80.298004,8.156565,0.00,4,2017-03-14,13:05:12,180,nan,0.0,0,0.0,9,1.5,180,67.3,34.4,0.28,0.28,0.28,0,99877.75,12.12,0.00
80.297988,8.156550,0.00,4,2017-03-14,13:05:21,90,nan,0.0,0,0.0,9,2.0,90,66.9,34.5,0.28,0.28,0.28,0,99881.50,12.12,0.00
80.297981,8.156543,0.00,4,2017-03-14,13:05:31,45,nan,0.0,0,0.0,9,2.0,90,66.4,34.6,0.28,0.28,0.28,0,99885.50,12.12,0.00
80.297943,8.156545,0.00,4,2017-03-14,13:05:41,135,nan,0.0,0,0.0,10,2.0,90,66.0,34.7,0.28,0.28,0.28,0,99889.50,12.12,0.00
80.297943,8.156551,0.00,4,2017-03-14,13:05:51,135,nan,0.0,0,0.0,10,2.0,90,65.6,34.9,0.28,0.28,0.28,0,99885.50,12.10,0.00
80.297950,8.156542,0.00,4,2017-03-14,13:06:01,135,nan,0.0,0,0.0,11,2.0,90,65.2,35.1,0.28,0.28,0.28,0,99884.75,12.10,0.00
80.297958,8.156550,0.00,4,2017-03-14,13:06:11,90,0.0,0.0,0,0.0,10,2.0,90,64.8,35.2,0.28,0.28,0.28,0,99885.25,12.12,0.00
80.297958,8.156545,0.00,4,2017-03-14,13:06:21,90,nan,0.0,0,0.0,10,2.0,90,64.4,35.3,0.28,0.28,0.28,0,99879.25,12.12,0.00
80.297958,8.156542,0.00,4,2017-03-14,13:06:31,45,nan,0.0,0,0.0,10,2.0,90,64.0,35.4,0.28,0.28,0.28,0,99881.50,12.12,0.00
80.297958,8.156537,0.00,4,2017-03-14,13:06:41,45,0.0,0.0,0,0.1,10,2.0,90,63.7,35.6,0.28,0.28,0.28,0,99878.50,12.12,0.00
80.297958,8.156538,0.00,4,2017-03-14,13:06:51,315,nan,0.0,0,0.1,12,2.0,90,63.3,35.7,0.28,0.28,0.28,0,99878.75,12.12,0.00
80.297966,8.156542,0.00,4,2017-03-14,13:07:01,90,0.0,0.0,0,0.1,11,2.0,90,63.0,35.8,0.28,0.28,0.00,0,99868.75,12.12,0.00
80.297973,8.156545,0.00,4,2017-03-14,13:07:11,45,nan,0.0,0,0.1,10,2.0,90,62.7,35.9,0.28,0.28,0.00,0,99865.25,12.15,0.00
80.297973,8.156542,0.00,4,2017-03-14,13:07:21,0,nan,0.0,0,0.1,9,2.0,90,62.5,36.0,0.28,0.28,0.00,0,99864.25,12.12,0.00
80.297958,8.156538,0.00,4,2017-03-14,13:07:31,23,nan,0.0,0,0.1,9,2.0,90,62.2,36.1,0.28,0.28,0.00,0,99860.75,12.12,0.00
80.297973,8.156536,0.00,4,2017-03-14,13:07:41,90,nan,0.0,0,0.1,9,2.0,90,61.9,36.2,0.28,0.28,0.00,0,99860.00,12.12,0.00
80.298004,8.156531,0.00,4,2017-03-14,13:07:51,90,nan,0.0,0,0.1,8,2.0,90,61.7,36.3,0.28,0.28,0.00,0,99858.75,12.15,0.00
80.298019,8.156532,0.00,4,2017-03-14,13:08:01,45,nan,0.0,0,0.1,8,2.0,90,61.4,36.4,0.28,0.28,0.00,0,99861.00,12.10,0.00
80.298011,8.156539,0.00,4,2017-03-14,13:08:11,90,nan,0.0,0,0.1,8,2.0,90,61.2,36.5,0.28,0.28,0.00,0,99865.25,12.12,0.00
80.298011,8.156543,0.00,4,2017-03-14,13:08:21,45,nan,0.0,0,0.1,7,2.0,90,61.0,36.6,0.28,0.28,0.00,0,99864.75,12.15,0.00
80.298004,8.156543,0.00,4,2017-03-14,13:08:31,135,0.0,0.0,0,0.1,8,2.0,90,60.8,36.6,0.28,0.28,0.00,0,99868.50,12.12,0.00
80.298004,8.156549,0.00,4,2017-03-14,13:08:41,45,nan,0.0,0,0.1,8,2.0,90,60.6,36.7,0.28,0.28,0.00,0,99864.50,12.12,0.00
80.298019,8.156554,0.00,4,2017-03-14,13:08:51,135,nan,0.0,0,0.1,6,2.0,90,60.5,36.7,0.28,0.28,0.00,0,99866.50,12.12,0.00
80.298034,8.156558,0.00,4,2017-03-14,13:09:01,90,0.0,0.0,0,0.1,6,2.0,90,60.3,36.8,0.28,0.28,0.00,0,99866.25,12.12,0.00
80.298042,8.156561,0.00,4,2017-03-14,13:09:11,45,0.0,0.0,0,0.1,6,2.3,45,60.1,36.9,0.28,0.28,0.00,0,99865.75,12.12,0.00
80.298034,8.156564,0.00,4,2017-03-14,13:09:21,315,nan,0.0,0,0.1,9,2.3,45,59.9,36.9,0.28,0.28,0.00,0,99865.00,12.12,0.00
80.298034,8.156564,0.00,4,2017-03-14,13:09:31,45,0.0,0.0,0,0.1,9,2.3,45,59.7,37.0,0.28,0.28,0.00,0,99864.25,12.12,0.00
80.298034,8.156561,0.00,4,2017-03-14,13:09:41,90,nan,0.0,0,0.1,9,2.3,45,59.5,37.1,0.28,0.28,0.00,0,99868.75,12.12,0.00
80.298011,8.156563,0.00,4,2017-03-14,13:09:51,45,nan,0.0,0,0.1,9,2.3,45,59.3,37.2,0.28,0.28,0.00,0,99866.00,12.12,0.00
80.297981,8.156556,0.00,4,2017-03-14,13:10:01,45,nan,0.0,0,0.1,9,2.3,45,59.1,37.2,0.28,0.28,0.00,0,99869.50,12.12,0.00
80.297988,8.156547,0.00,4,2017-03-14,13:10:11,90,nan,0.0,0,0.1,9,2.3,45,59.0,37.2,0.28,0.28,0.00,0,99870.25,12.12,0.00
80.297996,8.156538,0.00,4,2017-03-14,13:10:21,45,0.0,0.0,0,0.1,9,2.3,45,58.8,37.4,0.28,0.28,0.00,0,99872.50,12.12,0.00
80.297988,8.156537,0.00,4,2017-03-14,13:10:31,113,nan,0.0,0,0.1,9,2.3,45,58.7,37.4,0.28,0.28,0.00,0,99870.00,12.12,0.00
80.297973,8.156529,0.00,4,2017-03-14,13:10:41,135,nan,0.0,0,0.1,9,2.3,45,58.5,37.4,0.28,0.28,0.00,0,99870.25,12.15,0.00
80.297966,8.156526,0.00,4,2017-03-14,13:10:51,45,nan,0.0,0,0.1,9,2.3,45,58.4,37.5,0.28,0.28,0.00,0,99872.50,12.15,0.00
80.297988,8.156525,0.00,4,2017-03-14,13:11:01,90,nan,0.0,0,0.1,9,2.3,45,58.3,37.5,0.28,0.28,0.00,0,99872.50,12.15,0.00
80.297996,8.156527,0.00,4,2017-03-14,13:11:08,68,0.0,0.0,0,0.1,9,2.3,45,58.2,37.6,0.28,0.28,0.00,0,99877.00,12.12,0.00
80.297996,8.156532,0.00,4,2017-03-14,13:11:18,90,nan,0.0,0,0.1,7,2.3,45,58.1,37.6,0.28,0.28,0.00,0,99878.50,12.15,0.00
80.297996,8.156535,0.00,4,2017-03-14,13:11:28,180,0.0,0.0,0,0.1,8,2.3,45,58.0,37.7,0.28,0.28,0.00,0,99879.75,12.15,0.00
80.298004,8.156527,0.00,4,2017-03-14,13:11:38,90,nan,0.0,0,0.1,8,2.3,45,57.9,37.7,0.28,0.28,0.00,0,99880.25,12.12,0.00
80.297996,8.156525,0.00,4,2017-03-14,13:11:48,0,nan,0.0,0,0.1,8,2.3,45,57.8,37.7,0.28,0.28,0.00,0,99884.00,12.15,0.00
80.297988,8.156531,0.00,4,2017-03-14,13:11:58,90,nan,0.0,0,0.1,8,2.3,45,57.8,37.7,0.28,0.28,0.00,0,99884.75,12.15,0.00
80.297981,8.156538,0.00,4,2017-03-14,13:12:08,90,nan,0.0,0,0.1,8,2.3,45,57.7,37.8,0.28,0.28,0.00,0,99887.25,12.15,0.00
80.297973,8.156543,0.00,4,2017-03-14,13:12:18,45,0.0,0.0,0,0.1,8,2.3,45,57.6,37.8,0.28,0.28,0.00,0,99888.50,12.15,0.00
80.297973,8.156539,0.00,4,2017-03-14,13:12:28,90,0.0,0.0,0,0.1,8,2.3,45,57.5,37.9,0.28,0.28,0.00,0,99893.50,12.15,0.00
80.297981,8.156534,0.00,4,2017-03-14,13:12:38,135,nan,0.0,0,0.1,8,2.3,45,57.4,37.9,0.28,0.28,0.00,0,99895.75,12.12,0.00
80.297981,8.156534,0.00,4,2017-03-14,13:12:48,135,nan,0.0,0,0.1,9,2.3,45,57.4,37.9,0.28,0.28,0.00,0,99898.50,12.15,0.00
80.297981,8.156535,0.00,4,2017-03-14,13:12:58,90,nan,0.0,0,0.1,9,2.3,45,57.3,37.9,0.28,0.28,0.00,0,99897.00,12.12,0.00
80.297981,8.156541,0.00,4,2017-03-14,13:13:08,90,nan,0.0,0,0.1,9,2.3,45,57.2,38.0,0.28,0.28,0.00,0,99899.50,12.15,0.00
80.297981,8.156550,0.00,4,2017-03-14,13:13:18,45,0.0,0.0,0,0.1,9,2.3,45,57.1,38.1,0.28,0.28,0.00,0,99904.50,12.15,0.00
80.297988,8.156558,0.00,4,2017-03-14,13:13:28,0,nan,0.0,0,0.1,7,2.3,45,57.0,38.1,0.28,0.28,0.00,0,99902.75,12.15,0.00
80.297996,8.156563,0.00,4,2017-03-14,13:13:38,90,0.0,0.0,0,0.1,7,2.3,45,56.9,38.1,0.28,0.28,0.00,0,99904.00,12.15,0.00
80.298011,8.156562,0.00,4,2017-03-14,13:13:48,225,nan,0.0,0,0.1,9,2.3,45,56.8,38.1,0.28,0.28,0.00,0,99903.00,12.15,0.00
80.298019,8.156564,0.00,4,2017-03-14,13:13:58,45,nan,0.0,0,0.1,9,2.3,45,56.7,38.1,0.28,0.28,0.00,0,99905.00,12.15,0.00
80.298027,8.156567,0.00,4,2017-03-14,13:14:08,45,nan,0.0,0,0.1,8,2.3,45,56.7,38.2,0.28,0.28,0.00,0,99909.50,12.15,0.00
80.298034,8.156564,0.00,4,2017-03-14,13:14:18,113,nan,0.0,0,0.1,9,2.3,45,56.6,38.2,0.28,0.28,0.00,0,99909.00,12.15,0.00
80.298042,8.156555,0.00,4,2017-03-14,13:14:28,135,nan,0.0,0,0.1,9,2.3,45,56.6,38.2,0.28,0.28,0.00,0,99913.00,12.15,0.00
80.298042,8.156551,0.00,4,2017-03-14,13:14:38,135,nan,0.0,0,0.1,9,2.3,45,56.5,38.2,0.28,0.28,0.00,0,99910.75,12.15,0.00
80.298034,8.156548,0.00,4,2017-03-14,13:14:48,135,0.0,0.0,0,0.1,9,2.3,45,56.5,38.2,0.28,0.28,0.00,0,99917.25,12.15,0.00
80.298034,8.156543,0.00,4,2017-03-14,13:14:58,135,nan,0.0,0,0.1,9,2.3,45,56.5,38.3,0.28,0.28,0.00,0,99916.25,12.15,0.00
80.298065,8.156549,0.00,4,2017-03-14,13:15:08,68,nan,0.0,0,0.0,9,2.3,45,56.5,38.3,0.28,0.28,0.00,0,99918.50,12.15,0.00
80.298095,8.156556,0.00,4,2017-03-14,13:15:18,45,0.0,0.0,0,0.0,9,2.3,45,56.4,38.3,0.28,0.28,0.00,0,99920.50,12.15,0.00
80.298095,8.156560,0.00,4,2017-03-14,13:15:28,45,nan,0.0,0,0.0,10,2.3,45,56.3,38.3,0.28,0.28,0.00,0,99917.75,12.12,0.00
80.298088,8.156566,0.00,4,2017-03-14,13:15:38,45,0.0,0.0,0,0.0,9,2.3,45,56.3,38.4,0.28,0.28,0.00,0,99923.25,12.15,0.00
80.298080,8.156571,0.00,4,2017-03-14,13:15:48,90,0.0,0.0,0,0.0,8,2.3,45,56.3,38.4,0.28,0.28,0.00,0,99922.75,12.15,0.00
80.298080,8.156576,0.00,4,2017-03-14,13:15:58,90,nan,0.0,0,0.0,9,2.3,45,56.2,38.4,0.28,0.28,0.00,0,99926.75,12.12,0.00
80.298088,8.156570,0.00,4,2017-03-14,13:16:08,180,nan,0.0,0,0.0,10,2.3,45,56.2,38.4,0.28,0.28,0.00,0,99923.75,12.15,0.00
80.298057,8.156561,0.00,4,2017-03-14,13:16:18,90,0.0,0.0,0,0.0,9,2.3,45,56.1,38.4,0.28,0.28,0.00,0,99929.25,12.15,0.00
80.298027,8.156557,0.00,4,2017-03-14,13:16:28,90,nan,0.0,0,0.0,9,2.3,45,56.1,38.4,0.28,0.28,0.00,0,99932.00,12.15,0.00
80.298011,8.156554,0.00,4,2017-03-14,13:16:38,135,nan,0.0,0,0.0,9,2.3,45,56.1,38.4,0.28,0.28,0.00,0,99930.50,12.15,0.00
80.298004,8.156553,0.00,4,2017-03-14,13:16:48,135,nan,0.0,0,0.0,9,2.3,45,56.0,38.5,0.28,0.28,0.00,0,99931.25,12.15,0.00
80.298004,8.156553,0.00,4,2017-03-14,13:16:58,135,nan,0.0,0,0.0,9,2.3,45,55.9,38.5,0.28,0.28,0.00,0,99935.50,12.15,0.00
80.297981,8.156554,0.00,4,2017-03-14,13:17:08,135,nan,0.0,0,0.0,10,2.3,45,55.9,38.5,0.28,0.28,0.00,0,99933.75,12.15,0.00
