lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2016-12-19,12:34:35,0,nan,0.0,0,0.0,63,0.0,0,82.6,-999.0,0.00,0.00,0.00,0,0.00,12.07,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:34:44,45,nan,0.0,0,0.0,136,0.0,0,81.4,25.7,0.00,0.00,0.00,0,100000.25,12.07,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:34:55,45,nan,0.0,0,0.0,4,0.0,0,80.2,25.9,0.00,0.00,0.00,0,99994.50,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:35:02,0,nan,0.0,0,0.0,4,0.0,0,79.0,26.2,0.00,0.00,0.00,0,99995.00,12.07,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:35:02,45,nan,0.0,0,0.0,56,0.0,0,77.9,26.6,0.00,0.00,0.00,0,100000.50,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:35:02,315,nan,0.0,0,0.0,-50,0.0,0,76.9,26.9,0.00,0.00,0.00,0,100012.50,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:35:02,90,nan,0.0,0,0.0,-50,0.0,0,75.8,27.1,0.00,0.00,0.00,0,100021.00,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:35:44,45,nan,0.0,0,0.0,-49,0.0,0,74.9,27.4,0.00,0.00,0.00,0,100010.50,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:35:55,0,nan,0.0,0,0.0,-49,0.0,0,74.0,27.7,0.00,0.00,0.00,0,100014.00,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:36:05,90,nan,0.0,0,0.0,-49,0.0,0,73.1,27.9,0.00,0.00,0.00,0,100019.25,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:36:12,90,nan,0.0,0,0.0,31,0.0,0,72.3,28.2,0.00,0.00,0.00,0,100023.25,12.10,0.00
0.000000,0.000000,0.00,0,2016-12-19,12:36:23,90,nan,0.0,0,0.0,-93,0.0,0,71.5,28.4,0.00,0.00,0.00,0,100017.25,12.10,0.00
80.297935,8.156599,0.00,0,2016-12-19,12:36:33,203,nan,0.0,0,0.0,-91,0.0,0,70.8,28.6,0.00,0.00,0.00,0,100005.75,12.10,0.00
80.297943,8.156623,0.00,0,2016-12-19,12:36:43,135,0.0,0.0,0,0.0,-91,0.0,0,70.1,28.9,0.00,0.00,0.00,0,100008.75,12.10,0.00
80.297943,8.156623,0.00,0,2016-12-19,12:36:43,45,nan,0.0,0,0.0,-100,0.0,0,69.4,29.1,0.00,0.00,0.00,0,100006.25,12.10,0.00
80.297943,8.156623,0.00,0,2016-12-19,12:37:03,90,nan,0.0,0,0.0,317,0.0,0,68.9,29.3,0.00,0.00,0.00,0,100017.25,12.12,0.00
80.297912,8.156594,0.00,5,2016-12-19,12:37:13,90,nan,0.0,0,0.0,706,0.0,0,68.2,29.5,0.00,0.00,0.00,0,100020.75,12.10,0.00
80.297897,8.156606,0.00,5,2016-12-19,12:37:23,90,nan,0.0,0,0.0,704,0.0,0,67.7,29.7,0.00,0.00,0.00,0,100021.25,12.12,0.00
80.297889,8.156600,0.00,0,2016-12-19,12:37:33,315,nan,0.0,0,0.0,464,0.0,0,67.2,29.9,0.00,0.00,0.00,0,100021.25,12.10,0.00
