lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2017-03-07,13:10:34,90,nan,0.0,0,0.0,-2,0.0,0,73.7,-999.0,0.00,0.00,0.00,0,0.00,12.07,0.00
0.000000,0.000000,0.00,0,2017-03-07,13:10:44,90,0.0,0.0,0,0.0,-131,0.0,0,72.8,28.1,0.00,0.00,0.00,0,99794.50,12.07,0.00
0.000000,0.000000,0.00,0,2017-03-07,13:10:54,90,nan,0.0,0,0.0,-131,0.0,0,71.8,28.4,0.00,0.00,0.00,0,99803.75,12.05,0.00
80.298110,8.156688,0.00,0,2017-03-07,13:11:04,90,nan,0.0,0,0.0,-130,0.0,0,70.7,28.6,0.00,0.00,0.00,0,99807.00,12.07,0.00
80.298080,8.156713,0.00,0,2017-03-07,13:11:11,90,0.0,0.0,0,0.0,-203,0.0,0,69.8,29.0,0.00,0.00,0.00,0,99798.00,12.07,0.00
80.298095,8.156712,0.00,5,2017-03-07,13:11:21,135,nan,0.0,0,0.0,-202,0.0,0,69.0,29.2,0.00,0.00,0.00,0,99790.75,12.07,0.00
80.297973,8.156626,0.00,5,2017-03-07,13:11:31,180,0.0,0.0,0,0.0,-200,0.0,0,68.1,29.5,0.00,0.00,0.00,0,99799.50,12.07,0.00
80.297950,8.156602,0.00,5,2017-03-07,13:11:41,180,0.0,0.0,0,0.0,-199,0.0,0,67.3,29.7,0.00,0.00,0.00,0,99782.75,12.05,0.00
80.297950,8.156596,0.00,5,2017-03-07,13:11:51,180,nan,0.0,0,0.0,-197,0.0,0,66.6,30.1,0.00,0.00,0.00,0,99785.00,12.07,0.00
80.297973,8.156574,0.00,5,2017-03-07,13:12:01,180,nan,0.0,0,0.0,-196,0.0,0,65.8,30.2,0.00,0.00,0.00,0,99784.50,12.07,0.00
