lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2016-11-27,12:33:47,90,nan,0.0,0,0.0,322,0.0,0,61.7,-999.0,0.28,0.28,0.00,1,0.00,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:33:56,90,nan,0.0,0,0.0,291,0.0,0,60.9,28.6,0.28,0.28,0.00,1,99959.00,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:34:07,90,nan,0.0,0,0.0,106,0.0,0,60.0,28.8,0.28,0.28,0.00,1,99957.25,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:34:17,90,nan,0.0,0,0.0,51,0.0,0,59.2,29.1,0.28,0.28,0.00,1,99967.00,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:34:26,90,nan,0.0,0,0.0,52,0.0,0,58.5,29.4,0.28,0.28,0.00,1,99970.25,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:34:37,90,0.0,0.0,0,0.0,93,0.0,0,57.7,29.7,0.28,0.28,0.00,1,99967.00,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:34:47,90,nan,0.0,0,0.0,94,0.0,0,57.0,29.9,0.28,0.28,0.00,1,99956.50,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:34:56,90,nan,0.0,0,0.0,95,0.0,0,56.3,30.2,0.28,0.28,0.00,1,99960.00,12.08,0.00
0.000000,0.000000,0.00,3,2016-11-27,12:35:07,90,nan,0.0,0,0.0,95,0.0,0,55.6,30.4,0.28,0.28,0.00,0,99946.75,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:35:17,90,nan,0.0,0,0.0,165,0.0,0,55.0,30.7,0.28,0.28,0.00,0,99946.25,12.10,0.00
0.000000,0.000000,0.00,0,2016-11-27,12:35:27,90,nan,0.0,0,0.0,166,0.0,0,54.4,30.9,0.28,0.28,0.00,0,99948.25,12.10,0.00
80.297966,8.156529,0.00,4,2016-11-27,12:35:37,90,nan,0.0,0,0.0,426,0.0,0,53.9,31.2,0.28,0.28,0.00,0,99950.25,12.10,0.00
80.298004,8.156568,0.00,4,2016-11-27,12:35:47,90,0.0,0.0,0,0.0,222,0.0,0,53.4,31.4,0.28,0.28,0.00,0,99952.50,12.12,0.00
80.298034,8.156584,0.00,4,2016-11-27,12:35:57,90,0.0,0.0,0,0.0,222,0.0,0,52.9,31.6,0.28,0.28,0.00,0,99953.50,12.12,0.00
