lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,270,nan,0.0,0,0.0,2,0.1,270,51.2,-999.0,0.28,0.28,0.28,1,0.00,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,315,nan,0.0,0,0.0,4,0.6,315,50.4,28.4,0.28,0.28,0.28,1,100225.75,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,90,0.0,0.0,0,0.0,5,0.6,315,49.8,28.6,0.28,0.28,0.28,1,100221.75,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,45,nan,0.0,0,0.0,6,1.2,45,49.1,28.9,0.28,0.28,0.28,1,100231.25,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,0,0.0,0.0,0,0.0,6,1.2,45,48.4,29.1,0.28,0.28,0.28,1,100232.75,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,23,0.0,0.0,0,0.0,6,1.2,45,47.8,29.4,0.28,0.28,0.28,1,100225.50,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,158,nan,0.0,0,0.0,7,1.2,45,47.2,29.6,0.28,0.28,0.28,1,100218.50,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,180,nan,0.0,0,0.0,9,1.2,45,46.7,29.8,0.28,0.28,0.28,1,100218.25,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,10,1.2,45,46.2,30.1,0.28,0.28,0.28,1,100218.00,12.12,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,12,1.2,45,45.7,30.2,0.28,0.28,0.28,1,100220.50,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,14,1.2,225,45.3,30.4,0.28,0.28,0.28,1,100225.75,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,270,nan,0.0,0,0.0,16,1.2,225,44.9,30.6,0.28,0.28,0.28,1,100227.75,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,270,nan,0.0,0,0.0,16,1.2,225,44.5,30.8,0.28,0.28,0.28,1,100222.75,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,180,nan,0.0,0,0.0,15,1.2,225,44.1,31.0,0.28,0.28,0.28,1,100212.00,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,90,nan,0.0,0,0.0,15,1.2,225,43.6,31.2,0.28,0.28,0.28,1,100212.25,12.12,0.00
