lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2017-02-17,13:07:07,45,nan,0.0,0,0.0,0,0.3,0,76.5,-999.0,0.28,0.28,0.00,1,0.00,12.10,0.00
0.000000,0.000000,0.00,0,2017-02-17,13:07:16,45,nan,0.0,0,0.0,0,1.0,45,75.5,27.7,0.28,0.28,0.00,1,100088.25,12.10,0.00
80.298019,8.156177,0.00,3,2017-02-17,13:07:27,90,nan,0.0,0,0.0,1,1.0,90,74.3,27.9,0.28,0.28,0.00,1,100079.75,12.12,0.00
80.298027,8.156156,0.00,3,2017-02-17,13:07:36,90,nan,0.0,0,0.0,2,1.0,90,73.4,28.2,0.28,0.28,0.00,1,100089.75,12.10,0.00
80.298019,8.156157,0.00,3,2017-02-17,13:07:46,90,nan,0.0,0,0.0,3,1.0,90,72.5,28.5,0.28,0.28,0.00,1,100093.00,12.10,0.00
80.298004,8.156209,0.00,3,2017-02-17,13:07:56,293,nan,0.0,0,0.0,5,1.0,90,71.6,28.7,0.28,0.28,0.00,1,100078.00,12.10,0.00
80.297935,8.156595,0.00,3,2017-02-17,13:08:06,315,nan,0.0,0,0.0,8,1.0,90,70.8,29.0,0.28,0.28,0.00,1,100072.75,12.10,0.00
80.297943,8.156589,0.00,3,2017-02-17,13:08:16,315,0.0,0.0,0,0.0,10,1.0,90,70.0,29.3,0.28,0.28,0.00,1,100080.25,12.10,0.00
80.297943,8.156604,0.00,3,2017-02-17,13:08:26,270,0.0,0.0,0,0.0,12,1.0,90,69.2,29.6,0.28,0.28,0.00,1,100078.50,12.10,0.00
80.297943,8.156593,0.00,3,2017-02-17,13:08:36,315,0.0,0.0,0,0.0,15,1.0,90,68.5,29.8,0.28,0.28,0.00,1,100085.00,12.10,0.00
80.297950,8.156580,0.00,3,2017-02-17,13:08:46,0,nan,0.0,0,0.0,15,1.0,90,67.8,30.0,0.28,0.28,0.00,1,100090.50,12.10,0.00
80.297958,8.156566,0.00,3,2017-02-17,13:08:56,0,0.0,0.0,0,0.0,15,1.0,90,67.1,30.2,0.28,0.28,0.00,1,100079.25,12.10,0.00
80.297958,8.156545,0.00,3,2017-02-17,13:09:06,0,nan,0.0,0,0.0,15,1.0,90,66.5,30.4,0.28,0.28,0.00,1,100066.50,12.10,0.00
80.297966,8.156536,0.00,3,2017-02-17,13:09:16,45,nan,0.0,0,0.0,15,1.0,90,65.9,30.7,0.28,0.28,0.00,1,100075.25,12.10,0.00
80.297966,8.156521,0.00,3,2017-02-17,13:09:26,135,nan,0.0,0,0.0,15,1.0,90,65.3,30.9,0.28,0.28,0.00,1,100072.50,12.10,0.00
80.297966,8.156516,0.00,3,2017-02-17,13:09:36,90,nan,0.0,0,0.0,15,1.0,90,64.9,31.1,0.28,0.28,0.00,1,100061.50,12.10,0.00
80.297966,8.156531,0.00,3,2017-02-17,13:09:46,90,0.0,0.0,0,0.0,15,1.0,90,64.4,31.2,0.28,0.28,0.00,1,100063.25,12.12,0.00
80.297973,8.156547,0.00,3,2017-02-17,13:09:56,0,nan,0.0,0,0.0,13,1.0,90,63.9,31.4,0.28,0.28,0.00,1,100061.50,12.12,0.00
80.297981,8.156550,0.00,3,2017-02-17,13:10:06,225,nan,0.0,0,0.0,12,1.0,90,63.5,31.6,0.28,0.28,0.00,0,100059.00,12.12,0.00
80.297988,8.156539,0.00,3,2017-02-17,13:10:16,135,nan,0.0,0,0.0,10,1.0,90,63.1,31.7,0.28,0.28,0.00,0,100062.50,12.10,0.00
80.298004,8.156527,0.00,3,2017-02-17,13:10:26,135,0.0,0.0,0,0.0,9,1.0,90,62.7,31.9,0.28,0.28,0.00,0,100066.75,12.12,0.00
80.298011,8.156527,0.00,3,2017-02-17,13:10:36,45,nan,0.0,0,0.0,7,1.0,90,62.3,31.9,0.28,0.28,0.00,0,100063.50,12.12,0.00
80.298011,8.156537,0.00,3,2017-02-17,13:10:46,113,nan,0.0,0,0.0,8,1.0,90,62.0,32.1,0.28,0.28,0.00,0,100064.00,12.12,0.00
80.298011,8.156543,0.00,3,2017-02-17,13:10:56,225,nan,0.0,0,0.0,10,1.0,90,61.6,32.2,0.28,0.28,0.00,0,100068.25,12.10,0.00
80.298011,8.156537,0.00,3,2017-02-17,13:11:06,315,nan,0.0,0,0.0,12,1.0,90,61.3,32.4,0.28,0.28,0.00,0,100060.75,12.12,0.00
80.298011,8.156551,0.00,3,2017-02-17,13:11:16,225,nan,0.0,0,0.0,14,1.0,90,61.0,32.5,0.28,0.28,0.00,0,100066.50,12.12,0.00
80.298019,8.156551,0.00,3,2017-02-17,13:11:26,315,nan,0.0,0,0.0,15,1.1,315,60.7,32.6,0.28,0.28,0.00,0,100069.25,12.12,0.00
80.298019,8.156550,0.00,3,2017-02-17,13:11:36,225,nan,0.0,0,0.0,17,1.1,315,60.4,32.7,0.28,0.28,0.00,0,100072.75,12.12,0.00
80.298019,8.156541,0.00,3,2017-02-17,13:11:46,225,nan,0.0,0,0.0,18,1.1,315,60.1,32.8,0.28,0.28,0.00,0,100073.25,12.12,0.00
80.298019,8.156527,0.00,3,2017-02-17,13:11:56,90,nan,0.0,0,0.0,18,1.1,315,59.9,32.9,0.28,0.28,0.00,0,100069.75,12.12,0.00
80.298011,8.156533,0.00,3,2017-02-17,13:12:06,45,nan,0.0,0,0.0,17,1.1,315,59.7,33.0,0.28,0.28,0.00,0,100063.75,12.12,0.00
80.298011,8.156530,0.00,3,2017-02-17,13:12:16,45,nan,0.0,0,0.0,16,1.1,315,59.4,33.1,0.28,0.28,0.00,0,100059.25,12.12,0.00
80.298011,8.156527,0.00,3,2017-02-17,13:12:26,180,0.0,0.0,0,0.0,17,1.1,315,59.2,33.2,0.28,0.28,0.00,0,100061.25,12.12,0.00
80.298011,8.156529,0.00,3,2017-02-17,13:12:36,180,0.0,0.0,0,0.0,18,1.1,315,59.1,33.2,0.28,0.28,0.00,0,100067.00,12.12,0.00
80.298019,8.156527,0.00,3,2017-02-17,13:12:46,0,nan,0.0,0,0.0,17,1.1,315,58.8,33.3,0.28,0.28,0.00,0,100067.50,12.12,0.00
80.298027,8.156530,0.00,3,2017-02-17,13:12:56,90,0.0,0.0,0,0.0,16,1.1,315,58.7,33.4,0.28,0.28,0.00,0,100065.00,12.12,0.00
80.298042,8.156535,0.00,3,2017-02-17,13:13:06,90,nan,0.0,0,0.0,14,1.1,315,58.5,33.4,0.28,0.28,0.00,0,100066.25,12.15,0.00
80.298049,8.156558,0.00,3,2017-02-17,13:13:16,180,nan,0.0,0,0.0,13,1.1,315,58.4,33.5,0.28,0.28,0.00,0,100064.75,12.12,0.00
80.298042,8.156576,0.00,3,2017-02-17,13:13:26,180,nan,0.0,0,0.0,12,1.1,315,58.2,33.6,0.28,0.28,0.00,0,100064.50,12.12,0.00
80.298042,8.156576,0.00,3,2017-02-17,13:13:36,158,0.0,0.0,0,0.0,12,1.1,315,58.1,33.7,0.28,0.28,0.00,0,100070.00,12.12,0.00
