lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,180,nan,0.0,0,0.0,1,0.1,180,72.9,-999.0,0.28,0.28,0.28,1,0.00,11.98,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,45,nan,0.0,0,0.0,1,0.7,45,72.0,29.3,0.28,0.28,0.28,1,99960.00,11.98,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,3,0.7,45,71.1,29.6,0.28,0.28,0.28,1,99961.75,11.96,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,5,0.7,225,70.3,29.9,0.28,0.28,0.28,1,99947.25,11.98,0.00
0.000000,0.000000,0.00,0,2000-00-00,13:11:11,225,nan,0.0,0,0.0,7,1.5,225,69.4,30.1,0.28,0.28,0.28,1,99953.00,11.98,0.00
0.000000,0.000000,0.00,0,2016-06-10,13:11:20,225,nan,0.0,0,0.0,9,1.7,225,68.6,30.4,0.28,0.28,0.28,1,99949.25,11.98,0.00
0.000000,0.000000,0.00,0,2016-06-10,13:11:31,225,nan,0.0,0,0.0,11,2.4,225,67.9,30.6,0.28,0.28,0.28,1,99944.00,11.98,0.00
0.000000,0.000000,0.00,0,2016-06-10,13:11:41,180,nan,0.0,0,0.0,12,2.4,225,67.1,30.9,0.28,0.28,0.28,1,99939.50,11.98,0.00
0.000000,0.000000,0.00,0,2016-06-10,13:11:50,180,nan,0.0,0,0.1,14,2.4,225,66.5,31.1,0.28,0.28,0.28,1,99943.00,11.98,0.00
80.297416,8.156853,0.00,3,2016-06-10,13:12:01,225,nan,0.0,0,0.1,16,2.4,225,65.8,31.3,0.28,0.28,0.28,1,99942.25,12.01,0.00
80.297424,8.156843,0.00,3,2016-06-10,13:12:11,225,nan,0.0,0,0.1,18,2.4,225,65.2,31.6,0.28,0.28,0.28,1,99947.75,12.01,0.00
80.297447,8.156833,0.00,3,2016-06-10,13:12:21,225,nan,0.0,0,0.1,19,2.4,225,64.6,31.7,0.28,0.28,0.28,1,99946.50,11.98,0.00
80.297889,8.156598,0.00,4,2016-06-10,13:12:31,225,nan,0.0,0,0.1,20,2.4,225,64.0,31.9,0.28,0.28,0.28,1,99951.25,12.01,0.00
80.297912,8.156599,0.00,4,2016-06-10,13:12:41,225,nan,0.0,0,0.1,21,2.4,225,63.5,32.1,0.28,0.28,0.28,1,99957.50,12.03,0.00
80.297882,8.156618,0.00,4,2016-06-10,13:12:51,135,0.0,0.0,0,0.1,21,2.4,225,63.0,32.3,0.28,0.28,0.28,1,99957.25,12.01,0.00
80.297889,8.156615,0.00,4,2016-06-10,13:13:01,225,nan,0.0,0,0.1,21,2.4,225,62.6,32.5,0.28,0.28,0.28,1,99942.75,12.01,0.00
80.297889,8.156614,0.00,4,2016-06-10,13:13:11,225,0.0,0.0,0,0.1,21,2.4,225,62.1,32.6,0.28,0.28,0.28,1,99944.50,12.01,0.00
80.297904,8.156600,0.00,4,2016-06-10,13:13:21,225,0.0,0.0,0,0.1,21,2.4,225,61.7,32.8,0.28,0.28,0.28,1,99946.75,12.01,0.00
80.297904,8.156599,0.00,4,2016-06-10,13:13:31,225,nan,0.0,0,0.1,21,2.4,225,61.2,33.0,0.28,0.28,0.28,1,99947.75,12.01,0.00
80.297882,8.156607,0.00,4,2016-06-10,13:13:41,180,nan,0.0,0,0.1,21,2.4,225,60.8,33.1,0.28,0.28,0.28,1,99952.00,12.01,0.00
80.297882,8.156606,0.00,4,2016-06-10,13:13:51,180,0.0,0.0,0,0.0,21,2.4,225,60.4,33.2,0.28,0.28,0.28,1,99954.00,12.03,0.00
80.297912,8.156586,0.00,4,2016-06-10,13:14:01,45,nan,0.0,0,0.0,19,2.4,225,60.0,33.4,0.28,0.28,0.28,1,99958.00,12.03,0.00
80.297927,8.156578,0.00,4,2016-06-10,13:14:11,45,0.0,0.0,0,0.0,18,2.4,225,59.6,33.6,0.28,0.28,0.28,1,99952.00,12.03,0.00
80.297935,8.156564,0.00,4,2016-06-10,13:14:21,90,nan,0.0,0,0.0,16,2.4,225,59.3,33.7,0.28,0.28,0.28,1,99960.75,12.03,0.00
80.297943,8.156563,0.00,4,2016-06-10,13:14:31,135,nan,0.0,0,0.0,16,2.4,225,58.9,33.9,0.28,0.28,0.28,1,99963.25,12.03,0.00
80.297927,8.156579,0.00,4,2016-06-10,13:14:41,180,0.0,0.0,0,0.0,15,2.4,225,58.6,34.0,0.28,0.28,0.28,1,99959.00,12.01,0.00
80.297912,8.156595,0.00,4,2016-06-10,13:14:51,315,nan,0.0,0,0.0,17,2.4,225,58.2,34.1,0.28,0.28,0.28,1,99952.00,12.03,0.00
80.297912,8.156588,0.00,4,2016-06-10,13:15:01,135,nan,0.0,0,0.0,16,2.4,225,57.9,34.2,0.28,0.28,0.28,1,99952.00,12.03,0.00
80.297927,8.156573,0.00,4,2016-06-10,13:15:11,180,nan,0.0,0,0.0,16,2.4,225,57.6,34.4,0.28,0.28,0.28,1,99959.00,12.03,0.00
80.297927,8.156576,0.00,4,2016-06-10,13:15:21,225,nan,0.0,0,0.0,16,2.4,225,57.2,34.5,0.28,0.28,0.00,0,99957.50,12.03,0.00
80.297943,8.156573,0.00,4,2016-06-10,13:15:31,180,nan,0.0,0,0.0,15,2.4,225,57.0,34.6,0.28,0.28,0.00,0,99956.50,12.03,0.00
80.297958,8.156565,0.00,4,2016-06-10,13:15:41,135,0.0,0.0,0,0.0,15,2.4,225,56.7,34.7,0.28,0.28,0.00,0,99957.25,12.03,0.00
80.297966,8.156553,0.00,4,2016-06-10,13:15:51,135,nan,0.0,0,0.0,15,2.4,225,56.4,34.8,0.28,0.28,0.00,0,99958.50,12.05,0.00
80.297973,8.156552,0.00,4,2016-06-10,13:16:01,180,0.0,0.0,0,0.0,16,2.4,225,56.1,34.9,0.28,0.28,0.00,0,99962.50,12.05,0.00
80.297966,8.156560,0.00,4,2016-06-10,13:16:09,180,nan,0.0,0,0.0,17,2.4,225,55.8,35.1,0.28,0.28,0.00,0,99965.75,12.05,0.00
80.297958,8.156578,0.00,4,2016-06-10,13:16:19,225,nan,0.0,0,0.0,18,2.4,225,55.5,35.1,0.28,0.28,0.00,0,99970.00,12.08,0.00
80.297958,8.156581,0.00,4,2016-06-10,13:16:29,225,nan,0.0,0,0.0,19,2.4,225,55.3,35.2,0.28,0.28,0.00,0,99966.00,12.05,0.00
80.297966,8.156587,0.00,4,2016-06-10,13:16:39,203,nan,0.0,0,0.0,19,2.4,225,54.9,35.3,0.28,0.28,0.00,0,99966.50,12.08,0.00
80.297958,8.156576,0.00,4,2016-06-10,13:16:49,338,0.0,0.0,0,0.0,19,2.4,225,54.6,35.4,0.28,0.28,0.00,0,99963.25,12.05,0.00
80.297950,8.156558,0.00,4,2016-06-10,13:16:59,225,nan,0.0,0,0.0,20,2.4,225,54.6,35.5,0.28,0.28,0.00,0,99963.25,12.05,0.00
80.297958,8.156550,0.00,4,2016-06-10,13:17:09,180,nan,0.0,0,0.0,20,2.4,225,54.2,35.6,0.28,0.28,0.00,0,99966.00,12.08,0.00
80.297966,8.156545,0.00,4,2016-06-10,13:17:19,90,nan,0.0,0,0.0,19,2.4,225,54.0,35.6,0.28,0.28,0.00,0,99962.25,12.05,0.00
80.297988,8.156531,0.00,4,2016-06-10,13:17:29,315,nan,0.0,0,0.0,20,2.4,225,53.8,35.7,0.28,0.28,0.00,0,99956.25,12.08,0.00
80.298004,8.156516,0.00,4,2016-06-10,13:17:39,90,nan,0.0,0,0.0,19,2.4,225,53.5,35.8,0.28,0.28,0.00,0,99960.25,12.05,0.00
80.298011,8.156517,0.00,4,2016-06-10,13:17:49,180,nan,0.0,0,0.0,20,2.4,225,53.3,35.9,0.28,0.28,0.00,0,99962.50,12.08,0.00
80.298019,8.156520,0.00,4,2016-06-10,13:17:59,135,nan,0.0,0,0.0,19,2.4,225,53.1,36.0,0.28,0.28,0.00,0,99963.50,12.08,0.00
80.298027,8.156523,0.00,4,2016-06-10,13:18:09,135,0.0,0.0,0,0.0,19,2.4,225,52.9,36.1,0.28,0.28,0.00,0,99958.50,12.08,0.00
80.298019,8.156527,0.00,4,2016-06-10,13:18:19,135,0.0,0.0,0,0.0,18,2.4,225,52.7,36.1,0.28,0.28,0.00,0,99954.00,12.08,0.00
80.298011,8.156538,0.00,4,2016-06-10,13:18:29,180,nan,0.0,0,0.1,18,2.4,225,52.5,36.2,0.28,0.28,0.00,0,99951.00,12.10,0.00
80.298004,8.156543,0.00,4,2016-06-10,13:18:39,180,nan,0.0,0,0.1,18,2.4,225,52.4,36.2,0.28,0.28,0.00,0,99950.00,12.10,0.00
80.297996,8.156555,0.00,4,2016-06-10,13:18:49,180,0.0,0.0,0,0.1,16,2.4,225,52.3,36.4,0.28,0.28,0.00,0,99951.00,12.08,0.00
80.297988,8.156560,0.00,4,2016-06-10,13:18:59,180,nan,0.0,0,0.0,16,2.4,225,51.7,36.4,0.28,0.28,0.00,0,99949.75,12.10,0.00
