lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2016-05-30,13:08:25,180,0.0,0.0,0,0.0,1,0.2,180,67.7,-999.0,0.00,0.00,0.00,0,0.00,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:08:35,180,nan,0.0,0,0.0,3,0.8,180,66.8,30.4,0.00,0.00,0.00,0,99702.00,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:08:44,180,nan,0.0,0,0.0,4,0.8,180,66.0,30.7,0.00,0.00,0.00,0,99705.50,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:08:55,180,0.0,0.0,0,0.0,6,0.8,180,65.1,30.9,0.00,0.00,0.00,0,99714.25,11.96,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:09:04,180,nan,0.0,0,0.0,7,0.8,180,64.3,31.2,0.00,0.00,0.00,0,99712.00,11.96,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:09:14,180,nan,0.0,0,0.0,9,0.8,180,63.5,31.5,0.00,0.00,0.00,0,99705.50,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:09:25,90,nan,0.0,0,0.0,9,0.8,180,62.8,31.7,0.00,0.00,0.00,0,99707.50,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:09:35,270,nan,0.0,0,0.0,12,1.4,270,62.1,32.0,0.00,0.00,0.00,0,99712.00,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:09:44,135,nan,0.0,0,0.0,13,1.7,135,61.5,32.2,0.00,0.00,0.00,0,99704.75,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:09:55,135,0.0,0.0,0,0.0,14,1.7,135,60.9,32.5,0.00,0.00,0.00,0,99715.25,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:10:05,180,nan,0.0,0,0.0,15,2.1,180,60.4,32.7,0.00,0.00,0.00,0,99719.75,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:10:14,225,nan,0.0,0,0.1,17,2.1,180,59.8,32.9,0.00,0.00,0.00,0,99713.75,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:10:25,225,0.0,0.0,0,0.1,18,2.1,180,59.3,33.1,0.00,0.00,0.00,0,99716.75,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:10:35,180,nan,0.0,0,0.1,18,2.1,180,58.8,33.3,0.00,0.00,0.00,0,99719.25,11.98,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:10:44,180,nan,0.0,0,0.1,18,2.1,180,58.3,33.5,0.00,0.00,0.00,0,99717.75,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:10:55,180,0.0,0.0,0,0.1,18,2.1,180,57.8,33.7,0.00,0.00,0.00,0,99721.75,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:11:05,180,nan,0.0,0,0.1,18,2.1,180,57.3,33.9,0.00,0.00,0.00,0,99726.75,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:11:14,225,nan,0.0,0,0.1,18,2.1,180,56.9,34.1,0.00,0.00,0.00,0,99732.75,12.03,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:11:25,270,nan,0.0,0,0.1,19,2.1,180,56.5,34.2,0.00,0.00,0.00,0,99727.50,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:11:35,225,nan,0.0,0,0.1,19,2.1,180,56.1,34.3,0.00,0.00,0.00,0,99721.25,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:11:44,135,nan,0.0,0,0.1,19,2.1,180,55.7,34.5,0.00,0.00,0.00,0,99728.50,12.03,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:11:55,158,nan,0.0,0,0.1,19,2.1,180,55.3,34.6,0.00,0.00,0.00,0,99728.50,12.03,0.00
0.000000,0.000000,0.00,0,2016-05-30,13:12:05,180,nan,0.0,0,0.1,19,2.1,180,55.0,34.8,0.00,0.00,0.00,0,99728.75,12.01,0.00
