lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,23,nan,0.0,0,0.0,0,0.2,23,96.7,-999.0,0.00,0.00,0.00,0,0.00,12.03,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,45,nan,0.0,0,0.0,0,1.2,45,95.6,29.2,0.00,0.00,0.00,0,99534.50,12.03,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,1,2.6,135,94.4,29.4,0.00,0.00,0.00,0,99539.50,12.03,0.00
0.000000,0.000000,0.00,0,2016-05-19,13:04:20,135,nan,0.0,0,0.0,2,2.6,135,93.1,29.7,0.00,0.00,0.00,0,99532.25,12.03,0.00
0.000000,0.000000,0.00,0,2016-05-19,13:04:31,135,nan,0.0,0,0.1,3,2.6,135,91.8,30.0,0.00,0.00,0.00,0,99538.00,12.03,0.00
0.000000,0.000000,0.00,0,2016-05-19,13:04:40,158,nan,0.0,0,0.1,5,2.6,135,90.7,30.2,0.00,0.00,0.00,0,99549.50,12.03,0.00
0.000000,0.000000,0.00,0,2016-05-19,13:04:50,180,nan,0.0,0,0.1,6,2.6,135,89.6,30.4,0.00,0.00,0.00,0,99540.50,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-19,13:05:01,135,nan,0.0,0,0.1,7,2.6,135,88.5,30.7,0.00,0.00,0.00,0,99534.00,12.03,0.00
80.297744,8.156502,0.00,4,2016-05-19,13:05:11,135,nan,0.0,0,0.1,9,2.6,135,87.5,31.0,0.00,0.00,0.00,0,99541.00,12.05,0.00
80.297889,8.156538,0.00,4,2016-05-19,13:05:21,135,nan,0.0,0,0.1,10,2.6,135,86.5,31.2,0.00,0.00,0.00,0,99543.00,12.03,0.00
80.297927,8.156535,0.00,4,2016-05-19,13:05:31,135,nan,0.0,0,0.1,11,2.6,135,85.7,31.4,0.00,0.00,0.00,0,99544.75,12.03,0.00
80.297943,8.156533,0.00,4,2016-05-19,13:05:41,113,nan,0.0,0,0.1,12,2.6,135,84.9,31.6,0.00,0.00,0.00,0,99547.50,12.05,0.00
80.297935,8.156534,0.00,4,2016-05-19,13:05:51,135,nan,0.0,0,0.1,13,2.6,135,84.2,31.8,0.00,0.00,0.00,0,99554.75,12.05,0.00
80.297882,8.156524,0.00,4,2016-05-19,13:06:01,270,nan,0.0,0,0.1,15,2.6,135,83.5,31.9,0.00,0.00,0.00,0,99560.25,12.05,0.00
80.297836,8.156507,0.00,4,2016-05-19,13:06:09,225,nan,0.0,0,0.1,15,2.6,135,82.9,32.1,0.00,0.00,0.00,0,99542.25,12.05,0.00
80.297828,8.156493,0.00,4,2016-05-19,13:06:19,180,0.0,0.0,0,0.1,16,2.6,135,82.3,32.2,0.00,0.00,0.00,0,99544.25,12.05,0.00
80.297866,8.156495,0.00,4,2016-05-19,13:06:29,180,0.0,0.0,0,0.1,16,2.6,135,81.7,32.4,0.00,0.00,0.00,0,99552.00,12.05,0.00
80.297927,8.156508,0.00,4,2016-05-19,13:06:39,180,nan,0.0,0,0.1,16,2.6,135,81.2,32.6,0.00,0.00,0.00,0,99549.50,12.05,0.00
80.297958,8.156527,0.00,4,2016-05-19,13:06:49,180,0.0,0.0,0,0.1,16,2.6,135,80.7,32.7,0.00,0.00,0.00,0,99549.50,12.05,0.00
80.297935,8.156539,0.00,4,2016-05-19,13:06:59,135,nan,0.0,0,0.1,16,2.6,135,80.2,32.8,0.00,0.00,0.00,0,99552.75,12.05,0.00
80.297988,8.156540,0.00,4,2016-05-19,13:07:09,135,0.0,0.0,0,0.1,16,2.6,135,79.8,32.9,0.00,0.00,0.00,0,99557.25,12.05,0.00
80.297988,8.156544,0.00,4,2016-05-19,13:07:19,135,0.0,0.0,0,0.1,16,2.6,135,79.3,33.1,0.00,0.00,0.00,0,99561.25,12.08,0.00
80.298004,8.156550,0.00,4,2016-05-19,13:07:29,135,nan,0.0,0,0.1,16,2.6,135,78.9,33.2,0.00,0.00,0.00,0,99563.75,12.04,0.00
80.298027,8.156554,0.00,4,2016-05-19,13:07:39,90,nan,0.0,0,0.1,16,2.6,135,78.5,33.3,0.00,0.00,0.00,0,99568.00,12.08,0.00
80.298019,8.156551,0.00,4,2016-05-19,13:07:49,135,nan,0.0,0,0.1,16,2.6,135,78.1,33.4,0.00,0.00,0.00,0,99563.00,12.08,0.00
80.298019,8.156538,0.00,4,2016-05-19,13:07:59,135,nan,0.0,0,0.1,15,2.6,135,77.7,33.5,0.00,0.00,0.00,0,99565.50,12.05,0.00
80.297988,8.156533,0.00,4,2016-05-19,13:08:08,135,nan,0.0,0,0.1,14,2.6,135,77.3,33.6,0.00,0.00,0.00,0,99564.50,12.04,0.00
80.297912,8.156519,0.00,4,2016-05-19,13:08:18,135,nan,0.0,0,0.1,14,2.6,135,76.9,33.7,0.00,0.00,0.00,0,99564.75,12.06,0.00
80.297882,8.156519,0.00,4,2016-05-19,13:08:28,90,nan,0.0,0,0.1,13,2.6,135,76.5,33.8,0.00,0.00,0.00,0,99560.75,12.05,0.00
80.297874,8.156516,0.00,4,2016-05-19,13:08:38,180,nan,0.0,0,0.1,13,2.6,135,76.1,33.9,0.00,0.00,0.00,0,99561.50,12.06,0.00
80.297889,8.156509,0.00,4,2016-05-19,13:08:48,135,nan,0.0,0,0.1,13,2.6,135,75.7,34.1,0.00,0.00,0.00,0,99563.25,12.06,0.00
80.297943,8.156516,0.00,4,2016-05-19,13:08:58,180,nan,0.0,0,0.2,13,2.6,135,75.4,34.1,0.00,0.00,0.00,0,99562.50,12.06,0.00
80.297981,8.156523,0.00,4,2016-05-19,13:09:08,135,nan,0.0,0,0.2,13,2.6,135,75.0,34.2,0.00,0.00,0.00,0,99557.25,12.04,0.00
80.297996,8.156530,0.00,4,2016-05-19,13:09:18,135,nan,0.0,0,0.2,13,2.6,135,74.7,34.3,0.00,0.00,0.00,0,99555.75,12.06,0.00
80.297958,8.156518,0.00,4,2016-05-19,13:09:28,135,0.0,0.0,0,0.2,13,2.6,135,74.4,34.4,0.00,0.00,0.00,0,99554.00,12.06,0.00
80.297935,8.156512,0.00,4,2016-05-19,13:09:38,180,nan,0.0,0,0.1,14,2.6,135,74.1,34.5,0.00,0.00,0.00,0,99550.50,12.04,0.00
80.297943,8.156516,0.00,4,2016-05-19,13:09:48,180,nan,0.0,0,0.1,14,2.6,135,73.7,34.6,0.00,0.00,0.00,0,99548.75,12.06,0.00
80.297927,8.156516,0.00,4,2016-05-19,13:09:58,270,nan,0.0,0,0.1,15,2.6,135,73.4,34.7,0.00,0.00,0.00,0,99548.00,12.06,0.00
80.298088,8.156537,0.00,4,2016-05-19,13:10:08,180,nan,0.0,0,0.1,16,2.6,135,73.1,34.7,0.00,0.00,0.00,0,99541.25,12.06,0.00
80.298095,8.156543,0.00,4,2016-05-19,13:10:18,135,nan,0.0,0,0.1,16,2.6,135,72.8,34.9,0.00,0.00,0.00,0,99545.25,12.06,0.00
80.298080,8.156544,0.00,4,2016-05-19,13:10:28,135,nan,0.0,0,0.1,16,2.6,135,72.5,34.9,0.00,0.00,0.00,0,99548.00,12.09,0.00
80.298072,8.156552,0.00,4,2016-05-19,13:10:38,135,nan,0.0,0,0.1,16,2.6,135,72.3,35.0,0.00,0.00,0.00,0,99549.75,12.09,0.00
80.298072,8.156558,0.00,4,2016-05-19,13:10:48,158,nan,0.0,0,0.1,16,2.6,135,72.0,35.1,0.00,0.00,0.00,0,99550.00,12.08,0.00
80.298072,8.156561,0.00,4,2016-05-19,13:10:58,180,0.0,0.0,0,0.0,16,2.6,135,71.8,35.2,0.00,0.00,0.00,0,99557.00,12.09,0.00
80.298072,8.156564,0.00,4,2016-05-19,13:11:08,180,nan,0.0,0,0.0,16,2.6,135,71.5,35.2,0.00,0.00,0.00,0,99555.25,12.06,0.00
80.298072,8.156565,0.00,4,2016-05-19,13:11:18,135,nan,0.0,0,0.0,16,2.6,135,71.3,35.3,0.00,0.00,0.00,0,99555.25,12.08,0.00
80.298065,8.156561,0.00,4,2016-05-19,13:11:28,135,nan,0.0,0,0.0,16,2.6,135,71.0,35.4,0.00,0.00,0.00,0,99554.75,12.06,0.00
80.298049,8.156550,0.00,4,2016-05-19,13:11:38,315,0.0,0.0,0,0.0,17,2.6,135,70.9,35.4,0.00,0.00,0.00,0,99547.25,12.10,0.00
80.298049,8.156545,0.00,4,2016-05-19,13:11:48,180,nan,0.0,0,0.0,17,2.6,135,70.6,35.5,0.00,0.00,0.00,0,99550.25,12.08,0.00
80.298057,8.156548,0.00,4,2016-05-19,13:11:58,135,0.0,0.0,0,0.0,16,2.6,135,70.4,35.6,0.00,0.00,0.00,0,99550.75,12.09,0.00
80.298065,8.156552,0.00,4,2016-05-19,13:12:08,0,0.0,0.0,0,0.0,15,2.6,135,70.2,35.6,0.00,0.00,0.00,0,99554.25,12.10,0.00
80.298065,8.156554,0.00,4,2016-05-19,13:12:18,135,nan,0.0,0,0.0,15,2.6,135,70.0,35.7,0.00,0.00,0.00,0,99551.00,12.09,0.00
80.298072,8.156556,0.00,4,2016-05-19,13:12:28,135,nan,0.0,0,0.1,15,2.6,135,69.8,35.7,0.00,0.00,0.00,0,99550.75,12.09,0.00
80.298065,8.156551,0.00,4,2016-05-19,13:12:38,135,nan,0.0,0,0.0,15,2.6,135,69.7,35.8,0.00,0.00,0.00,0,99550.25,12.09,0.00
80.298057,8.156549,0.00,4,2016-05-19,13:12:48,135,nan,0.0,0,0.0,15,2.6,135,69.5,35.9,0.00,0.00,0.00,0,99553.00,12.09,0.00
80.298049,8.156559,0.00,4,2016-05-19,13:12:58,135,nan,0.0,0,0.0,14,2.6,135,69.4,35.9,0.00,0.00,0.00,0,99549.75,12.11,0.00
80.298042,8.156565,0.00,4,2016-05-19,13:13:08,180,nan,0.0,0,0.0,14,2.6,135,69.2,35.9,0.00,0.00,0.00,0,99551.00,12.11,0.00
80.298019,8.156561,0.00,4,2016-05-19,13:13:18,225,0.0,0.0,0,0.0,15,2.6,135,69.1,36.0,0.00,0.00,0.00,0,99550.00,12.13,0.00
80.297996,8.156556,0.00,4,2016-05-19,13:13:28,135,0.0,0.0,0,0.0,15,2.6,135,69.0,36.0,0.00,0.00,0.00,0,99547.00,12.11,0.00
80.298011,8.156554,0.00,4,2016-05-19,13:13:38,180,0.0,0.0,0,0.1,14,2.6,135,68.9,36.1,0.00,0.00,0.00,0,99551.00,12.13,0.00
80.298019,8.156548,0.00,4,2016-05-19,13:13:48,180,nan,0.0,0,0.1,14,2.6,135,68.7,36.1,0.00,0.00,0.00,0,99553.75,12.13,0.00
