lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,180,nan,0.0,0,0.0,1,0.3,180,52.5,-999.0,0.28,0.28,0.28,1,0.00,12.01,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:52:47,135,nan,0.0,0,0.0,2,2.1,135,51.6,30.6,0.28,0.28,0.28,1,99736.25,12.00,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:52:56,180,nan,0.0,0,0.0,4,2.1,135,50.9,30.9,0.28,0.28,0.28,1,99735.25,11.98,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:53:07,68,0.0,0.0,0,0.0,4,2.1,135,50.2,31.1,0.28,0.28,0.28,1,99748.25,12.01,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:53:17,180,nan,0.0,0,0.0,6,2.1,135,49.4,31.4,0.28,0.28,0.28,1,99740.00,12.00,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:53:26,225,nan,0.0,0,0.1,8,2.1,135,48.7,31.7,0.28,0.28,0.28,1,99737.25,11.98,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:53:37,180,nan,0.0,0,0.1,9,2.1,135,48.1,32.0,0.28,0.28,0.28,1,99736.75,11.98,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:53:47,315,nan,0.0,0,0.1,12,2.1,135,47.4,32.2,0.28,0.28,0.28,1,99742.50,11.98,0.00
0.000000,0.000000,0.00,0,2016-09-16,12:53:56,45,nan,0.0,0,0.1,12,2.1,135,46.8,32.5,0.28,0.28,0.28,1,99744.00,11.98,0.00
80.297698,8.156872,0.00,3,2016-09-16,12:54:07,225,nan,0.0,0,0.1,14,2.1,135,46.2,32.7,0.28,0.28,0.28,1,99752.50,12.01,0.00
80.297698,8.156839,0.00,3,2016-09-16,12:54:17,113,nan,0.0,0,0.1,15,2.1,135,45.7,33.0,0.28,0.28,0.28,1,99752.00,12.01,0.00
80.297714,8.156826,0.00,3,2016-09-16,12:54:27,270,nan,0.0,0,0.1,17,2.1,135,45.2,33.2,0.28,0.28,0.28,1,99752.50,12.01,0.00
80.297714,8.156809,0.00,3,2016-09-16,12:54:37,270,nan,0.0,0,0.1,18,2.1,135,44.8,33.4,0.28,0.28,0.28,1,99753.25,12.03,0.00
80.297714,8.156805,0.00,3,2016-09-16,12:54:47,158,0.0,0.0,0,0.1,18,2.1,135,44.4,33.7,0.28,0.28,0.28,1,99748.75,12.01,0.00
80.297714,8.156821,0.00,3,2016-09-16,12:54:57,180,nan,0.0,0,0.1,18,2.1,135,43.9,33.9,0.28,0.28,0.28,1,99753.75,12.01,0.00
80.297935,8.156672,0.00,5,2016-09-16,12:55:07,135,nan,0.0,0,0.1,19,2.1,135,43.5,34.1,0.28,0.28,0.28,1,99762.50,12.03,0.00
80.297950,8.156646,0.00,5,2016-09-16,12:55:17,135,nan,0.0,0,0.1,18,2.1,135,43.1,34.2,0.28,0.28,0.28,1,99760.75,12.01,0.00
80.297958,8.156650,0.00,5,2016-09-16,12:55:27,180,nan,0.0,0,0.1,18,2.1,135,42.6,34.4,0.28,0.28,0.28,1,99758.25,12.01,0.00
80.297988,8.156634,0.00,5,2016-09-16,12:55:37,90,0.0,0.0,0,0.1,17,2.1,135,42.2,34.6,0.28,0.28,0.28,1,99765.50,12.01,0.00
80.298004,8.156628,0.00,5,2016-09-16,12:55:47,180,0.0,0.0,0,0.1,16,2.1,135,41.9,34.8,0.28,0.28,0.28,1,99753.75,12.03,0.00
80.298011,8.156618,0.00,5,2016-09-16,12:55:57,225,nan,0.0,0,0.1,18,2.1,135,41.5,35.0,0.28,0.28,0.28,1,99760.50,12.03,0.00
80.298027,8.156601,0.00,5,2016-09-16,12:56:07,135,0.0,0.0,0,0.1,17,2.1,135,41.2,35.1,0.28,0.28,0.28,1,99755.75,12.03,0.00
80.298042,8.156589,0.00,5,2016-09-16,12:56:17,180,0.0,0.0,0,0.1,17,2.1,135,40.9,35.3,0.28,0.28,0.28,1,99744.75,12.03,0.00
80.298042,8.156609,0.00,5,2016-09-16,12:56:27,90,0.0,0.0,0,0.1,16,2.1,135,40.7,35.4,0.28,0.28,0.28,1,99746.25,12.05,0.00
80.298034,8.156622,0.00,5,2016-09-16,12:56:37,45,nan,0.0,0,0.1,14,2.1,135,40.4,35.6,0.28,0.28,0.28,1,99739.00,12.03,0.00
80.298042,8.156625,0.00,5,2016-09-16,12:56:47,180,nan,0.0,0,0.1,14,2.1,135,40.2,35.7,0.28,0.28,0.28,1,99733.75,12.05,0.00
80.298042,8.156623,0.00,5,2016-09-16,12:56:57,180,0.0,0.0,0,0.1,14,2.1,135,40.0,35.8,0.28,0.28,0.28,1,99743.75,12.05,0.00
80.298034,8.156626,0.00,5,2016-09-16,12:57:07,225,nan,0.0,0,0.1,15,2.1,135,39.8,35.9,0.28,0.28,0.28,1,99741.75,12.05,0.00
80.298042,8.156618,0.00,5,2016-09-16,12:57:17,225,nan,0.0,0,0.1,16,2.1,135,39.7,36.0,0.28,0.28,0.28,1,99742.50,12.05,0.00
80.298065,8.156595,0.00,5,2016-09-16,12:57:27,225,0.0,0.0,0,0.1,16,2.1,135,39.5,36.1,0.28,0.28,0.00,0,99745.25,12.05,0.00
80.298065,8.156597,0.00,5,2016-09-16,12:57:37,180,0.0,0.0,0,0.1,17,2.1,135,39.4,36.2,0.28,0.28,0.00,0,99746.75,12.05,0.00
80.298034,8.156612,0.00,5,2016-09-16,12:57:47,135,nan,0.0,0,0.1,16,2.1,135,39.2,36.2,0.28,0.28,0.00,0,99749.00,12.05,0.00
80.298027,8.156621,0.00,5,2016-09-16,12:57:57,135,0.0,0.0,0,0.1,16,2.1,135,39.1,36.3,0.28,0.28,0.00,0,99742.25,12.07,0.00
80.298019,8.156625,0.00,5,2016-09-16,12:58:07,135,0.0,0.0,0,0.1,16,2.1,135,38.9,36.4,0.28,0.28,0.00,0,99744.50,12.05,0.00
80.298027,8.156622,0.00,5,2016-09-16,12:58:17,225,nan,0.0,0,0.1,16,2.1,135,38.8,36.5,0.28,0.28,0.00,0,99745.25,12.08,0.00
80.298019,8.156621,0.00,5,2016-09-16,12:58:27,135,nan,0.0,0,0.1,16,2.1,135,38.6,36.6,0.28,0.28,0.00,0,99746.50,12.10,0.00
80.298034,8.156614,0.00,5,2016-09-16,12:58:37,135,nan,0.0,0,0.1,17,2.1,135,38.5,36.6,0.28,0.28,0.00,0,99744.75,12.05,0.00
80.298042,8.156610,0.00,5,2016-09-16,12:58:47,135,nan,0.0,0,0.1,17,2.1,135,38.3,36.7,0.28,0.28,0.00,0,99746.50,12.08,0.00
80.298027,8.156620,0.00,5,2016-09-16,12:58:57,180,0.0,0.0,0,0.1,17,2.1,135,38.2,36.7,0.28,0.28,0.00,0,99747.75,12.08,0.00
80.298027,8.156632,0.00,5,2016-09-16,12:59:07,180,0.0,0.0,0,0.1,16,2.1,135,38.1,36.8,0.28,0.28,0.00,0,99742.00,12.08,0.00
80.298027,8.156631,0.00,5,2016-09-16,12:59:17,180,nan,0.0,0,0.1,16,2.1,135,38.0,36.9,0.28,0.28,0.00,0,99748.50,12.08,0.00
80.298019,8.156633,0.00,5,2016-09-16,12:59:27,180,0.0,0.0,0,0.1,16,2.1,135,37.9,36.9,0.28,0.28,0.00,0,99744.00,12.05,0.00
80.298011,8.156628,0.00,5,2016-09-16,12:59:37,180,nan,0.0,0,0.1,16,2.1,135,37.8,37.0,0.28,0.28,0.00,0,99749.25,12.08,0.00
80.298004,8.156614,0.00,5,2016-09-16,12:59:47,180,0.0,0.0,0,0.1,16,2.1,135,37.6,37.1,0.28,0.28,0.00,0,99746.50,12.08,0.00
80.297996,8.156606,0.00,5,2016-09-16,12:59:57,180,nan,0.0,0,0.1,16,2.1,135,37.5,37.1,0.28,0.28,0.00,0,99753.00,12.08,0.00
80.297988,8.156603,0.00,5,2016-09-16,13:00:07,180,nan,0.0,0,0.0,17,2.1,135,37.4,37.2,0.28,0.28,0.00,0,99754.75,12.08,0.00
80.297988,8.156604,0.00,5,2016-09-16,13:00:17,180,0.0,0.0,0,0.0,16,2.1,135,37.3,37.2,0.28,0.28,0.00,0,99751.50,12.08,0.00
80.297996,8.156599,0.00,5,2016-09-16,13:00:27,180,nan,0.0,0,0.0,17,2.1,135,37.3,37.3,0.28,0.28,0.00,0,99754.75,12.08,0.00
80.298004,8.156590,0.00,5,2016-09-16,13:00:37,180,nan,0.0,0,0.0,17,2.1,135,37.2,37.4,0.28,0.28,0.00,0,99758.00,12.10,0.00
