lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2016-09-02,13:01:53,225,nan,0.0,0,0.0,1,0.2,225,56.5,-999.0,0.28,0.28,0.28,1,0.00,12.01,0.00
0.000000,0.000000,0.00,0,2016-09-02,13:02:03,225,nan,0.0,0,0.0,3,1.6,225,55.7,29.7,0.28,0.28,0.28,1,99876.00,12.00,0.00
0.000000,0.000000,0.00,0,2016-09-02,13:02:13,225,nan,0.0,0,0.0,5,1.6,225,54.9,30.0,0.28,0.28,0.28,1,99877.00,12.01,0.00
0.000000,0.000000,0.00,0,2016-09-02,13:02:23,225,nan,0.0,0,0.0,7,1.6,225,54.1,30.3,0.28,0.28,0.28,1,99863.75,11.98,0.00
0.000000,0.000000,0.00,3,2016-09-02,13:02:33,180,nan,0.0,0,0.0,9,1.6,225,53.3,30.6,0.28,0.28,0.28,1,99864.75,11.98,0.00
0.000000,0.000000,0.00,3,2016-09-02,13:02:43,180,0.0,0.0,0,0.0,10,1.6,225,52.7,30.9,0.28,0.28,0.28,1,99868.50,12.01,0.00
80.295692,8.157716,0.00,3,2016-09-02,13:02:53,180,nan,0.0,0,0.0,12,1.6,225,52.0,31.1,0.28,0.28,0.28,1,99869.25,12.01,0.00
80.295600,8.157749,0.00,3,2016-09-02,13:03:03,180,nan,0.0,0,0.0,13,1.6,225,51.3,31.4,0.28,0.28,0.28,1,99868.50,12.02,0.00
80.295524,8.157799,0.00,3,2016-09-02,13:03:13,180,0.0,0.0,0,0.0,15,1.6,225,50.7,31.7,0.28,0.28,0.28,1,99874.25,12.01,0.00
80.295341,8.157901,0.00,3,2016-09-02,13:03:23,180,nan,0.0,0,0.0,16,1.6,225,50.2,31.9,0.28,0.28,0.28,1,99879.00,12.01,0.00
80.295265,8.157944,0.00,3,2016-09-02,13:03:33,225,nan,0.0,0,0.0,18,1.6,225,49.6,32.1,0.28,0.28,0.28,1,99869.00,12.02,0.00
80.295295,8.157934,0.00,3,2016-09-02,13:03:41,225,nan,0.0,0,0.0,20,1.8,225,49.1,32.3,0.28,0.28,0.28,1,99871.00,11.98,0.00
80.295341,8.157914,0.00,3,2016-09-02,13:03:51,135,0.0,0.0,0,0.1,19,2.3,135,48.7,32.6,0.28,0.28,0.28,1,99874.00,12.01,0.00
80.295242,8.157967,0.00,3,2016-09-02,13:04:01,135,0.0,0.0,0,0.1,18,2.3,135,48.2,32.7,0.28,0.28,0.28,1,99876.25,12.01,0.00
80.295097,8.158041,0.00,3,2016-09-02,13:04:11,225,0.0,0.0,0,0.1,18,2.3,135,47.7,32.9,0.28,0.28,0.28,1,99879.50,12.03,0.00
80.295127,8.158020,0.00,3,2016-09-02,13:04:21,225,0.0,0.0,0,0.1,18,2.3,135,47.4,33.1,0.28,0.28,0.28,1,99879.25,12.01,0.00
80.297805,8.156694,0.00,3,2016-09-02,13:04:31,180,0.0,0.0,0,0.1,18,2.3,135,47.0,33.3,0.28,0.28,0.28,1,99885.50,12.03,0.00
80.297767,8.156707,0.00,3,2016-09-02,13:04:41,270,0.0,0.0,0,0.1,19,2.3,135,46.6,33.4,0.28,0.28,0.28,1,99891.25,12.01,0.00
80.298095,8.156533,0.00,3,2016-09-02,13:04:51,180,nan,0.0,0,0.1,19,2.3,135,46.3,33.6,0.28,0.28,0.28,1,99884.50,12.01,0.00
80.298049,8.156548,0.00,3,2016-09-02,13:05:01,135,0.0,0.0,0,0.1,19,2.3,135,45.9,33.7,0.28,0.28,0.28,0,99876.00,12.01,0.00
80.298034,8.156547,0.00,3,2016-09-02,13:05:11,135,nan,0.0,0,0.1,18,2.3,135,45.5,33.9,0.28,0.28,0.28,0,99879.75,12.03,0.00
80.298027,8.156539,0.00,3,2016-09-02,13:05:21,135,nan,0.0,0,0.1,18,2.3,135,45.2,34.1,0.28,0.28,0.28,0,99880.25,12.03,0.00
80.298034,8.156531,0.00,3,2016-09-02,13:05:31,135,nan,0.0,0,0.1,17,2.3,135,44.8,34.2,0.28,0.28,0.28,0,99878.75,12.03,0.00
