lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,1,0.1,135,55.5,-999.0,0.00,0.00,0.00,0,0.00,12.00,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,2,0.6,135,54.6,29.9,0.00,0.00,0.00,0,99887.25,12.00,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,3,0.6,135,53.8,30.2,0.00,0.00,0.00,0,99876.50,11.98,0.00
0.000000,0.000000,0.00,0,2000-00-00,12:52:15,135,nan,0.0,0,0.0,4,0.7,135,52.9,30.5,0.00,0.00,0.00,0,99874.75,11.98,0.00
0.000000,0.000000,0.00,0,2016-09-18,12:52:25,135,nan,0.0,0,0.0,5,0.7,135,52.2,30.8,0.00,0.00,0.00,0,99873.50,11.98,0.00
80.298072,8.156399,0.00,3,2016-09-18,12:52:35,180,nan,0.0,0,0.0,7,0.7,135,51.4,31.1,0.00,0.00,0.00,0,99881.75,12.01,0.00
80.298072,8.156402,0.00,3,2016-09-18,12:52:45,180,nan,0.0,0,0.0,8,0.7,135,50.8,31.4,0.00,0.00,0.00,0,99881.25,12.00,0.00
80.298110,8.156353,0.00,3,2016-09-18,12:52:55,180,nan,0.0,0,0.0,10,0.7,135,50.1,31.6,0.00,0.00,0.00,0,99885.50,11.98,0.00
80.297988,8.156536,0.00,3,2016-09-18,12:53:05,180,nan,0.0,0,0.0,11,0.7,135,49.5,31.9,0.00,0.00,0.00,0,99892.50,12.01,0.00
80.298034,8.156505,0.00,3,2016-09-18,12:53:15,180,nan,0.0,0,0.0,13,0.7,180,49.0,32.1,0.00,0.00,0.00,0,99888.50,11.98,0.00
80.298034,8.156518,0.00,3,2016-09-18,12:53:25,180,nan,0.0,0,0.0,14,0.7,180,48.4,32.4,0.00,0.00,0.00,0,99884.50,12.01,0.00
80.298019,8.156531,0.00,3,2016-09-18,12:53:35,180,nan,0.0,0,0.0,16,0.7,180,47.9,32.6,0.00,0.00,0.00,0,99885.00,12.01,0.00
80.297988,8.156556,0.00,3,2016-09-18,12:53:45,180,nan,0.0,0,0.0,16,0.7,180,47.3,32.8,0.00,0.00,0.00,0,99891.25,12.01,0.00
80.297981,8.156566,0.00,3,2016-09-18,12:53:55,180,nan,0.0,0,0.0,16,0.7,180,46.8,33.1,0.00,0.00,0.00,0,99890.25,12.01,0.00
80.297981,8.156560,0.00,3,2016-09-18,12:54:05,180,nan,0.0,0,0.0,17,0.7,180,46.3,33.2,0.00,0.00,0.00,0,99890.50,11.98,0.00
80.297988,8.156558,0.00,3,2016-09-18,12:54:15,135,nan,0.0,0,0.0,17,0.7,180,45.9,33.5,0.00,0.00,0.00,0,99899.25,12.01,0.00
80.297981,8.156557,0.00,3,2016-09-18,12:54:25,90,nan,0.0,0,0.0,16,0.7,180,45.4,33.7,0.00,0.00,0.00,0,99897.50,12.01,0.00
80.297973,8.156561,0.00,3,2016-09-18,12:54:35,135,0.0,0.0,0,0.0,16,0.7,180,45.0,33.9,0.00,0.00,0.00,0,99889.25,12.03,0.00
80.297958,8.156588,0.00,3,2016-09-18,12:54:45,135,nan,0.0,0,0.0,16,0.7,180,44.6,34.1,0.00,0.00,0.00,0,99897.75,12.01,0.00
80.297958,8.156605,0.00,3,2016-09-18,12:54:55,180,0.0,0.0,0,0.0,16,0.7,180,44.2,34.2,0.00,0.00,0.00,0,99897.00,12.01,0.00
80.297966,8.156616,0.00,3,2016-09-18,12:55:05,180,nan,0.0,0,0.0,16,0.7,180,43.9,34.4,0.00,0.00,0.00,0,99894.75,12.03,0.00
80.297958,8.156614,0.00,3,2016-09-18,12:55:15,180,nan,0.0,0,0.0,16,0.7,180,43.5,34.6,0.00,0.00,0.00,0,99897.50,12.01,0.00
80.297943,8.156616,0.00,3,2016-09-18,12:55:25,180,0.0,0.0,0,0.0,16,0.7,180,43.3,34.7,0.00,0.00,0.00,0,99903.25,12.03,0.00
80.297950,8.156611,0.00,3,2016-09-18,12:55:35,180,nan,0.0,0,0.0,16,0.7,180,43.0,34.8,0.00,0.00,0.00,0,99904.25,12.01,0.00
80.297950,8.156609,0.00,3,2016-09-18,12:55:45,180,nan,0.0,0,0.0,16,0.7,180,42.6,34.9,0.00,0.00,0.00,0,99900.00,12.03,0.00
80.297950,8.156606,0.00,3,2016-09-18,12:55:55,180,nan,0.0,0,0.0,16,0.7,180,42.4,35.1,0.00,0.00,0.00,0,99901.50,12.03,0.00
80.297927,8.156637,0.00,3,2016-09-18,12:56:05,45,nan,0.0,0,0.0,15,0.7,180,42.1,35.2,0.00,0.00,0.00,0,99907.00,12.03,0.00
80.297920,8.156646,0.00,3,2016-09-18,12:56:15,45,nan,0.0,0,0.0,14,1.4,45,41.9,35.4,0.00,0.00,0.00,0,99905.25,12.07,0.00
80.297927,8.156621,0.00,3,2016-09-18,12:56:25,113,nan,0.0,0,0.0,14,1.4,113,41.6,35.5,0.00,0.00,0.00,0,99900.25,12.03,0.00
80.297943,8.156621,0.00,3,2016-09-18,12:56:35,135,nan,0.0,0,0.0,14,1.4,113,41.4,35.6,0.00,0.00,0.00,0,99900.50,12.05,0.00
80.297950,8.156621,0.00,3,2016-09-18,12:56:45,180,nan,0.0,0,0.0,14,1.4,113,41.2,35.7,0.00,0.00,0.00,0,99905.00,12.05,0.00
80.297912,8.156657,0.00,3,2016-09-18,12:56:55,135,nan,0.0,0,0.0,14,1.4,113,41.0,35.8,0.00,0.00,0.00,0,99901.25,12.05,0.00
80.297904,8.156641,0.00,3,2016-09-18,12:57:05,135,nan,0.0,0,0.0,14,1.4,113,40.9,35.9,0.00,0.00,0.00,0,99899.25,12.05,0.00
80.297920,8.156604,0.00,3,2016-09-18,12:57:15,180,nan,0.0,0,0.0,14,1.4,113,40.7,36.0,0.00,0.00,0.00,0,99896.25,12.08,0.00
80.297920,8.156602,0.00,3,2016-09-18,12:57:25,315,0.0,0.0,0,0.0,15,1.4,113,40.6,36.1,0.00,0.00,0.00,0,99896.00,12.07,0.00
80.297935,8.156594,0.00,3,2016-09-18,12:57:35,180,nan,0.0,0,0.1,15,2.4,180,40.5,36.1,0.00,0.00,0.00,0,99891.00,12.05,0.00
80.297943,8.156583,0.00,3,2016-09-18,12:57:45,180,nan,0.0,0,0.1,15,2.4,180,40.4,36.2,0.00,0.00,0.00,0,99890.75,12.08,0.00
80.297950,8.156579,0.00,3,2016-09-18,12:57:55,225,0.0,0.0,0,0.1,15,2.4,180,40.3,36.2,0.00,0.00,0.00,0,99889.00,12.05,0.00
80.297950,8.156573,0.00,3,2016-09-18,12:58:05,180,nan,0.0,0,0.1,16,2.4,180,40.2,36.3,0.00,0.00,0.00,0,99887.50,12.05,0.00
80.297950,8.156581,0.00,3,2016-09-18,12:58:15,180,nan,0.0,0,0.1,17,2.4,180,40.0,36.4,0.00,0.00,0.00,0,99887.25,12.08,0.00
80.297966,8.156573,0.00,3,2016-09-18,12:58:25,180,nan,0.0,0,0.1,18,2.4,180,39.9,36.4,0.00,0.00,0.00,0,99886.75,12.08,0.00
80.297973,8.156567,0.00,3,2016-09-18,12:58:35,158,nan,0.0,0,0.1,18,2.4,180,39.8,36.5,0.00,0.00,0.00,0,99889.75,12.10,0.00
80.297973,8.156587,0.00,3,2016-09-18,12:58:45,180,nan,0.0,0,0.0,18,2.4,180,39.7,36.6,0.00,0.00,0.00,0,99891.25,12.05,0.00
80.297973,8.156601,0.00,3,2016-09-18,12:58:55,135,nan,0.0,0,0.0,18,2.4,180,39.6,36.6,0.00,0.00,0.00,0,99891.25,12.08,0.00
80.297973,8.156607,0.00,3,2016-09-18,12:59:05,135,nan,0.0,0,0.0,18,2.4,180,39.4,36.6,0.00,0.00,0.00,0,99895.25,12.08,0.00
80.297981,8.156608,0.00,3,2016-09-18,12:59:15,225,0.0,0.0,0,0.0,18,2.4,180,39.3,36.7,0.00,0.00,0.00,0,99896.00,12.08,0.00
80.297988,8.156596,0.00,3,2016-09-18,12:59:25,203,nan,0.0,0,0.0,18,2.4,180,39.2,36.7,0.00,0.00,0.00,0,99898.00,12.08,0.00
80.297988,8.156583,0.00,3,2016-09-18,12:59:35,180,nan,0.0,0,0.0,18,2.4,180,39.1,36.8,0.00,0.00,0.00,0,99900.00,12.08,0.00
80.297988,8.156583,0.00,3,2016-09-18,12:59:45,45,nan,0.0,0,0.0,16,2.4,180,39.0,36.9,0.00,0.00,0.00,0,99898.25,12.08,0.00
80.297988,8.156579,0.00,3,2016-09-18,12:59:55,180,nan,0.0,0,0.0,16,2.4,180,39.0,36.9,0.00,0.00,0.00,0,99899.25,12.08,0.00
80.297981,8.156577,0.00,3,2016-09-18,13:00:05,90,0.0,0.0,0,0.0,15,2.4,180,38.9,37.0,0.00,0.00,0.00,0,99896.00,12.08,0.00
80.297988,8.156564,0.00,3,2016-09-18,13:00:15,135,nan,0.0,0,0.0,15,2.4,180,38.8,37.0,0.00,0.00,0.00,0,99894.25,12.08,0.00
80.298004,8.156551,0.00,3,2016-09-18,13:00:25,180,nan,0.0,0,0.0,15,2.4,180,38.7,37.1,0.00,0.00,0.00,0,99896.50,12.08,0.00
80.298011,8.156550,0.00,3,2016-09-18,13:00:35,135,nan,0.0,0,0.0,15,2.4,180,38.6,37.1,0.00,0.00,0.00,0,99895.00,12.10,0.00
80.298019,8.156550,0.00,3,2016-09-18,13:00:45,90,nan,0.0,0,0.0,14,2.4,180,38.6,37.1,0.00,0.00,0.00,0,99896.75,12.10,0.00
80.298027,8.156556,0.00,3,2016-09-18,13:00:55,135,nan,0.0,0,0.0,14,2.4,180,38.5,37.2,0.00,0.00,0.00,0,99896.25,12.10,0.00
80.298034,8.156557,0.00,3,2016-09-18,13:01:05,180,nan,0.0,0,0.0,14,2.4,180,38.4,37.2,0.00,0.00,0.00,0,99894.00,12.08,0.00
80.298034,8.156557,0.00,3,2016-09-18,13:01:15,180,nan,0.0,0,0.0,14,2.4,180,38.4,37.2,0.00,0.00,0.00,0,99894.75,12.10,0.00
80.298027,8.156551,0.00,3,2016-09-18,13:01:25,225,0.0,0.0,0,0.0,14,2.4,180,38.3,37.2,0.00,0.00,0.00,0,99898.25,12.10,0.00
80.298027,8.156541,0.00,3,2016-09-18,13:01:35,203,nan,0.0,0,0.0,14,2.4,180,38.3,37.3,0.00,0.00,0.00,0,99900.00,12.12,0.00
80.298034,8.156537,0.00,3,2016-09-18,13:01:45,90,nan,0.0,0,0.0,15,2.4,180,38.2,37.3,0.00,0.00,0.00,0,99897.75,12.10,0.00
80.298034,8.156541,0.00,3,2016-09-18,13:01:55,180,nan,0.0,0,0.0,15,2.4,180,38.2,37.4,0.00,0.00,0.00,0,99896.75,12.10,0.00
80.298011,8.156553,0.00,3,2016-09-18,13:02:05,135,nan,0.0,0,0.0,15,2.4,180,38.1,37.4,0.00,0.00,0.00,0,99898.25,12.08,0.00
80.297996,8.156558,0.00,3,2016-09-18,13:02:15,135,nan,0.0,0,0.0,15,2.4,180,38.1,37.4,0.00,0.00,0.00,0,99897.50,12.12,0.00
80.297996,8.156561,0.00,3,2016-09-18,13:02:25,225,nan,0.0,0,0.0,15,2.4,180,38.0,37.5,0.00,0.00,0.00,0,99898.50,12.12,0.00
80.298004,8.156560,0.00,3,2016-09-18,13:02:35,225,0.0,0.0,0,0.0,16,2.4,180,38.0,37.5,0.00,0.00,0.00,0,99898.00,12.10,0.00
80.298011,8.156558,0.00,3,2016-09-18,13:02:45,225,nan,0.0,0,0.0,17,2.4,180,38.0,37.6,0.00,0.00,0.00,0,99899.25,12.10,0.00
80.298011,8.156561,0.00,3,2016-09-18,13:02:55,0,nan,0.0,0,0.0,16,2.4,180,37.9,37.6,0.00,0.00,0.00,0,99898.25,12.12,0.00
80.298027,8.156569,0.00,3,2016-09-18,13:03:05,45,nan,0.0,0,0.1,15,2.4,180,37.8,37.6,0.00,0.00,0.00,0,99890.75,12.10,0.00
80.298034,8.156572,0.00,3,2016-09-18,13:03:15,270,nan,0.0,0,0.1,16,2.4,270,37.8,37.6,0.00,0.00,0.00,0,99897.50,12.10,0.00
80.298027,8.156568,0.00,3,2016-09-18,13:03:25,225,0.0,0.0,0,0.1,16,2.4,270,37.7,37.6,0.00,0.00,0.00,0,99898.00,12.10,0.00
80.298027,8.156562,0.00,3,2016-09-18,13:03:35,225,nan,0.0,0,0.1,16,2.4,270,37.7,37.7,0.00,0.00,0.00,0,99899.50,12.10,0.00
80.298004,8.156563,0.00,3,2016-09-18,13:03:43,225,nan,0.0,0,0.1,17,2.4,270,37.7,37.7,0.00,0.00,0.00,0,99897.75,12.12,0.00
80.298019,8.156558,0.00,3,2016-09-18,13:03:53,270,nan,0.0,0,0.1,18,2.4,270,37.7,37.7,0.00,0.00,0.00,0,99898.50,12.12,0.00
80.298011,8.156562,0.00,3,2016-09-18,13:04:03,225,nan,0.0,0,0.1,19,2.4,270,37.6,37.7,0.00,0.00,0.00,0,99901.00,12.10,0.00
80.298019,8.156578,0.00,3,2016-09-18,13:04:13,135,nan,0.0,0,0.1,19,2.4,270,37.6,37.7,0.00,0.00,0.00,0,99902.00,12.10,0.00
80.298027,8.156585,0.00,3,2016-09-18,13:04:23,135,nan,0.0,0,0.1,18,2.4,270,37.5,37.7,0.00,0.00,0.00,0,99896.75,12.10,0.00
80.298034,8.156588,0.00,3,2016-09-18,13:04:33,180,nan,0.0,0,0.1,18,2.4,270,37.5,37.8,0.00,0.00,0.00,0,99900.25,12.10,0.00
80.298042,8.156590,0.00,3,2016-09-18,13:04:43,180,0.0,0.0,0,0.1,17,2.4,270,37.4,37.8,0.00,0.00,0.00,0,99900.50,12.12,0.00
80.298042,8.156590,0.00,3,2016-09-18,13:04:53,180,nan,0.0,0,0.1,19,2.4,270,37.4,37.9,0.00,0.00,0.00,0,99903.00,12.13,0.00
80.298049,8.156580,0.00,3,2016-09-18,13:05:03,180,nan,0.0,0,0.1,20,2.4,270,37.4,37.9,0.00,0.00,0.00,0,99902.25,12.12,0.00
80.298042,8.156572,0.00,3,2016-09-18,13:05:13,180,nan,0.0,0,0.0,19,2.4,270,37.3,37.9,0.00,0.00,0.00,0,99903.25,12.10,0.00
80.298042,8.156574,0.00,3,2016-09-18,13:05:23,225,nan,0.0,0,0.0,19,2.4,270,37.3,37.9,0.00,0.00,0.00,0,99906.50,12.12,0.00
80.298034,8.156586,0.00,3,2016-09-18,13:05:33,225,0.0,0.0,0,0.0,19,2.4,270,37.2,37.9,0.00,0.00,0.00,0,99906.25,12.15,0.00
80.298034,8.156590,0.00,3,2016-09-18,13:05:43,180,0.0,0.0,0,0.0,19,2.4,270,37.2,37.9,0.00,0.00,0.00,0,99907.75,12.12,0.00
80.298057,8.156579,0.00,3,2016-09-18,13:05:53,180,nan,0.0,0,0.0,18,2.4,270,37.2,38.0,0.00,0.00,0.00,0,99908.50,12.12,0.00
80.298072,8.156572,0.00,3,2016-09-18,13:06:03,180,nan,0.0,0,0.0,18,2.4,270,37.1,38.0,0.00,0.00,0.00,0,99911.75,12.13,0.00
80.298072,8.156569,0.00,3,2016-09-18,13:06:13,225,nan,0.0,0,0.0,18,2.4,270,37.1,38.0,0.00,0.00,0.00,0,99911.00,12.15,0.00
80.298057,8.156571,0.00,3,2016-09-18,13:06:23,225,nan,0.0,0,0.0,19,2.4,270,37.0,38.1,0.00,0.00,0.00,0,99908.00,12.12,0.00
80.298049,8.156569,0.00,3,2016-09-18,13:06:33,225,nan,0.0,0,0.0,19,2.4,270,37.1,38.1,0.00,0.00,0.00,0,99911.25,12.12,0.00
80.298034,8.156566,0.00,3,2016-09-18,13:06:43,135,nan,0.0,0,0.0,19,2.4,270,37.0,38.1,0.00,0.00,0.00,0,99913.50,12.13,0.00
80.298027,8.156569,0.00,3,2016-09-18,13:06:53,135,nan,0.0,0,0.0,19,2.4,270,36.9,38.1,0.00,0.00,0.00,0,99910.00,12.13,0.00
80.298027,8.156562,0.00,3,2016-09-18,13:07:03,135,nan,0.0,0,0.0,18,2.4,270,36.9,38.1,0.00,0.00,0.00,0,99912.25,12.12,0.00
80.298019,8.156565,0.00,3,2016-09-18,13:07:13,135,0.0,0.0,0,0.0,18,2.4,270,36.9,38.1,0.00,0.00,0.00,0,99907.50,12.10,0.00
80.298004,8.156582,0.00,3,2016-09-18,13:07:23,113,nan,0.0,0,0.0,17,2.4,270,36.8,38.2,0.00,0.00,0.00,0,99911.25,12.12,0.00
80.298011,8.156592,0.00,3,2016-09-18,13:07:33,225,nan,0.0,0,0.0,17,2.4,270,36.8,38.2,0.00,0.00,0.00,0,99908.00,12.15,0.00
80.297996,8.156599,0.00,3,2016-09-18,13:07:43,225,0.0,0.0,0,0.0,17,2.4,270,36.8,38.2,0.00,0.00,0.00,0,99911.25,12.12,0.00
80.297988,8.156597,0.00,3,2016-09-18,13:07:53,203,0.0,0.0,0,0.0,18,2.4,270,36.8,38.2,0.00,0.00,0.00,0,99911.50,12.12,0.00
80.297981,8.156592,0.00,3,2016-09-18,13:08:03,225,0.0,0.0,0,0.0,18,2.4,270,36.8,38.2,0.00,0.00,0.00,0,99909.25,12.15,0.00
80.297988,8.156572,0.00,3,2016-09-18,13:08:13,180,0.0,0.0,0,0.0,18,2.4,270,36.7,38.2,0.00,0.00,0.00,0,99915.00,12.15,0.00
80.298004,8.156562,0.00,3,2016-09-18,13:08:23,180,nan,0.0,0,0.0,17,2.4,270,36.7,38.2,0.00,0.00,0.00,0,99911.75,12.12,0.00
80.298004,8.156576,0.00,3,2016-09-18,13:08:33,180,nan,0.0,0,0.0,17,2.4,270,36.7,38.2,0.00,0.00,0.00,0,99911.25,12.12,0.00
80.298004,8.156589,0.00,3,2016-09-18,13:08:43,180,0.0,0.0,0,0.0,17,2.4,270,36.6,38.3,0.00,0.00,0.00,0,99911.50,12.12,0.00
80.298004,8.156586,0.00,3,2016-09-18,13:08:53,225,0.0,0.0,0,0.0,18,2.4,270,36.6,38.3,0.00,0.00,0.00,0,99914.50,12.15,0.00
80.297996,8.156580,0.00,3,2016-09-18,13:09:03,225,nan,0.0,0,0.0,19,2.4,270,36.6,38.3,0.00,0.00,0.00,0,99912.75,12.12,0.00
80.297981,8.156572,0.00,3,2016-09-18,13:09:13,180,nan,0.0,0,0.0,19,2.4,270,36.6,38.3,0.00,0.00,0.00,0,99910.25,12.10,0.00
80.297988,8.156561,0.00,3,2016-09-18,13:09:23,225,0.0,0.0,0,0.0,20,2.4,270,36.6,38.4,0.00,0.00,0.00,0,99915.00,12.13,0.00
80.298004,8.156558,0.00,3,2016-09-18,13:09:33,225,nan,0.0,0,0.0,20,2.4,270,36.6,38.4,0.00,0.00,0.00,0,99912.75,12.12,0.00
80.298004,8.156552,0.00,3,2016-09-18,13:09:43,225,nan,0.0,0,0.0,20,2.4,270,36.6,38.4,0.00,0.00,0.00,0,99913.00,12.12,0.00
80.298004,8.156557,0.00,3,2016-09-18,13:09:53,225,0.0,0.0,0,0.0,20,2.4,270,36.6,38.4,0.00,0.00,0.00,0,99912.50,12.12,0.00
80.298019,8.156559,0.00,3,2016-09-18,13:10:03,225,nan,0.0,0,0.0,20,2.4,270,36.5,38.4,0.00,0.00,0.00,0,99917.75,12.13,0.00
80.298034,8.156558,0.00,3,2016-09-18,13:10:13,225,nan,0.0,0,0.0,21,2.4,270,36.5,38.4,0.00,0.00,0.00,0,99915.50,12.10,0.00
80.298019,8.156566,0.00,3,2016-09-18,13:10:23,135,nan,0.0,0,0.0,20,2.4,270,36.5,38.4,0.00,0.00,0.00,0,99914.00,12.12,0.00
80.298011,8.156569,0.00,3,2016-09-18,13:10:33,180,nan,0.0,0,0.0,20,2.4,270,36.4,38.4,0.00,0.00,0.00,0,99914.25,12.13,0.00
80.298011,8.156558,0.00,3,2016-09-18,13:10:43,270,nan,0.0,0,0.0,21,2.4,270,36.4,38.4,0.00,0.00,0.00,0,99916.25,12.15,0.00
80.298004,8.156563,0.00,3,2016-09-18,13:10:53,135,0.0,0.0,0,0.0,20,2.4,270,36.4,38.5,0.00,0.00,0.00,0,99915.75,12.12,0.00
80.297988,8.156578,0.00,3,2016-09-18,13:11:03,135,nan,0.0,0,0.0,19,2.4,270,36.3,38.5,0.00,0.00,0.00,0,99918.50,12.13,0.00
80.297981,8.156586,0.00,3,2016-09-18,13:11:13,135,nan,0.0,0,0.0,19,2.4,270,36.2,38.5,0.00,0.00,0.00,0,99916.75,12.13,0.00
80.297988,8.156581,0.00,3,2016-09-18,13:11:23,180,nan,0.0,0,0.0,19,2.4,270,36.3,38.5,0.00,0.00,0.00,0,99917.50,12.15,0.00
