lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,203,nan,0.0,0,0.0,1,0.2,203,62.6,-999.0,0.28,0.28,0.28,1,0.00,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,315,nan,0.0,0,0.0,4,0.8,315,62.0,29.2,0.28,0.28,0.28,1,99961.25,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,6,1.0,225,61.2,29.4,0.28,0.28,0.28,1,99962.75,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,0,nan,0.0,0,0.0,6,1.0,225,60.4,29.7,0.28,0.28,0.28,1,99951.25,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,315,nan,0.0,0,0.0,8,1.0,225,59.4,30.1,0.28,0.28,0.28,1,99951.50,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,315,nan,0.0,0,0.0,11,1.0,225,58.5,30.3,0.28,0.28,0.28,1,99952.00,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,12,1.0,225,57.6,30.6,0.28,0.28,0.28,1,99937.50,12.12,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,13,1.0,225,56.9,30.8,0.28,0.28,0.28,1,99940.25,12.12,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,14,1.0,225,56.1,31.1,0.28,0.28,0.28,1,99940.25,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,135,nan,0.0,0,0.0,15,1.0,225,55.4,31.4,0.28,0.28,0.28,1,99943.75,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,270,nan,0.0,0,0.0,18,1.0,225,54.7,31.6,0.28,0.28,0.28,1,99947.00,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,0,nan,0.0,0,0.0,18,1.0,225,54.1,31.8,0.28,0.28,0.28,1,99942.00,12.15,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,18,1.0,225,53.5,32.1,0.28,0.28,0.28,1,99951.50,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,225,nan,0.0,0,0.0,17,1.0,225,53.0,32.2,0.28,0.28,0.28,1,99955.00,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,180,nan,0.0,0,0.0,17,1.0,225,52.5,32.4,0.28,0.28,0.28,1,99946.00,12.10,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,180,nan,0.0,0,0.0,18,1.0,225,51.9,32.6,0.28,0.28,0.28,1,99944.75,12.10,0.00
