lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2016-06-13,13:16:50,90,nan,0.0,0,0.0,0,0.2,90,74.4,-999.0,0.28,0.28,0.28,1,0.00,11.98,0.00
0.000000,0.000000,0.00,0,2016-06-13,13:16:59,90,nan,0.0,0,0.0,1,0.9,90,73.6,29.8,0.28,0.28,0.28,1,99931.50,11.96,0.00
0.000000,0.000000,0.00,0,2016-06-13,13:17:09,180,nan,0.0,0,0.0,3,0.9,90,72.6,30.1,0.28,0.28,0.28,1,99939.75,11.96,0.00
0.000000,0.000000,0.00,0,2016-06-13,13:17:20,180,nan,0.0,0,0.0,4,1.0,180,71.7,30.4,0.28,0.28,0.28,1,99933.25,11.96,0.00
0.000000,0.000000,0.00,0,2016-06-13,13:17:29,180,nan,0.0,0,0.0,6,1.0,180,70.9,30.6,0.28,0.28,0.28,1,99926.75,11.96,0.00
80.296867,8.156942,0.00,3,2016-06-13,13:17:39,135,nan,0.0,0,0.0,7,1.0,180,70.1,30.9,0.28,0.28,0.28,1,99928.00,11.96,0.00
80.296859,8.156931,0.00,3,2016-06-13,13:17:49,180,nan,0.0,0,0.0,8,1.0,180,69.3,31.1,0.28,0.28,0.28,1,99929.25,11.96,0.00
80.297988,8.156523,0.00,3,2016-06-13,13:17:59,180,0.0,0.0,0,0.0,10,1.0,180,68.6,31.4,0.28,0.28,0.28,1,99931.00,11.96,0.00
80.298019,8.156537,0.00,3,2016-06-13,13:18:09,180,nan,0.0,0,0.0,11,1.0,180,67.8,31.6,0.28,0.28,0.28,1,99934.00,11.96,0.00
80.298027,8.156521,0.00,3,2016-06-13,13:18:19,225,0.0,0.0,0,0.0,13,1.5,225,67.1,31.9,0.28,0.28,0.28,1,99934.50,11.98,0.00
80.298027,8.156516,0.00,3,2016-06-13,13:18:29,135,nan,0.0,0,0.0,14,1.5,225,66.4,32.1,0.28,0.28,0.28,1,99943.25,11.98,0.00
80.298034,8.156510,0.00,3,2016-06-13,13:18:39,135,nan,0.0,0,0.0,15,1.5,225,65.8,32.3,0.28,0.28,0.28,1,99947.00,11.98,0.00
80.298011,8.156532,0.00,3,2016-06-13,13:18:49,270,nan,0.0,0,0.0,17,1.5,225,65.3,32.5,0.28,0.28,0.28,1,99934.00,11.98,0.00
80.297966,8.156549,0.00,3,2016-06-13,13:18:59,180,nan,0.0,0,0.0,18,1.5,225,64.6,32.7,0.28,0.28,0.28,1,99934.50,11.98,0.00
80.297912,8.156580,0.00,3,2016-06-13,13:19:09,180,nan,0.0,0,0.0,18,1.5,225,64.1,32.9,0.28,0.28,0.28,1,99934.25,11.98,0.00
80.297882,8.156595,0.00,3,2016-06-13,13:19:19,180,0.0,0.0,0,0.0,18,1.5,225,63.5,33.1,0.28,0.28,0.28,1,99935.75,12.01,0.00
80.297897,8.156584,0.00,3,2016-06-13,13:19:29,225,nan,0.0,0,0.0,18,1.5,225,63.0,33.2,0.28,0.28,0.28,1,99936.50,12.01,0.00
80.297904,8.156590,0.00,3,2016-06-13,13:19:39,225,nan,0.0,0,0.0,19,1.5,225,62.5,33.4,0.28,0.28,0.28,1,99939.25,12.01,0.00
80.297897,8.156596,0.00,3,2016-06-13,13:19:49,225,nan,0.0,0,0.0,19,1.5,225,62.0,33.6,0.28,0.28,0.28,1,99944.50,12.01,0.00
80.297904,8.156588,0.00,3,2016-06-13,13:19:59,180,nan,0.0,0,0.1,19,1.5,225,61.6,33.7,0.28,0.28,0.28,1,99951.50,12.01,0.00
80.297920,8.156589,0.00,3,2016-06-13,13:20:09,158,nan,0.0,0,0.1,19,1.5,225,61.2,33.9,0.28,0.28,0.28,1,99945.25,12.03,0.00
80.297950,8.156580,0.00,3,2016-06-13,13:20:19,180,nan,0.0,0,0.1,18,1.5,225,60.8,34.1,0.28,0.28,0.28,1,99938.00,12.01,0.00
80.297958,8.156556,0.00,3,2016-06-13,13:20:29,180,nan,0.0,0,0.1,19,1.5,225,60.4,34.2,0.28,0.28,0.28,1,99942.50,12.03,0.00
80.297927,8.156567,0.00,3,2016-06-13,13:20:39,180,nan,0.0,0,0.1,19,1.5,225,60.1,34.3,0.28,0.28,0.28,1,99944.25,12.03,0.00
80.297912,8.156586,0.00,3,2016-06-13,13:20:49,180,0.0,0.0,0,0.1,18,1.5,225,59.7,34.5,0.28,0.28,0.28,1,99945.50,12.05,0.00
80.297935,8.156587,0.00,3,2016-06-13,13:20:59,180,nan,0.0,0,0.1,18,1.5,225,59.5,34.6,0.28,0.28,0.28,1,99944.50,12.03,0.00
80.297943,8.156599,0.00,3,2016-06-13,13:21:09,203,nan,0.0,0,0.1,19,1.5,225,59.2,34.7,0.28,0.28,0.28,1,99941.75,12.03,0.00
80.297935,8.156605,0.00,3,2016-06-13,13:21:19,225,0.0,0.0,0,0.1,19,1.5,225,59.0,34.7,0.28,0.28,0.28,1,99949.75,12.05,0.00
80.297912,8.156612,0.00,3,2016-06-13,13:21:29,225,nan,0.0,0,0.0,19,1.5,225,58.8,34.9,0.28,0.28,0.28,1,99949.75,12.05,0.00
80.297897,8.156612,0.00,3,2016-06-13,13:21:39,225,0.0,0.0,0,0.0,19,1.5,225,58.6,34.9,0.28,0.28,0.00,0,99953.25,12.05,0.00
80.297912,8.156602,0.00,3,2016-06-13,13:21:49,68,nan,0.0,0,0.0,18,1.5,225,58.4,35.0,0.28,0.28,0.00,0,99952.00,12.05,0.00
80.297912,8.156586,0.00,3,2016-06-13,13:21:59,180,nan,0.0,0,0.0,18,1.5,225,58.2,35.1,0.28,0.28,0.00,0,99957.50,12.08,0.00
80.297950,8.156551,0.00,3,2016-06-13,13:22:09,180,0.0,0.0,0,0.0,18,1.5,225,58.1,35.2,0.28,0.28,0.00,0,99955.75,12.08,0.00
80.297966,8.156547,0.00,3,2016-06-13,13:22:19,180,0.0,0.0,0,0.0,18,1.5,225,57.9,35.2,0.28,0.28,0.00,0,99951.50,12.05,0.00
80.297958,8.156558,0.00,3,2016-06-13,13:22:29,180,0.0,0.0,0,0.0,18,1.5,225,57.8,35.3,0.28,0.28,0.00,0,99948.75,12.05,0.00
80.297904,8.156585,0.00,3,2016-06-13,13:22:39,225,nan,0.0,0,0.0,18,1.5,225,57.6,35.4,0.28,0.28,0.00,0,99953.25,12.08,0.00
80.297904,8.156579,0.00,3,2016-06-13,13:22:49,180,nan,0.0,0,0.0,18,1.5,225,57.4,35.4,0.28,0.28,0.00,0,99953.50,12.05,0.00
80.297889,8.156580,0.00,3,2016-06-13,13:22:59,180,0.0,0.0,0,0.0,18,1.5,225,57.2,35.5,0.28,0.28,0.00,0,99954.25,12.05,0.00
80.297920,8.156565,0.00,3,2016-06-13,13:23:09,180,nan,0.0,0,0.0,18,1.5,225,57.0,35.6,0.28,0.28,0.00,0,99956.00,12.08,0.00
80.297927,8.156560,0.00,3,2016-06-13,13:23:19,180,nan,0.0,0,0.0,18,1.5,225,56.9,35.6,0.28,0.28,0.00,0,99951.00,12.08,0.00
80.297935,8.156559,0.00,3,2016-06-13,13:23:29,180,nan,0.0,0,0.0,17,1.5,225,56.7,35.7,0.28,0.28,0.00,0,99954.00,12.08,0.00
80.297927,8.156569,0.00,3,2016-06-13,13:23:39,180,nan,0.0,0,0.0,17,1.5,225,56.6,35.7,0.28,0.28,0.00,0,99953.75,12.08,0.00
80.297912,8.156601,0.00,3,2016-06-13,13:23:49,225,nan,0.0,0,0.0,18,1.5,225,56.4,35.8,0.28,0.28,0.00,0,99951.25,12.08,0.00
80.297912,8.156620,0.00,3,2016-06-13,13:23:59,180,nan,0.0,0,0.0,18,1.5,225,56.3,35.9,0.28,0.28,0.00,0,99954.00,12.08,0.00
80.297927,8.156604,0.00,3,2016-06-13,13:24:09,225,nan,0.0,0,0.0,19,1.5,225,56.2,35.9,0.28,0.28,0.00,0,99952.25,12.08,0.00
80.297958,8.156589,0.00,3,2016-06-13,13:24:19,270,nan,0.0,0,0.0,19,1.5,225,56.0,36.0,0.28,0.28,0.00,0,99953.75,12.08,0.00
80.297973,8.156586,0.00,3,2016-06-13,13:24:29,248,nan,0.0,0,0.0,20,1.5,225,56.0,36.1,0.28,0.28,0.00,0,99945.00,12.08,0.00
80.297943,8.156604,0.00,3,2016-06-13,13:24:39,203,0.0,0.0,0,0.0,20,1.5,225,55.8,36.1,0.28,0.28,0.00,0,99941.75,12.08,0.00
80.297943,8.156610,0.00,3,2016-06-13,13:24:49,203,0.0,0.0,0,0.1,20,2.0,203,55.7,36.2,0.28,0.28,0.00,0,99947.75,12.10,0.00
80.297958,8.156601,0.00,3,2016-06-13,13:24:59,158,nan,0.0,0,0.1,20,2.0,203,55.6,36.2,0.28,0.28,0.00,0,99943.50,12.08,0.00
80.297981,8.156582,0.00,3,2016-06-13,13:25:09,135,nan,0.0,0,0.1,19,2.0,203,55.4,36.2,0.28,0.28,0.00,0,99944.50,12.08,0.00
80.297996,8.156578,0.00,3,2016-06-13,13:25:19,135,nan,0.0,0,0.1,19,2.0,203,55.3,36.3,0.28,0.28,0.00,0,99946.25,12.08,0.00
80.298004,8.156581,0.00,3,2016-06-13,13:25:29,180,nan,0.0,0,0.1,19,2.0,203,55.2,36.4,0.28,0.28,0.00,0,99945.25,12.08,0.00
