lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,248,nan,0.0,0,0.0,2,0.1,248,48.7,-999.0,0.28,0.28,0.28,1,0.00,12.02,0.00
0.000000,0.000000,0.00,0,2000-00-00,00:00:00,180,nan,0.0,0,0.0,3,0.5,180,47.9,31.2,0.28,0.28,0.28,1,99757.75,12.02,0.00
0.000000,0.000000,99.00,0,2000-00-00,12:45:43,180,nan,0.0,0,0.0,5,0.9,180,47.2,31.4,0.28,0.28,0.28,1,99751.00,12.02,0.00
0.000000,0.000000,99.00,0,2000-00-00,12:45:43,180,nan,0.0,0,0.0,6,0.9,180,46.6,31.7,0.28,0.28,0.28,1,99749.00,12.02,0.00
0.000000,0.000000,99.00,0,2000-00-00,12:45:43,180,nan,0.0,0,0.0,8,1.0,180,45.9,32.0,0.28,0.28,0.28,1,99753.25,12.01,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.0,9,1.0,180,45.4,32.3,0.28,0.28,0.28,1,99754.50,12.02,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,0,nan,0.0,0,0.0,9,1.1,0,44.7,32.6,0.28,0.28,0.28,1,99758.25,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,135,nan,0.0,0,0.0,10,1.3,135,43.9,32.9,0.28,0.28,0.28,1,99762.00,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.0,12,1.3,135,43.3,33.2,0.28,0.28,0.28,1,99754.25,12.01,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,135,nan,0.0,0,0.0,13,2.2,135,42.7,33.5,0.28,0.28,0.28,1,99758.50,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,135,nan,0.0,0,0.0,14,2.2,135,42.0,33.7,0.28,0.28,0.28,1,99758.25,12.03,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.1,15,2.2,135,41.5,34.1,0.28,0.28,0.28,1,99764.00,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,0.0,0.0,0,0.1,15,2.2,135,40.9,34.2,0.28,0.28,0.28,1,99763.50,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,0.0,0.0,0,0.1,15,2.2,135,40.4,34.6,0.28,0.28,0.28,1,99768.00,12.03,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.1,15,2.2,135,40.0,34.8,0.28,0.28,0.28,1,99760.50,12.01,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,158,nan,0.0,0,0.1,15,2.2,135,39.5,35.0,0.28,0.28,0.28,1,99764.25,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.1,15,2.2,135,39.1,35.2,0.28,0.28,0.28,1,99754.50,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.1,15,2.2,135,38.7,35.4,0.28,0.28,0.28,1,99750.00,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.1,16,2.2,135,38.4,35.7,0.28,0.28,0.28,1,99745.50,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.1,17,2.2,135,38.0,35.8,0.28,0.28,0.28,1,99741.75,12.03,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,90,nan,0.0,0,0.1,16,2.2,135,37.8,36.0,0.28,0.28,0.28,1,99750.50,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,225,nan,0.0,0,0.1,17,2.2,135,37.5,36.2,0.28,0.28,0.28,1,99754.25,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,315,nan,0.0,0,0.1,18,2.2,135,37.3,36.3,0.28,0.28,0.28,1,99756.00,12.03,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,135,nan,0.0,0,0.1,18,2.2,135,37.1,36.4,0.28,0.28,0.28,1,99751.00,12.05,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,nan,0.0,0,0.1,18,2.2,135,36.9,36.6,0.28,0.28,0.28,1,99748.75,12.08,0.00
0.000000,0.000000,99.00,0,2016-10-06,12:46:15,180,0.0,0.0,0,0.1,18,2.2,135,36.6,36.6,0.28,0.28,0.28,1,99752.75,12.03,0.00
