lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,3,2016-11-28,12:42:08,90,nan,0.0,0,0.0,163,0.0,0,53.0,-999.0,0.28,0.28,0.00,1,0.00,12.12,0.00
0.000000,0.000000,0.00,3,2016-11-28,12:42:18,90,nan,0.0,0,0.0,163,0.0,0,52.2,28.5,0.28,0.28,0.00,1,99961.25,12.10,0.00
0.000000,0.000000,0.00,3,2016-11-28,12:42:28,90,nan,0.0,0,0.0,164,0.0,0,51.5,28.7,0.28,0.28,0.00,1,99966.50,12.10,0.00
0.000000,0.000000,0.00,4,2016-11-28,12:42:38,90,nan,0.0,0,0.0,165,0.0,0,50.7,29.1,0.28,0.28,0.00,1,99967.75,12.12,0.00
0.000000,0.000000,0.00,4,2016-11-28,12:42:48,90,0.0,0.0,0,0.0,166,0.0,0,50.0,29.3,0.28,0.28,0.00,1,99975.25,12.10,0.00
80.297386,8.155119,0.00,4,2016-11-28,12:42:58,90,0.0,0.0,0,0.0,57,0.0,0,49.4,29.6,0.28,0.28,0.00,1,99979.00,12.12,0.00
80.298011,8.156606,0.00,4,2016-11-28,12:43:08,90,0.0,0.0,0,0.0,92,0.0,0,48.8,29.9,0.28,0.28,0.00,1,99958.25,12.10,0.00
80.298019,8.156596,0.00,4,2016-11-28,12:43:18,90,0.0,0.0,0,0.0,497,0.0,0,48.2,30.1,0.28,0.28,0.00,1,99962.25,12.10,0.00
80.298019,8.156585,0.00,4,2016-11-28,12:43:28,90,0.0,0.0,0,0.0,75,0.0,0,47.6,30.4,0.28,0.28,0.00,1,99962.00,12.12,0.00
80.298011,8.156586,0.00,4,2016-11-28,12:43:38,90,0.0,0.0,0,0.0,129,0.0,0,47.1,30.6,0.28,0.28,0.00,1,99947.25,12.12,0.00
80.298004,8.156572,0.00,4,2016-11-28,12:43:48,90,nan,0.0,0,0.0,129,0.0,0,46.5,30.8,0.28,0.28,0.00,1,99949.25,12.12,0.00
80.298011,8.156563,0.00,4,2016-11-28,12:43:58,90,nan,0.0,0,0.0,130,0.0,0,46.1,31.0,0.28,0.28,0.00,1,99952.25,12.12,0.00
80.298011,8.156559,0.00,4,2016-11-28,12:44:08,90,nan,0.0,0,0.0,130,0.0,0,45.6,31.2,0.28,0.28,0.00,1,99955.00,12.10,0.00
80.298019,8.156572,0.00,4,2016-11-28,12:44:18,90,0.0,0.0,0,0.0,505,0.0,0,45.2,31.4,0.28,0.28,0.00,1,99954.00,12.12,0.00
80.298019,8.156574,0.00,4,2016-11-28,12:44:28,90,0.0,0.0,0,0.0,505,0.0,0,44.9,31.6,0.28,0.28,0.00,1,99953.00,12.10,0.00
80.298019,8.156564,0.00,4,2016-11-28,12:44:38,90,nan,0.0,0,0.0,505,0.0,0,44.5,31.7,0.28,0.28,0.00,1,99956.25,12.12,0.00
