lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2017-01-13,13:01:28,45,nan,0.0,0,0.0,0,0.1,45,38.1,-999.0,0.28,0.28,0.28,1,0.00,12.10,0.00
0.000000,0.000000,0.00,0,2017-01-13,13:01:38,45,nan,0.0,0,0.0,0,0.3,45,37.6,27.6,0.28,0.28,0.28,1,99918.00,12.12,0.00
0.000000,0.000000,0.00,0,2017-01-13,13:01:48,45,nan,0.0,0,0.0,1,0.3,45,37.0,27.9,0.28,0.28,0.28,1,99916.25,12.07,0.00
0.000000,0.000000,0.00,0,2017-01-13,13:01:57,45,nan,0.0,0,0.0,1,0.3,45,36.5,28.1,0.28,0.28,0.28,1,99909.00,12.12,0.00
80.296546,8.157469,0.00,3,2017-01-13,13:02:08,45,0.0,0.0,0,0.0,1,0.3,45,35.9,28.4,0.28,0.28,0.28,1,99910.75,12.07,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:09,45,nan,0.0,0,0.0,2,0.3,45,35.4,28.7,0.28,0.28,0.28,1,99904.00,12.10,0.00
80.296539,8.157469,0.00,0,2017-01-13,13:02:27,45,nan,0.0,0,0.0,2,0.3,45,35.0,28.9,0.28,0.28,0.28,1,99913.75,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:38,45,nan,0.0,0,0.0,3,0.3,45,34.5,29.2,0.28,0.28,0.28,1,99915.75,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,nan,0.0,0,0.0,3,0.6,90,34.1,29.4,0.28,0.28,0.28,1,99909.25,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,nan,0.0,0,0.0,4,0.6,90,33.7,29.7,0.28,0.28,0.28,1,99901.50,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,0.0,0.0,0,0.0,5,0.6,90,33.3,29.9,0.28,0.28,0.28,1,99905.75,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,45,nan,0.0,0,0.0,5,0.6,90,32.9,30.1,0.28,0.28,0.28,1,99900.50,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,0,nan,0.0,0,0.0,5,0.7,0,32.6,30.3,0.28,0.28,0.28,1,99887.75,12.07,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,nan,0.0,0,0.0,5,0.8,90,32.2,30.5,0.28,0.28,0.28,1,99887.25,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,0.0,0.0,0,0.0,6,0.8,90,31.9,30.7,0.28,0.28,0.28,1,99890.00,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,0.0,0.0,0,0.0,6,0.8,90,31.6,30.9,0.28,0.28,0.28,1,99892.25,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,nan,0.0,0,0.0,6,0.8,90,31.3,31.1,0.28,0.28,0.28,1,99895.50,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,nan,0.0,0,0.0,7,0.8,90,31.0,31.3,0.28,0.28,0.28,1,99895.75,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,nan,0.0,0,0.0,7,0.8,90,30.7,31.4,0.28,0.28,0.28,1,99892.75,12.10,0.00
80.296539,8.157469,0.00,3,2017-01-13,13:02:47,90,0.0,0.0,0,0.0,7,0.8,90,30.5,31.6,0.28,0.28,0.28,1,99891.75,12.10,0.00
