lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2016-11-11,12:36:02,315,nan,0.0,0,0.0,126,0.0,0,46.0,-999.0,0.28,0.28,0.00,1,0.00,12.07,0.00
0.000000,0.000000,0.00,0,2016-11-11,12:36:13,203,nan,0.0,0,0.0,197,0.0,0,45.3,30.9,0.28,0.28,0.00,1,99889.00,12.07,0.00
0.000000,0.000000,0.00,0,2016-11-11,12:36:22,180,nan,0.0,0,0.0,466,0.0,0,44.7,31.1,0.28,0.28,0.00,1,99892.25,12.08,0.00
80.297996,8.156684,0.00,0,2016-11-11,12:36:33,135,nan,0.0,0,0.0,363,0.0,0,44.0,31.4,0.28,0.28,0.00,1,99895.75,12.07,0.00
80.298042,8.156660,0.00,0,2016-11-11,12:36:43,135,0.0,0.0,0,0.0,531,0.0,0,43.4,31.7,0.28,0.28,0.00,1,99899.25,12.10,0.00
80.297996,8.156644,0.00,0,2016-11-11,12:36:53,135,nan,0.0,0,0.0,532,0.0,0,42.8,32.0,0.28,0.28,0.00,1,99906.75,12.10,0.00
80.297996,8.156652,0.00,0,2016-11-11,12:37:03,135,nan,0.0,0,0.0,533,0.0,0,42.2,32.2,0.28,0.28,0.00,1,99896.00,12.07,0.00
80.297981,8.156568,0.00,0,2016-11-11,12:37:12,135,nan,0.0,0,0.0,926,0.0,0,41.8,32.5,0.28,0.28,0.00,1,99895.25,12.07,0.00
80.297996,8.156581,0.00,0,2016-11-11,12:37:22,135,nan,0.0,0,0.0,927,0.0,0,41.3,32.7,0.28,0.28,0.00,1,99893.75,12.05,0.00
80.298004,8.156566,0.00,0,2016-11-11,12:37:32,135,nan,0.0,0,0.0,584,0.0,0,40.8,33.0,0.28,0.28,0.00,1,99897.00,12.05,0.00
80.298027,8.156558,0.00,0,2016-11-11,12:37:43,135,nan,0.0,0,0.0,494,0.0,0,40.3,33.2,0.28,0.28,0.00,1,99900.50,12.05,0.00
80.298042,8.156553,0.00,0,2016-11-11,12:37:52,135,0.0,0.0,0,0.0,496,0.0,0,39.8,33.4,0.28,0.28,0.00,1,99906.50,12.05,0.00
80.298057,8.156550,0.00,0,2016-11-11,12:38:02,135,nan,0.0,0,0.0,494,0.0,0,39.4,33.7,0.28,0.28,0.00,1,99905.50,12.05,0.00
80.298080,8.156543,0.00,0,2016-11-11,12:38:12,135,nan,0.0,0,0.0,871,0.0,0,38.9,33.9,0.28,0.28,0.00,1,99899.00,12.05,0.00
80.298065,8.156538,0.00,0,2016-11-11,12:38:22,135,nan,0.0,0,0.0,870,0.0,0,38.5,34.1,0.28,0.28,0.00,1,99904.75,12.08,0.00
80.298034,8.156541,0.00,0,2016-11-11,12:38:32,135,nan,0.0,0,0.0,507,0.0,0,38.1,34.3,0.28,0.28,0.00,1,99900.50,12.08,0.00
80.297935,8.156551,0.00,0,2016-11-11,12:38:40,90,nan,0.0,0,0.0,737,0.0,0,37.8,34.5,0.28,0.28,0.00,1,99903.00,12.05,0.00
80.297904,8.156552,0.00,0,2016-11-11,12:38:50,90,nan,0.0,0,0.0,841,0.0,0,37.4,34.7,0.28,0.28,0.00,1,99907.25,12.05,0.00
80.297912,8.156547,0.00,0,2016-11-11,12:39:00,180,nan,0.0,0,0.0,841,0.0,0,37.1,34.9,0.28,0.28,0.00,1,99912.75,12.08,0.00
80.297912,8.156539,0.00,0,2016-11-11,12:39:10,90,0.0,0.0,0,0.0,766,0.0,0,36.8,35.1,0.28,0.28,0.00,1,99904.50,12.08,0.00
80.297904,8.156531,0.00,0,2016-11-11,12:39:20,90,nan,0.0,0,0.0,765,0.0,0,36.5,35.2,0.28,0.28,0.00,1,99909.25,12.05,0.00
80.297889,8.156527,0.00,0,2016-11-11,12:39:30,45,nan,0.0,0,0.0,764,0.0,0,36.2,35.4,0.28,0.28,0.00,1,99905.50,12.05,0.00
80.297897,8.156522,0.00,0,2016-11-11,12:39:40,0,nan,0.0,0,0.0,1180,0.0,0,35.9,35.6,0.28,0.28,0.00,1,99909.00,12.05,0.00
80.297897,8.156526,0.00,0,2016-11-11,12:39:50,315,nan,0.0,0,0.0,1181,0.0,0,35.6,35.7,0.28,0.28,0.00,1,99905.25,12.05,0.00
80.297920,8.156531,0.00,0,2016-11-11,12:40:00,135,nan,0.0,0,0.0,1181,0.0,0,35.4,35.9,0.28,0.28,0.00,0,99900.25,12.08,0.00
80.297950,8.156537,0.00,0,2016-11-11,12:40:10,225,0.0,0.0,0,0.0,1182,0.5,225,35.2,36.1,0.28,0.28,0.00,0,99894.75,12.08,0.00
80.297966,8.156546,0.00,0,2016-11-11,12:40:20,225,nan,0.0,0,0.0,1183,0.6,225,34.9,36.2,0.28,0.28,0.00,0,99890.75,12.08,0.00
80.297981,8.156556,0.00,0,2016-11-11,12:40:30,180,nan,0.0,0,0.0,1183,0.8,180,34.7,36.4,0.28,0.28,0.00,0,99888.25,12.08,0.00
80.297988,8.156564,0.00,0,2016-11-11,12:40:40,135,nan,0.0,0,0.0,1184,0.8,180,34.5,36.5,0.28,0.28,0.00,0,99888.75,12.08,0.00
