lon,lat,altitude,sats,date,GMTtime,winddir,windspeedms,windgustms,windspdms_avg2m,winddir_avg2m,windgustms_10m,windgustdir_10m,humidity,tempc,raindailymm,rainhourmm,rain5mmm,rainindicate,pressure,batt_lvl,light_lvl
0.000000,0.000000,0.00,0,2051-40-01,00:00:01,90,0.0,0.0,0,0.0,0,0.0,0,83.6,-999.0,0.00,0.00,0.00,0,0.00,12.01,0.00
0.000000,0.000000,0.00,0,2051-40-01,00:00:01,90,nan,0.0,0,0.0,1,0.0,0,82.5,28.6,0.00,0.00,0.00,0,99683.50,12.01,0.00
0.000000,0.000000,0.00,0,2051-40-01,00:00:01,90,nan,0.0,0,0.0,2,0.0,0,81.4,28.8,0.00,0.00,0.00,0,99683.00,12.01,0.00
0.000000,0.000000,0.00,0,2051-40-01,00:00:01,90,nan,0.0,0,0.0,3,0.0,0,80.3,29.1,0.00,0.00,0.00,0,99685.25,12.03,0.00
0.000000,0.000000,0.00,0,2051-40-01,00:00:01,90,nan,0.0,0,0.0,3,0.0,0,79.3,29.4,0.00,0.00,0.00,0,99673.75,12.03,0.00
0.000000,0.000000,0.00,0,2051-40-01,00:00:01,90,nan,0.0,0,0.0,4,0.0,0,78.4,29.7,0.00,0.00,0.00,0,99675.00,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-14,13:02:18,90,nan,0.0,0,0.0,5,0.0,0,77.4,29.9,0.00,0.00,0.00,0,99679.25,12.01,0.00
0.000000,0.000000,0.00,0,2016-05-14,13:02:28,90,nan,0.0,0,0.0,6,0.0,0,76.5,30.2,0.00,0.00,0.00,0,99679.25,12.01,0.00
80.297935,8.156787,0.00,0,2016-05-14,13:02:38,90,nan,0.0,0,0.0,6,0.0,0,75.6,30.4,0.00,0.00,0.00,0,99676.00,12.01,0.00
80.297935,8.156793,0.00,0,2016-05-14,13:02:48,90,nan,0.0,0,0.0,7,0.0,0,74.8,30.6,0.00,0.00,0.00,0,99679.75,12.03,0.00
80.297935,8.156788,0.00,0,2016-05-14,13:02:58,90,0.0,0.0,0,0.0,8,0.0,0,74.2,30.8,0.00,0.00,0.00,0,99684.25,12.03,0.00
80.297996,8.156579,0.00,4,2016-05-14,13:03:08,90,nan,0.0,0,0.0,9,0.0,0,73.5,31.1,0.00,0.00,0.00,0,99687.00,12.03,0.00
80.297996,8.156587,0.00,4,2016-05-14,13:03:18,90,0.0,0.0,0,0.0,9,0.0,0,72.8,31.2,0.00,0.00,0.00,0,99673.25,12.03,0.00
80.297996,8.156582,0.00,4,2016-05-14,13:03:28,90,nan,0.0,0,0.0,9,0.0,0,72.2,31.4,0.00,0.00,0.00,0,99675.00,12.01,0.00
80.297973,8.156587,0.00,4,2016-05-14,13:03:38,90,0.0,0.0,0,0.0,9,0.0,0,71.6,31.6,0.00,0.00,0.00,0,99675.25,11.99,0.00
80.297958,8.156595,0.00,4,2016-05-14,13:03:48,90,nan,0.0,0,0.0,9,0.0,0,71.0,31.8,0.00,0.00,0.00,0,99677.75,12.03,0.00
80.297958,8.156604,0.00,4,2016-05-14,13:03:58,90,nan,0.0,0,0.0,9,0.0,0,70.5,32.0,0.00,0.00,0.00,0,99682.50,12.03,0.00
80.297958,8.156597,0.00,4,2016-05-14,13:04:08,90,0.0,0.0,0,0.0,9,0.0,0,69.9,32.2,0.00,0.00,0.00,0,99683.25,12.04,0.00
80.297973,8.156579,0.00,4,2016-05-14,13:04:18,90,nan,0.0,0,0.0,9,0.0,0,69.3,32.3,0.00,0.00,0.00,0,99687.00,12.05,0.00
80.297973,8.156585,0.00,4,2016-05-14,13:04:28,90,nan,0.0,0,0.0,9,0.0,0,68.9,32.5,0.00,0.00,0.00,0,99690.50,12.04,0.00
80.297966,8.156603,0.00,4,2016-05-14,13:04:38,90,nan,0.0,0,0.0,9,0.0,0,68.4,32.6,0.00,0.00,0.00,0,99691.50,12.05,0.00
80.297950,8.156620,0.00,4,2016-05-14,13:04:48,90,nan,0.0,0,0.0,9,0.0,0,68.0,32.7,0.00,0.00,0.00,0,99680.50,12.05,0.00
80.297943,8.156612,0.00,4,2016-05-14,13:04:58,90,0.0,0.0,0,0.0,9,0.0,0,67.6,32.9,0.00,0.00,0.00,0,99680.50,12.04,0.00
80.297950,8.156588,0.00,4,2016-05-14,13:05:08,90,nan,0.0,0,0.0,9,0.0,0,67.2,33.1,0.00,0.00,0.00,0,99684.50,12.04,0.00
80.297966,8.156572,0.00,4,2016-05-14,13:05:18,90,nan,0.0,0,0.0,9,0.0,0,66.9,33.1,0.00,0.00,0.00,0,99686.00,12.01,0.00
80.297981,8.156561,0.00,4,2016-05-14,13:05:28,90,nan,0.0,0,0.0,9,0.0,0,66.5,33.3,0.00,0.00,0.00,0,99688.25,12.04,0.00
80.297966,8.156587,0.00,4,2016-05-14,13:05:38,90,nan,0.0,0,0.0,9,0.0,0,66.1,33.4,0.00,0.00,0.00,0,99688.50,12.04,0.00
80.297927,8.156638,0.00,4,2016-05-14,13:05:48,90,nan,0.0,0,0.0,9,0.0,0,65.8,33.6,0.00,0.00,0.00,0,99691.75,12.08,0.00
80.297943,8.156602,0.00,4,2016-05-14,13:05:58,90,nan,0.0,0,0.0,9,0.0,0,65.4,33.6,0.00,0.00,0.00,0,99691.00,12.05,0.00
80.297966,8.156599,0.00,4,2016-05-14,13:06:08,90,nan,0.0,0,0.0,9,0.0,0,65.1,33.7,0.00,0.00,0.00,0,99698.50,12.08,0.00
80.297981,8.156591,0.00,4,2016-05-14,13:06:18,90,nan,0.0,0,0.0,9,0.0,0,64.9,33.9,0.00,0.00,0.00,0,99702.25,12.05,0.00
80.297981,8.156583,0.00,4,2016-05-14,13:06:28,90,nan,0.0,0,0.0,9,0.0,0,64.7,33.9,0.00,0.00,0.00,0,99699.50,12.08,0.00
80.297988,8.156574,0.00,4,2016-05-14,13:06:38,90,nan,0.0,0,0.0,9,0.0,0,64.4,34.1,0.00,0.00,0.00,0,99700.00,12.06,0.00
80.297988,8.156565,0.00,4,2016-05-14,13:06:48,90,nan,0.0,0,0.0,9,0.0,0,64.2,34.1,0.00,0.00,0.00,0,99697.25,12.08,0.00
80.297981,8.156577,0.00,4,2016-05-14,13:06:58,90,nan,0.0,0,0.0,9,0.0,0,64.1,34.2,0.00,0.00,0.00,0,99699.50,12.08,0.00
80.297973,8.156570,0.00,4,2016-05-14,13:07:08,90,0.0,0.0,0,0.0,9,0.0,0,63.9,34.2,0.00,0.00,0.00,0,99699.00,12.08,0.00
80.297973,8.156551,0.00,4,2016-05-14,13:07:18,90,0.0,0.0,0,0.0,9,0.0,0,63.7,34.3,0.00,0.00,0.00,0,99698.75,12.04,0.00
80.297973,8.156537,0.00,4,2016-05-14,13:07:28,90,nan,0.0,0,0.0,9,0.0,0,63.5,34.4,0.00,0.00,0.00,0,99698.75,12.05,0.00
80.297981,8.156530,0.00,4,2016-05-14,13:07:38,90,nan,0.0,0,0.0,9,0.0,0,63.2,34.5,0.00,0.00,0.00,0,99697.00,12.06,0.00
80.297981,8.156533,0.00,4,2016-05-14,13:07:48,90,0.0,0.0,0,0.0,9,0.0,0,63.0,34.6,0.00,0.00,0.00,0,99697.00,12.06,0.00
80.297981,8.156531,0.00,4,2016-05-14,13:07:58,90,nan,0.0,0,0.0,9,0.0,0,62.8,34.6,0.00,0.00,0.00,0,99695.75,12.06,0.00
80.297988,8.156538,0.00,4,2016-05-14,13:08:08,90,0.0,0.0,0,0.0,9,0.0,0,62.6,34.7,0.00,0.00,0.00,0,99698.75,12.06,0.00
80.297981,8.156550,0.00,4,2016-05-14,13:08:18,90,0.0,0.0,0,0.0,9,0.0,0,62.3,34.8,0.00,0.00,0.00,0,99697.00,12.09,0.00
80.297981,8.156542,0.00,4,2016-05-14,13:08:28,90,0.0,0.0,0,0.0,9,0.0,0,62.1,34.9,0.00,0.00,0.00,0,99691.25,12.06,0.00
80.297973,8.156539,0.00,4,2016-05-14,13:08:38,90,nan,0.0,0,0.0,9,0.0,0,61.7,35.0,0.00,0.00,0.00,0,99691.25,12.08,0.00
80.297981,8.156530,0.00,4,2016-05-14,13:08:48,90,0.0,0.0,0,0.0,9,0.0,0,61.5,35.1,0.00,0.00,0.00,0,99687.25,12.08,0.00
80.297981,8.156526,0.00,4,2016-05-14,13:08:58,90,0.0,0.0,0,0.0,9,0.0,0,61.3,35.2,0.00,0.00,0.00,0,99690.25,12.08,0.00
80.297981,8.156513,0.00,4,2016-05-14,13:09:08,90,nan,0.0,0,0.0,9,0.0,0,61.0,35.2,0.00,0.00,0.00,0,99689.50,12.08,0.00
80.297988,8.156498,0.00,4,2016-05-14,13:09:18,90,nan,0.0,0,0.0,9,0.0,0,60.9,35.3,0.00,0.00,0.00,0,99679.75,12.10,0.00
80.298004,8.156493,0.00,4,2016-05-14,13:09:28,90,0.0,0.0,0,0.0,9,0.0,0,60.8,35.4,0.00,0.00,0.00,0,99679.25,12.10,0.00
80.298019,8.156491,0.00,4,2016-05-14,13:09:38,90,nan,0.0,0,0.0,9,0.0,0,60.6,35.4,0.00,0.00,0.00,0,99682.50,12.10,0.00
80.298027,8.156493,0.00,4,2016-05-14,13:09:48,90,nan,0.0,0,0.0,9,0.0,0,60.5,35.5,0.00,0.00,0.00,0,99683.00,12.10,0.00
80.298027,8.156492,0.00,4,2016-05-14,13:09:58,90,0.0,0.0,0,0.0,9,0.0,0,60.4,35.6,0.00,0.00,0.00,0,99685.25,12.10,0.00
80.298027,8.156489,0.00,4,2016-05-14,13:10:08,90,nan,0.0,0,0.0,9,0.0,0,60.4,35.6,0.00,0.00,0.00,0,99689.75,12.13,0.00
80.298034,8.156483,0.00,4,2016-05-14,13:10:18,90,nan,0.0,0,0.0,9,0.0,0,60.3,35.6,0.00,0.00,0.00,0,99690.75,12.10,0.00
80.298042,8.156479,0.00,4,2016-05-14,13:10:28,90,0.0,0.0,0,0.0,9,0.0,0,60.2,35.6,0.00,0.00,0.00,0,99689.25,12.13,0.00
80.298042,8.156480,0.00,4,2016-05-14,13:10:38,90,nan,0.0,0,0.0,9,0.0,0,60.1,35.7,0.00,0.00,0.00,0,99691.50,12.10,0.00
80.298042,8.156483,0.00,4,2016-05-14,13:10:47,90,nan,0.0,0,0.0,9,0.0,0,60.0,35.7,0.00,0.00,0.00,0,99692.75,12.10,0.00
