
80.455139,8.182168,125.40,8,2017-08-11,04:25:01,225,4.4,6.1,270,3.8,219,5.1,270,73.5,32.5,0.000,0.254,0,0.000,99796.50,4.11,0.15,
80.455139,8.182172,124.00,7,2017-08-11,04:30:00,225,5.1,6.1,270,3.6,223,5.2,180,74.7,32.5,1.270,1.524,1,1.270,99831.25,4.11,0.23,
80.455123,8.182190,121.90,9,2017-08-11,04:35:00,270,5.7,6.1,270,3.2,222,6.0,225,72.6,32.9,1.270,1.524,0,0.000,99826.50,4.12,0.24,
80.455116,8.182189,121.40,9,2017-08-11,04:40:00,225,0.0,6.1,270,2.9,216,5.5,270,72.8,33.1,1.270,1.524,0,0.000,99817.50,4.12,0.14,
80.455123,8.182192,120.70,9,2017-08-11,04:45:01,225,2.8,6.1,270,3.2,234,5.1,180,70.6,33.0,1.270,1.524,0,0.000,99811.25,4.13,0.12,
80.455116,8.182188,125.70,9,2017-08-11,04:50:01,225,0.0,6.1,270,3.1,237,4.8,225,71.5,32.6,1.270,1.524,0,0.000,99802.75,4.11,0.24,
80.455123,8.182197,122.40,9,2017-08-11,04:55:00,225,5.7,6.1,270,3.3,207,5.3,270,71.1,33.0,1.270,1.524,0,0.000,99810.75,4.14,0.14,
80.455131,8.182188,125.20,9,2017-08-11,05:05:00,180,0.0,6.4,270,2.2,147,6.4,270,69.7,33.3,0.000,1.524,0,0.000,99791.25,4.11,0.22,
80.455123,8.182178,122.70,9,2017-08-11,05:10:00,225,6.0,6.4,270,3.3,210,5.1,225,68.9,33.8,0.000,1.524,0,0.000,99794.75,4.11,0.22,
80.455123,8.182187,120.00,9,2017-08-11,05:15:01,225,0.0,6.4,270,3.3,222,4.4,225,66.7,34.2,0.000,1.524,0,0.000,99785.00,4.14,0.22,
80.455116,8.182186,117.60,8,2017-08-11,05:20:01,270,3.1,6.4,270,3.3,214,5.3,225,66.4,34.2,0.000,1.524,0,0.000,99775.25,4.13,0.23,
80.455139,8.182165,125.00,9,2017-08-11,05:25:00,225,4.5,6.4,270,3.7,201,5.5,180,64.4,34.5,0.000,1.524,0,0.000,99767.75,4.14,0.23,
80.455131,8.182190,124.10,9,2017-08-11,05:30:00,270,0.0,6.4,180,3.4,219,6.4,180,64.5,34.4,0.762,2.286,1,0.762,99763.00,4.11,0.27,
80.455116,8.182195,121.40,9,2017-08-11,05:35:00,225,2.9,6.4,180,2.9,186,5.5,270,63.8,34.6,0.762,2.286,0,0.000,99765.75,4.14,0.19,
80.455123,8.182190,121.30,10,2017-08-11,05:40:01,270,5.1,6.4,180,3.5,225,5.7,225,61.7,34.2,0.762,2.286,0,0.000,99764.00,4.07,0.22,
80.455108,8.182175,123.40,10,2017-08-11,05:45:01,225,2.8,6.4,180,3.0,223,4.7,225,64.8,32.6,1.270,2.794,1,0.508,99753.75,4.10,3.10,
80.455123,8.182182,127.80,9,2017-08-11,05:50:00,225,5.1,6.4,180,3.7,219,5.4,225,66.4,32.6,1.270,2.794,0,0.000,99722.50,4.09,3.12,
80.455116,8.182183,122.90,9,2017-08-11,05:55:00,0,2.9,6.4,180,3.5,193,5.5,90,61.1,34.4,1.270,2.794,0,0.000,99697.00,4.13,0.21,
80.455123,8.182175,128.20,10,2017-08-11,06:05:01,270,0.0,6.4,180,1.7,143,5.2,0,64.8,34.2,0.254,3.810,1,1.016,99778.50,4.10,3.13,
80.455123,8.182174,128.00,9,2017-08-11,06:10:00,180,3.2,6.4,180,3.6,225,6.0,270,62.6,33.9,5.080,8.636,1,4.826,99714.00,4.09,0.07,
80.455123,8.182168,126.90,9,2017-08-11,06:15:00,225,0.0,6.4,180,2.9,207,4.5,180,61.0,34.7,31.242,34.798,1,26.162,99788.25,4.07,0.24,
80.455116,8.182174,125.80,9,2017-08-11,06:20:01,225,3.3,6.4,180,3.7,207,5.4,225,57.9,35.2,31.242,34.798,0,0.000,99784.50,4.09,0.15,
